,0,1,2,3
76,Travel Nurse - Tele RN - Telemetry Registered Nurse,ADEX Medical Staffing,"Concord, CA","ADEX Travel Nursing has been employing and servicing nurse travelers, sending them to great destinations around the country. Our vast networking affords us exclusive relationships at top facilities offering you unique career opportunities. Call us for more positions, 866-341-2339!

Benefits:
- Hundreds of locations
- Day One Major Medical and Dental
- Top Pay
- Custom pay package
- Fully furnished housing or housing stipend
- Weekly direct deposit and weekly pay
- $750 referral bonuses"
77,CVICU RN,Randstad Healthcare,"San Francisco, CA","Are you ready for your next adventure? We're in need of Cardiovascular Intensive Care Unit (CVICU) Travel Nurses to fill immediate openings at a hospital in San Francisco, CA. If this sounds great to you, and you have 2+ years of experience, keep reading and we'll make sure you get all the details.
What will I do? Cardiovascular Intensive Care Unit (CVICU) Travel Nurses work as a part of a team with very diverse team members (MDs, technicians, specialists, etc.), monitoring and assessing patient status, and administering urgent and critical care as necessary. This includes operating complex machinery in support of the patient's care. You will also be responsible for physically maneuvering unresponsive and immobile patients.
What are the benefits? Weekly take-home pay between $20 and $60 per hour including per- diems-top-tier benefits that help you focus on taking care of your patients and know you're being taken care of, too.
What else do I need to know? The right Cardiovascular Intensive Care Unit (CVICU) Travel Nurse will have an Associate's Degree or Bachelor of Science in Nursing and hold a current/active license as a registered nurse in the state of in the state of CA, in addition to current certifications in BLS, ACLS, and other unit specific certifications. Recent open heart experience is required.
Randstad Healthcare is your career concierge-savvy, smart and right by your side when you're considering a new position, city or job title. Let us help you make your next move: Get in touch with one of our Career Agents today!
Equal Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.

Qualified applicants in San Francisco with criminal histories will be considered for employment in accordance with the San Francisco Fair Chance Ordinance.

We will consider for employment all qualified Applicants, including those with criminal histories, in a manner consistent with the requirements of applicable state and local laws, including the City of Los Angeles' Fair Chance Initiative for Hiring Ordinance."
78,Travel Nurse (RN) - 13 week contract,MedPro Healthcare Staffing,"Oakland, CA","MedPro is hiring Registered Nurses for immediate and future 13 week travel contracts in California and Nationwide. Specialties include DIALYSIS, ICU, MED SURG, TELE, ER, OR, LABOR and DELIVERY and more! MedPro is a company run by nurses, for nurses. As part of the MedPro team, you will enjoy competitive pay and a comprehensive set of benefits including health, life and disability insurance; matching 401(k); company-paid accommodations; travel reimbursement and more. In addition, all MedPro nurses will automatically become a part of the MedPro Experience personalized employee experience program that embraces and celebrates travel professionals!"
79,Registered Nurse (RN) - All Specialties - 13 week contracts,Jackson Nurse Professionals,"San Rafael, CA","Jackson Nurse Professionals has immediate contract opportunities in the Marin County/North Bay area. Get the travel RN jobs you want with top pay, 401K, housing, great benefits from day one and 24/7 recruiter access. Specialties include: ER, OR, ICU, CCU, Labor and Delivery (LD), Telemetry, Med Surg, CVOR, CVICU, Cath, PEDS, PACU and more…"
80,Error loading,Error loading,Error loading,Error loading
81,Registered Nurse (RN) - Nurse Case Manager - Hospice,Centra Healthcare,"Daly City, CA","Centra Healthcare Solutions is seeking an experienced Registered Nurse (RN) that is licensed or in the immediate process, and qualifies, of obtaining RN licensure in this respective state to work as a Nurse Case Manager in the specialty area of Hospice.
 The Nurse Manager assumes responsibility and accountability for incorporating the vision, values, mission and critical goals of the organization into their job performance. Provides clinical management and operational direction for areas of responsibility. Provides leadership and coordination within their areas of responsibility. Serves as tactical point person as it relates to patient care, staff development, physician relationships, quality initiatives, program development, and system-wide success. Assures evidence-based patient care by creating an environment that encourages the use of research in practice.
 Minimum Requirements include: 
 2 years of recent experience as a Nurse Case Manager in Hospice.
 Current Registered Nurse License within the state of practice.
 Current BLS
 Current ACLS/PALS (if applicable, per facility requirement)
 
 About Centra: 
 Centra Healthcare Solutions is a nationwide employment firm focusing on talented Nursing professionals. We have many dynamic positions with cutting edge programs throughout the entire United States and various settings to meet each healthcare professional's criteria. 
 Benefits of a Full Time Permanent Position within Centra's Network: 
 We have an expanded list of preferred clientele that have requested confidential searches that you may not be able to find on the general job boards advertisement. 
 You will have a designated representative that will get to know your ideal career and work exclusively with you. 
 We will assist with the entire negotiation process, including but not limited to sign on and / or retention bonus opportunities and ensure a highly competitive compensation package. 
 Benefits of a Local Contract or Travel Assignment through Centra:
 Highly competitive pay rates. 
 401(k) plan. 
 Direct deposit and weekly pay. 
 CEU Reimbursement. 
 A chance to explore new places and new opportunities throughout the United States. 
 The opportunity to make sure that the career you choose is a good fit before committing to a permanent scenario. 
 100% coverage of the premiums of a comprehensive health insurance plan. 
 Licensure reimbursement. 
 Housing accommodations or a very competitive tax advantage plan (if you qualify). 
 Flexibility of work schedule, including guaranteed hours (if applicable). 
 Assignment completion bonuses (if applicable). 
 Mileage reimbursement (if applicable).
 Please apply online for this fantastic opportunity or feel free to contact us at 1-800-535-0076. We look forward to assisting you in finding an optimal career."
82,Nurse Practitioner Psychiatric Behavioral Health,Clinical Management Consultants,"San Francisco, CA","An exceptional career opportunity for a Nurse Practitioner Psychiatric Behavioral Health is now available at a top non-profit medical center a highly desirable community in the San Francisco Bay Area. New grad Nurse Practitioners with Behavioral Health experience as a RN will be considered for this urgent fill.
As a vital member of the Behavioral Health Advanced Practice Nursing Team, the Nurse Practitioner Psychiatric Behavioral Health will evaluate patients in the hospital’s busy Inpatient Psychiatric Unit. The Nurse Practitioner Psychiatric Behavioral Health will observe general behavior, signs and symptoms of illness, physical condition, and reactions to treatment in order to adjust patients’ treatment for safe continuity of care. Varied day-to-day responsibilities include interdisciplinary and clinical rounds, staff education and support, and making interdepartmental referrals.
Reporting to the Director of Behavioral Health, the Nurse Practitioner Psychiatric Behavioral Health will be well-supported by several Psychiatric ARNPs and a seasoned team of Registered Nurses. While the Nurse Practitioner Psychiatric Behavioral Health will often work independently, this Advanced Practice Clinician will collaborate and cooperative often with administrative, clinical, and academic personnel.
This award-winning hospital is a designated Trauma Center with an Emergency Room that sees over 45,000 patients annually. Well-known for excellent patient care, this hospital excels in several specialties including Oncology, Neurosurgery, Cardiology, and Obstetrics.
The Nurse Practitioner Psychiatric Behavioral Health will be part of a team that embraces diversity with multicultural population and its international reputation and patient base, the hospital employs almost 2,000 employees and has almost 700 physicians on its medical staff. Together the medical staff and employees speak over 50 languages/dialects.
Tucked along the Northern California Coast in the heart of the San Francisco Bay Area, this coveted community has it all. Breathtaking state parks and beaches, a thriving culinary scene, and top-notch schools make this the ideal place to make your next home whether you prefer the city or a quiet tree-lined street. Weekend getaways to wine country and beautiful Lake Tahoe are just a hop in the car away.
This well-respected hospital part of a stable regional health system with ample room for professional growth. They are prepared to offer the Nurse Practitioner Psychiatric Behavioral Health an attractive compensation package that includes a competitive salary, retirement plan with employer match, and full benefits.

monsterboost9999"
83,RN - Emergency Department Trauma (ED) - Travel Contract,Accountable Healthcare Staffing,"Berkeley, CA","Registered Nurse (RN) - Adventure Awaits! Voted BEST PLACES TO WORK Modern Healthcare 2018 Accountable is leading the way in Travel Nursing - Run by Nurses for Nurses, we Care for the Caregiver. See why Thousands of Nurses are making the move!
We offer the highest quality benefits in the healthcare staffing industry.
Here are a few:
Higher pay than the industry average
Medical, Dental and Vision coverage beginning Day 1 of your contract for you and your family
Short Term Disability
Life and Pet insurance
As a distinguished market leader in the healthcare staffing industry with 29 office locations, Accountable Healthcare Staffing offers a challenging and supportive working environment, and strives to develop employees who can achieve their full potential. With thousands of Local positions available combined with Travel Assignments in all 50 States that are updated weekly, our experienced Recruiters can match you to what is best for you and your career path.
Our company was founded and is run by Healthcare Clinicians with over 30 plus years' experience in the Staffing community. We know first-hand what drives you to work with an agency partner - excellent pay, benefits, true support and flexibility. We operate in an atmosphere of integrity, respect and trust. We foster a culture of teamwork, inclusion and diversity in everything we pursue. Our values define who we are, underscore our commitment to clients and our healthcare professionals, and provide direction for everything we do. We offer above average compensation and benefits packages and always have your best interest in mind.
Quick apply for more information and to work out a custom comp plan built specifically for you. No matter where you want to go in your career, Accountable can get you there.
Not only do we think we are great company to work for, others do as well. We are proud to be named Best of Staffing for 2018 as well as Modern Healthcare's Best Places to Work.
Finally, a Company Caring for the Caregiver
 EEO/Minority/Female/Individuals with Disabilities/Sexual Orientation/Gender Identity/Veteran"
84,"Medical Surgical RN Travel Nurse in Oakland, CA",Medical Solutions,"Oakland, CA","Wherever you want your career to take you, Medical Solutions will get you there! We're seeking talented healthcare professionals whose adventure game is as strong as their clinical game. See the country from sea to shining sea and enhance your skills while you build your dream career and perfect your resume."
85,Geriatric Nurse Practitioner,Hueman Risk Adjustment,"Daly City, CA","Description
Hueman is hiring Nurse Practitioners to complete In-Home Health Assessments in the home of Medicare and Medicaid members throughout Daly City, CA.  This position offers certified Nurse Practitioners the opportunity to supplement their income or make a full-time income with a flexible schedule that the NP creates.
Benefits include:
Competitive compensation
Weekly pay
Flexible schedule
Mileage reimbursement (if qualified)
Home assessment training
Patient scheduling assistance
Malpractice insurance coverage
All required supplies provided
Nurse Practitioner/NP Job Education and Experience Requirements: 
Master’s Degree OR commensurate experience and satisfactory completion of NP license
Active State NP license
AANP or ANCC board-certified ANP, AGNP, FNP, and/or GNP
Current BLS certification
12 months experience as a Nurse Practitioner
Qualified Nurse Practitioners seeking this In-Home Health Assessment opportunity, will have the special opportunity to interact with the member in a more intimate setting.  In contrast to a typical clinic visit, the members are in the comfort of their own home, allowing the NP to connect with them on a more effective level.  
Nurse Practitioners performing these in-home health risk assessments are not required to treat or prescribe in the home.  This is strictly a wellness exam including a comprehensive physical assessment, review medical history, perform medication reconciliation as well as some basic patient education.
To learn more about this position, contact Sara Gaver at 904.694.4063 or sara.gaver@hueman.com.
About Hueman:
At Hueman, our job is to help you find yours.
We think happiness should come standard with a job in risk assessment. The job opportunities we provide offer flexibility, extra income and a chance to become part of your local healthcare community. If that sounds like your kind of happiness, let us help you find your next contract healthcare provider job.
Required Skills

Master’s Degree OR commensurate experience and satisfactory completion of NP license
Active State NP license
AANP or ANCC board-certified ANP, AGNP, FNP, and/or GNP
Current BLS certification
12 months experience as a NP in geriatric, adult or family practice."
86,"Retired Nurses, flexible positions in Home Care",Honor Home Care,"Brisbane, CA","92% of Honor’s caregivers love their job.
Why? Because we treat caregivers like true professionals (that’s why we call them Care Pros!). We pay for better performance, offer more convenient and flexible jobs, and provide real-time information they need to care for their clients.
We believe that happy caregivers provide better care, and we are committed to offering the best possible care to our clients. It’s no surprise that Honor is the fastest growing home care company in the Bay Area.
 
 What you get as an Honor employee:
Pay for performance: Compensation is $14-18/hour, with full time and part time positions available, paid overtime, and 1.5x times holiday rate. We pay more for harder to serve clients, and strong performance.
 
 
 Your choice of jobs: Using your phone, you can immediately apply to and pick up jobs based on your availability.
Convenience: As the Bay Area’s largest agency, our large client base allows us to staff you closer to home, and offer additional hours if you’d like more work. And if you ever have a problem, just call our 24/7 Care Pro support line.
Tools to do your job well: Our caregiver app tells you everything you need to know about your clients, has training reminders for specific conditions, lets you write notes after each care visit, see clients’ great feedback on you--and much more.
Other benefits:
Health benefits based on eligibility
Weekly direct deposits
Generous referral bonus program
 
 What we’re looking for:
Honor hires amazing caregivers to provide non-medical care for older adults. Do you have experience in paid caregiving? Are you compassionate, patient, caring, and reliable? Do you feel a calling to help others? If so, we’d love to hear from you.
Our requirements:
21 years or older
California Driver's License or ID
Minimum of 6 months of paid caregiving experience OR one of the following certifications: CNA, HHA
Two (2) professional references in senior care
Negative tuberculosis test (TB) or chest X-ray (we pay for this)
Must have skills & qualities:
Lifting and transferring adults
Diaper and brief changing
Bathing and toileting
Punctual, reliable and professional
 
 If you have an HCA, even better!
 
 If you have questions, give us a call at (415)-360-0078. We're here to help!
 
 Thank you for caring!
 "
87,Nurse Practitioner / Physician Assistant,One Medical Group,"Marin County, CA","The Opportunity:
One Medical is a unique primary care group delivering the highest-quality care and service available, and offering providers deeply gratifying and sustainable careers with myriad opportunities for professional enrichment. We’re fiercely independent of massive healthcare institutions, seeing fewer patients each day and spending more time investing in longitudinal relationships and thoughtful decision-making. Through advanced technology and a team-based approach, we care for patients around-the-clock without requiring providers to take call. We’re a proudly diverse crew united by humanism, intellectual curiosity, and a powerful mission: redesigning healthcare and bringing world-class primary care to everyone.
 You’ll be set up for success if you have:
Excellent clinical and communication skills  
An interest in using technology to deliver high quality, evidence-based primary care  
The desire to be an integral part of a rapidly growing team of clinicians dedicated to changing health care delivery  
Graduate of accredited NP or PA program with national certification
Current Nurse Practitioner or Physician Assistant license and DEA
At least 2 years of Outpatient Primary Care Experienced (Preferred)
Licensed in California
 Benefits:
Top-notch Dental, Vision, and Health Insurance
PTO, Paid Holidays, and Sabbatical at 5 and 10 years
401K Match
Commuter Benefits
Paid Parental Leave
One Medical Membership for you and your family
Malpractice Coverage (includes tail)
CME allowance
Up to Date Subscriptions
 This is a full-time role based in Greenbrae, CA.
 One Medical is an equal opportunity employer and encourages all applicants from every background and life experience. Apply here: https://grnh.se/8e456fb41"
88,"Skilled Nursing Travel PT Needed in San Rafael, CA",Preferred Healthcare Staffing,"San Rafael, CA","Physical Therapist – Skilled Nursing

Job Summary
Skilled Nursing Facilities in San Rafael, CA are looking for enthusiastic Physical Therapists to join their team for a 13-week travel assignment with the possibility to extend. Preferred’s physical therapists are experts in movement and function and take pride in their ability to assess and build treatment plans amongst a diverse patient population.

Still want to hear more? Ask us about our positions and start dates across the nation! We can help with temporary housing. For more information call 800-787-6787 or apply online today! Preferred Healthcare offers competitive salary and the best benefits in the industry. Come experience the Preferred difference in your career today.

Requirements
• PT State License
• BLS/CPR Certification
• 6 months of experience within the last 5 years

Responsibilities
• Demonstrate clinical reasoning in synthesizing complex evaluation data identifying diagnosis and developing a comprehensive plan of care.
• Perform age appropriate competency skills in area of practice and with respect to individual patient’s problems.
• Follow intervention protocols and alter plan of care appropriately.
• Discharge patient when goals have been met or medical necessity is no longer warrants intervention.
• Work cooperatively with supervisors and peers to contribute to the overall productivity of the team.
• Perform all duties promptly and responsibly in a competent and caring manner.

What We Offer
• Competitive pay package
• Comprehensive training
• Medical, dental, vision, and 401(k) matching
• Retirement planning and savings options
• Continuing Education discounts and reimbursement
• Ability to make an impact in the communities we serve

Physical Therapist
PT
Travel
San Rafael, CA
Competitive Salary
Physical Therapy
Best Benefits Position
Physical Therapy/ PT"
89,Registered Nurse - Manager of Care Management -,ALL's WELL,"Oakland, CA","Job Description:
This Registered Nurse - Manager Of Care Management Position Features:
? Amazing Benefits
? Work/Life Balance
? Great Pay to $180K

Immediate need for Registered Nurse Manager of Care Management in Oakland to act as a consultant for decision making and problem solving for care facilitation, case management, community resources utilization, and patient education; the manager of care also serves as a content expert to staff and internal departments and external partners; networks with other hospitals, community agencies, and professional organizations to keep abreast of changes in care coordination activities. One also plans, and develops, directs, coordinates, implements, continuous quality improvement
of care coordination programs and services in Care Management specific programs
and services.


Qualifications:
Preferred Experience: Demonstrated extensive experience implementing and managing large projects in complex, matrix healthcare system, integrated delivery system or large medical group.
Preferred Licenses/Certifications: Active licensure as a Registered Nurse in the State of California
Active BLS (Basic Life Support) Certification issued by the American Heart Association; CPI -Crisis Prevention Intervention Training; Other advanced life support certifications may be required per unit/department specialty per patient care policies.
Certification in Case Management, CCMC or ACM.


Apply for this great position as a registered nurse - manager of care management today! We are an equal employment opportunity employer and will consider all qualified applicants without regard to race, color, religion, sex, sexual orientation, age (40 and over), gender identity, national origin, protected veteran status, disability or any other protected classification under federal and state law. You can view all of our jobs online at http://www.allswell.net/?sc=11&id=1303486

Job Experience:
,,,, Required Experience: Eight years of case management or quality experience and progress management experience in a large healthcare organization Solid background in project planning and implementation of major initiatives; 5 years of supervisory ex"
90,Travel Registered Nurse RN Emergency Room ER,OneStaff Medical,"SAN MATEO, CA","Date Posted:2018-12-19
Occupation Category: 29-1141.00 Registered Nurses
JOB DESCRIPTION
Travel Registered Nurse RN Emergency Room ER
Location:SAN MATEO, California
Shift:  7:00 am - 7:30 pm includes a 30 min break
Start Date:  12/24/2018
Speciality:  RN - ER - EMERGENCY ROOM
Hiring Organization:   OneStaff Medical

Description:

We. Are. OneStaff. Medical. An independently-owned, nationally-recognized and amazingly awesome staffing firm ready to work for you! A work ethic forged in the Midwest, we’re here to stand by your side and help you find your dream assignment anywhere in this great country. We want the same like-minded, awesome candidates to travel with us. Be bold. Enjoy work again. Let us help.

Now back to what you’re here for; we’re looking for a Travel Registered Nurse RN Emergency Room ER to join our family, and well, that’s you! So check this out…

Emergency Nurses treat patients in emergency situations where they’re experiencing trauma or injury. These nurses quickly recognize life-threatening problems and are trained to help solve them on the spot. They can work in hospital emergency rooms, ambulances, helicopters, urgent care centers, sports arenas, and more. As an Emergency Nurse, you’ll treat a variety of conditions from sore throats to heart attacks for patients of all ages and backgrounds.
Experience Requirements:
Minimum 1 year of current work experience in Travel Registered Nurse RN Emergency Room ER
California state Healthcare Provider license or willing to obtain
This position may require one or more of these certifications: BLS, TNCC, ACLS, PALS, STABLE, CPI/MAB & possibly others
Benefits:
Are you in? Do we need to further convince you why OneStaff Medical is your ideal travel partner? How about:
A dedicated expert (our recruiter) to be by your side 24/7; every step of the process, and to ensure you get exactly what you are looking for!
All the good stuff like; Medical/Dental/Vision Insurance & 401K
Dream assignments all across the country; from sunny California, down to sun-kissed Florida, we got ‘em!
Travel reimbursement as part of your weekly pay!
Licensure and certification reimbursement to our return travelers, when needed for new assignments!
Some hot-hot-hot referral bonuses! (uh hum, so travel w/ an amigo(a) and get paid $500!)

…and FREE super soft premium scrubs through our partners, FIGs scrubs, to all of our loyal return nurses!
If you have questions about details on this assignment, fill out a QUICK APPLY and one of our recruiting specialists will reach out promptly to talk you through it all.
Contract"
91,Travel Nurse - ICU RN - Intensive Care Unit Registered Nurse,ADEX Medical Staffing,"Concord, CA","ADEX Travel Nursing has been employing and servicing nurse travelers, sending them to great destinations around the country. Our vast networking affords us exclusive relationships at top facilities offering you unique career opportunities. Call us for more positions, 866-341-2339!

Benefits:
- Hundreds of locations
- Day One Major Medical and Dental
- Top Pay
- Custom pay package
- Fully furnished housing or housing stipend
- Weekly direct deposit and weekly pay
- $750 referral bonuses"
92,CVICU RN,Randstad Healthcare,"San Francisco, CA","Are you ready for your next adventure? We're in need of Cardiovascular Intensive Care Unit (CVICU) Travel Nurses to fill immediate openings at a hospital in San Francisco, CA. If this sounds great to you, and you have 2+ years of experience, keep reading and we'll make sure you get all the details.
What will I do? Cardiovascular Intensive Care Unit (CVICU) Travel Nurses work as a part of a team with very diverse team members (MDs, technicians, specialists, etc.), monitoring and assessing patient status, and administering urgent and critical care as necessary. This includes operating complex machinery in support of the patient's care. You will also be responsible for physically maneuvering unresponsive and immobile patients.
What are the benefits? Weekly take-home pay between $20 and $60 per hour including per- diems-top-tier benefits that help you focus on taking care of your patients and know you're being taken care of, too.
What else do I need to know? The right Cardiovascular Intensive Care Unit (CVICU) Travel Nurse will have an Associate's Degree or Bachelor of Science in Nursing and hold a current/active license as a registered nurse in the state of in the state of CA, in addition to current certifications in BLS, ACLS, and other unit specific certifications. Recent open heart experience is required.
Randstad Healthcare is your career concierge-savvy, smart and right by your side when you're considering a new position, city or job title. Let us help you make your next move: Get in touch with one of our Career Agents today!
Equal Opportunity Employer: Race, Color, Religion, Sex, Sexual Orientation, Gender Identity, National Origin, Age, Genetic Information, Disability, Protected Veteran Status, or any other legally protected group status.

Qualified applicants in San Francisco with criminal histories will be considered for employment in accordance with the San Francisco Fair Chance Ordinance.

We will consider for employment all qualified Applicants, including those with criminal histories, in a manner consistent with the requirements of applicable state and local laws, including the City of Los Angeles' Fair Chance Initiative for Hiring Ordinance."
93,Nurse Practitioner NP Behavioral Health,Clinical Management Consultants,"Oakland, CA","A new opportunity for a Mental Health Nurse Practitioner with ainnovative hospital in the Bay Area has just become available.
This state-of-art hospital contains 400+ beds and is well-trusted in the community. The Mental Health Nurse Practitioner will work for a hospital that has received The Joint Commission’s Gold Seal of Approval and provides high quality care to its patients.
The Mental Health Unit within the hospital is committed to meeting the behavioral and mental needs of patients. They believe that a patient’s mental health is just as important as their physical health. This unit treats patients with anxiety, depression, disruptive behavior disorders, eating disorders and other mental health conditions.
The Inpatient Psych Nurse Practitioner will report to the Mental Health Director and will be part of an exceptional team. The Nurse Practitioner responsibilities include providing psychiatric evaluation and treatment, practicing within developed standardized procedures, being a clinical expert in management of patients, and processing protocols the Nurse Practitioner plans. The Behavioral Health team works together with the medical team to ensure the patients’ emotional, behavioral, and developmental needs are met.
The Nurse Practitioner NP Behavioral Health will have the opportunity to take advantage of all the Bay Area has to offer. From dining in urban restaurants to spending the day at the golf course. There are so many places to go hiking or the Nurse Practitioner Inpatient Psych can relax in a sunny park. There are excellent school districts for families in the area.
The medical center is prepared to offer the Nurse Practitioner Behavioral Health a competitive salary and an array of benefits.

monsterboost9999"
94,RN - Medical/Surgical (M/S) - Travel Contract,Accountable Healthcare Staffing,"Berkeley, CA","Registered Nurse (RN) - Adventure Awaits! Voted BEST PLACES TO WORK Modern Healthcare 2018 Accountable is leading the way in Travel Nursing - Run by Nurses for Nurses, we Care for the Caregiver. See why Thousands of Nurses are making the move!
We offer the highest quality benefits in the healthcare staffing industry.
Here are a few:
Higher pay than the industry average
Medical, Dental and Vision coverage beginning Day 1 of your contract for you and your family
Short Term Disability
Life and Pet insurance
As a distinguished market leader in the healthcare staffing industry with 29 office locations, Accountable Healthcare Staffing offers a challenging and supportive working environment, and strives to develop employees who can achieve their full potential. With thousands of Local positions available combined with Travel Assignments in all 50 States that are updated weekly, our experienced Recruiters can match you to what is best for you and your career path.
Our company was founded and is run by Healthcare Clinicians with over 30 plus years' experience in the Staffing community. We know first-hand what drives you to work with an agency partner - excellent pay, benefits, true support and flexibility. We operate in an atmosphere of integrity, respect and trust. We foster a culture of teamwork, inclusion and diversity in everything we pursue. Our values define who we are, underscore our commitment to clients and our healthcare professionals, and provide direction for everything we do. We offer above average compensation and benefits packages and always have your best interest in mind.
Quick apply for more information and to work out a custom comp plan built specifically for you. No matter where you want to go in your career, Accountable can get you there.
Not only do we think we are great company to work for, others do as well. We are proud to be named Best of Staffing for 2018 as well as Modern Healthcare's Best Places to Work.
Finally, a Company Caring for the Caregiver
 EEO/Minority/Female/Individuals with Disabilities/Sexual Orientation/Gender Identity/Veteran"
95,"Nurse Practitioner/NP, Job, Brisbane, CA - Brisbane, CA",Hueman Risk Adjustment,"Brisbane, CA","Description
Hueman is hiring Nurse Practitioners to complete In-Home Health Assessments in the home of Medicare and Medicaid members throughout Brisbane, CA.  This position offers certified Nurse Practitioners the opportunity to supplement their income or make a full-time income with a flexible schedule that the NP creates.
Benefits include:
Competitive compensation
Weekly pay
Flexible schedule
Mileage reimbursement (if qualified)
Home assessment training
Patient scheduling assistance
Malpractice insurance coverage
All required supplies provided
Nurse Practitioner/NP Job Education and Experience Requirements: 
Master’s Degree OR commensurate experience and satisfactory completion of NP license
Active State NP license
AANP or ANCC board-certified ANP, AGNP, FNP, and/or GNP
Current BLS certification
12 months experience as a Nurse Practitioner
Qualified Nurse Practitioners seeking this In-Home Health Assessment opportunity, will have the special opportunity to interact with the member in a more intimate setting.  In contrast to a typical clinic visit, the members are in the comfort of their own home, allowing the NP to connect with them on a more effective level.  
Nurse Practitioners performing these in-home health risk assessments are not required to treat or prescribe in the home.  This is strictly a wellness exam including a comprehensive physical assessment, review medical history, perform medication reconciliation as well as some basic patient education.
To learn more about this position, contact Sara Gaver at 904.694.4063 or sara.gaver@hueman.com.
About Hueman:
At Hueman, our job is to help you find yours.
We think happiness should come standard with a job in risk assessment. The job opportunities we provide offer flexibility, extra income and a chance to become part of your local healthcare community. If that sounds like your kind of happiness, let us help you find your next contract healthcare provider job.
 
 Required Skills

Master’s Degree OR commensurate experience and satisfactory completion of NP license
Active State NP license
AANP or ANCC board-certified ANP, AGNP, FNP, and/or GNP
Current BLS certification
12 months experience as a NP in geriatric, adult or family practice."
96,"Retired Nurses, flexible positions in Home Care",Honor Home Care,"Hillsborough, CA","92% of Honor’s caregivers love their job.
Why? Because we treat caregivers like true professionals (that’s why we call them Care Pros!). We pay for better performance, offer more convenient and flexible jobs, and provide real-time information they need to care for their clients.
We believe that happy caregivers provide better care, and we are committed to offering the best possible care to our clients. It’s no surprise that Honor is the fastest growing home care company in the Bay Area.
 
 What you get as an Honor employee:
Pay for performance: Compensation is $14-18/hour, with full time and part time positions available, paid overtime, and 1.5x times holiday rate. We pay more for harder to serve clients, and strong performance.
 
 
 Your choice of jobs: Using your phone, you can immediately apply to and pick up jobs based on your availability.
Convenience: As the Bay Area’s largest agency, our large client base allows us to staff you closer to home, and offer additional hours if you’d like more work. And if you ever have a problem, just call our 24/7 Care Pro support line.
Tools to do your job well: Our caregiver app tells you everything you need to know about your clients, has training reminders for specific conditions, lets you write notes after each care visit, see clients’ great feedback on you--and much more.
Other benefits:
Health benefits based on eligibility
Weekly direct deposits
Generous referral bonus program
 
 What we’re looking for:
Honor hires amazing caregivers to provide non-medical care for older adults. Do you have experience in paid caregiving? Are you compassionate, patient, caring, and reliable? Do you feel a calling to help others? If so, we’d love to hear from you.
Our requirements:
21 years or older
California Driver's License or ID
Minimum of 6 months of paid caregiving experience OR one of the following certifications: CNA, HHA
Two (2) professional references in senior care
Negative tuberculosis test (TB) or chest X-ray (we pay for this)
Must have skills & qualities:
Lifting and transferring adults
Diaper and brief changing
Bathing and toileting
Punctual, reliable and professional
 
 If you have an HCA, even better!
 
 If you have questions, give us a call at (415)-360-0078. We're here to help!
 
 Thank you for caring!
 "
97,"Skilled Nursing Travel PT Needed in OAKLAND, CA",Preferred Healthcare Staffing,"OAKLAND, CA","Physical Therapist – Skilled Nursing

Job Summary
Skilled Nursing Facilities in Oakland, CA are looking for enthusiastic Physical Therapists to join their team for a 13-week travel assignment with the possibility to extend. Preferred’s physical therapists are experts in movement and function and take pride in their ability to assess and build treatment plans amongst a diverse patient population.

Still want to hear more? Ask us about our positions and start dates across the nation! For more information call 800-787-6787 or apply online today! Preferred Healthcare offers competitive salary and the best benefits in the industry. Come experience the Preferred difference in your career today.

Requirements
• PT State License
• BLS/CPR Certification
• 6 months of experience within the last 5 years

Responsibilities
• Demonstrate clinical reasoning in synthesizing complex evaluation data identifying diagnosis and developing a comprehensive plan of care.
• Perform age appropriate competency skills in area of practice and with respect to individual patient’s problems.
• Follow intervention protocols and alter plan of care appropriately.
• Discharge patient when goals have been met or medical necessity is no longer warrants intervention.
• Work cooperatively with supervisors and peers to contribute to the overall productivity of the team.
• Perform all duties promptly and responsibly in a competent and caring manner.

What We Offer
• Competitive pay package
• Comprehensive training
• Medical, dental, vision, and 401(k) matching
• Retirement planning and savings options
• Continuing Education reimbursement
• Ability to make an impact in the communities we serve

Physical Therapist
PT
Travel
Oakland, CA
Competitive Salary
Physical Therapy
Best Benefits Position
Physical Therapy/ PT"
