,0,1,2,3
123,Project Administrator / Accountant – Impact the construction industry!,Hire Education Consulting Group,"San Francisco, CA","If you’re an individual who excels at communications and task management, ensuring that all tasks are documented thoroughly, completed accurately, and delivered in a timely manner – then we want to meet you!
Position Responsibilities:
Provide administrative support for construction operations including loan draws, tracking and coordination of vendor and subcontractor contract paperwork including payment submittals.
Lead Coordinator on assigned project for subcontractor enrollment and participation process.
Support senior financial management for inventory accounting calculations and monthly tracking.
Manage monthly project information in Yardi accounting system, ensuring accurate cost coding.
Coordinate ordering of specialty materials and tracking major deliveries as required.
Review available information to project cost to date and cost to complete.
Manage document history on multiple, concurrent projects in conformance with company processes and procedures.
Maintain project correspondence, contracts and deliveries/invoices at the project level.
Provide administrative support to the General Superintendent as needed.
Provide supervision and guidance to junior level Administrative staff when opportunity arises.
Ad hoc special projects as needed.
Experience and knowledge that will provide a foundation for success long-term:
Familiarity / exposure with construction contract review process and construction job cycle
Comfort calling vendors and subcontractors for inquiries and requests
Working knowledge of MS Excel (comfortable with formulas, spreadsheet formatting, etc)
Ability to work flexibly, proactively and collaboratively – you’ll be part of a cohesive team!
Keen ability to prioritize and assess situations to quickly resolve issues of concern for the project management team (sense of urgency and responsibility)
Qualifications – Additional experience and education to bring to the job:
Bachelor’s Degree
Experience with Yardi and ProCore software platforms a plus
 While this positionreports to the Controller, this person works closely with the construction team members, including Project Managers, Engineers, and Superintendents, providing a well-rounded approach to the delivery of the company’s product line to market.
 Our compensation is very competitive. We offer medical, competitive PTO time, commuter benefits, 401k Match and eligibility for annual bonuses as well as the opportunity to make a difference in a company where your position is critical to project success!  
About the Company
JS Sullivan is a privately owned, long-term legacy, entrepreneurial and successful real estate development and construction company specializing in ground-up development of urban infill condominiums in the San Francisco area.
  Hire Education Consulting Group LLC is assisting JS Sullivan with this search."
124,Manager I - Construction,CDM Smith,"San Francisco, CA","Why CDM Smith?
CDM Smith provides lasting and integrated solutions in water, environment, transportation, energy and facilities to public and private clients worldwide. As a full-service consulting, engineering, construction, and operations firm, we deliver exceptional client service, quality results and enduring value across the entire project life cycle.

Job Description
CDM Smith is pursuing a senior construction manager to join our established team of accomplished professionals. Construction management experience in wastewater is highly desired. As a member of our team, this individual will provide technical expertise to the firm, and leadership to a staff of construction representatives and project support staff. The individual will plan, direct, and coordinate construction projects ranging from large multi-discipline projects to moderately complex.

Responsibilities:

- Coordinate and control all construction management activities including CPM scheduling, claims management, project coordination, risk management, and quality management on a large complex construction management assignment.
- Communicate and interface with internal/external team members and authorities involved in the planning, design, execution and construction activities.
- Manage, monitor, and track project objectives including scope of work, schedule and budget.
- Serve as the primary contact for the Client and home office staff.
- Build the project team including sub-consultants and subcontractors and manage their duties and activities.
- Ensure that construction is completed in accordance with the Contract Documents and CDM Smith Quality Standards.
- Manage resources and budget effectively contributing to the overall profitability of the firm.
- Establish processes and procedures to reduce cost, limit risks and provide a safe work environment for our staff.
- Mentor staff and contribute to the firm’s knowledge management system.
- Assist in development of a construction management network in the Southern California area.

Minimum Qualifications
- Bachelor’s Degree in Engineering or Construction Management and 10 Years of experience in construction or Project Management Professional certification from the Project Management Institute (PMI) and 15 years of construction experience or a Certified Construction Manager (CCM) from the Construction Management Association of America (CMAA) and 15 years of experience of construction experience or 22 years of construction experience in lieu of degree.
- PE desired.
- Excellent oral and written communication skills
- Proven leadership abilities
- Excellent understanding of alternative delivery construction methods
- Ability to work independently, oversee construction contractors, manage a staff of construction representatives and project support staff, oversee controls staff including master scheduling and budgets, and prepare high-level reports to the client and governing entities
- Job requires site visits.

EEO Statement
We attract the best people in the industry, supporting their efforts to learn and grow. We strive to create a challenging and progressive work environment. We provide career opportunities that span a variety of disciplines and geographic locations, with projects that our employees plan, design, build and operate—as diverse as the needs of our clients. CDM Smith is an Equal Opportunity/Affirmative Action employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, or protected veteran status.

Agency Disclaimer
All vendors must have a signed CDM Smith Placement Agreement from the CDM Smith Recruitment Center Manager to receive payment for your placement. Verbal or written commitments from any other member of the CDM Smith staff will not be considered binding terms. All unsolicited resumes sent to CDM Smith and any resume submitted to any employee outside of CDM Smith Recruiting Center Team (RCT) will be considered property of CDM Smith. CDM Smith will not be held liable to pay a placement fee."
125,Construction Project Engineer -- Entry Level,STRUCTURAL,"San Francisco, CA","PULLMAN, A Structural Group Company, integrates technology-driven, engineered solutions into its industry-leading contracting services. PULLMAN’s capabilities include specialty design-build services for new and existing structures, as well as a wide range of specialty repair and maintenance services. With offices located throughout the United States, and as a signatory to local, national, and international labor agreements, PULLMAN has the track record and the experience to meet our customers’ specialty contracting needs.
If you are seeking a challenging and rewarding career opportunity with a dynamic, diversified and innovative company, the PULLMAN Project Engineer Career Program may be for you!  We are currently recruiting for an Entry Level Construction Project Engineer to be based in our Bay Area office located in Benicia, CA.
As a Construction Project Engineer, you will apply your knowledge and develop new skills while working on a variety of challenging projects.  The PECD Program with PULLMAN will provide you the opportunity to customize your career path based on your interests and career goals. From day one, you will be exposed to all aspects of construction in a variety of environments. By providing you with mentors in different areas of our business, you will attain a well-rounded knowledge that will offer boundless opportunities for your professional development.
As a Project Engineer with PULLMAN, you will develop skills in:
Project Management
Estimating
Budget preparation and job cost control
Scheduling and production rate tracking
Safety and quality control management
Engineering design and support
Business development and client relations
Successful candidates must meet the following criteria to be considered for this position:
A Bachelors degree in Engineering (Civil, Structural, Mechanical Geotechnical), Construction Management, Industrial Technology or related field of study
Cumulative GPA of 2.8 or higher
A minimum of one construction or design related internship experience
Strong verbal and written communication skills
Excellent documentation and organizational skills
Strong computer skills
Ability to travel 20 %
Our ideal candidate is an innovative but decisive individual who can work effectively in a highly collaborative, team-based environment; has the ability to set goals and expectations and hold others accountable; can encourage and mentor others; is approachable, empathetic and outgoing; can quickly gain trust and respect; and is able to establish and maintain relationships.
PULLMAN, A Structural Group Company, is proud of a company culture that promotes 24/7 safety and quality.  We offer competitive compensation and benefits including medical and dental insurance, 401(k), paid holidays & vacation, tuition reimbursement, career development and growth opportunities, and a caring work environment.
EOE/M/F/D/V"
126,Field Construction Manager,Black & Veatch,"San Francisco, CA","Business TitleField Construction ManagerRequisition Number37180BRSalary PlanCNSGrade005DivisionBVCIEmployee TypeFull TimeTraining and CertificationsOSHA TrainingVisa Sponsorship Available?NoRelocation Available?NoDivision Marketing StatementBVCI, a proud part of the BV family of companies, offers union shop construction services for on-time, on-budget project delivery.

Our professionals deliver solid dependable solutions for industrial construction projects of all sizes, enabling us to provide leading construction services for our clients. Together, we have an integrated approach to project execution with an emphasis on safety, quality, cost, and schedule.

Our Services
We work with our clients on EPC as well as construction-only projects. We self-perform projects by executing direct hire labor as well as utilizing subcontractor elements.

We continue to expand our services offered and build our project backlog.

Now is the time to work at BVCI!Primary PurposeResponsible for coordination of the construction on the project. Coordinates compliance with the schedule, safety, cost, and quality decisions in conjunction with the Project Field Manager or Operations Manager.Principal Duties and Responsibilities• Manages and coordinates all on-site construction activities for compliance with the CPM schedule and monitors and enforces compliance with contract requirements; Implements the Project Construction Execution Plan. Directs field staff in the daily, weekly planning process.
• Supervises and mentors all superintendents; monitors their activities and provides leadership.
• Monitors and reports on construction productivity and schedule performance (including trends) to the Project Field Manager, Operations Manager and Project Controls Manager. Takes actions necessary to meet project budget and schedule requirements.
• Directs and approves the development and implementation of construction schedule recovery plans as required.
• Coordinates the Construction Completion Walkdowns and the complete hand over of start-up packages to the Startup Manager and supervises the close out of all punch list items.
• Assists Project Field Manager with client interface and relations.
• Coordinates with Material Manager to review all procured materials for acceptance. Reviews and approves equipment rentals (if supplied by company) and coordinates shared use of this equipment with subcontractors.
• Conducts weekly coordination meeting with field staff & subcontractors.
• Conducts weekly staff & subcontractor meetings.
• Reports weekly schedule and commodity installation status to the Project Controls Manager.
• Monitors all extra work authorization requests, back charges, and supplier and subcontractor progress/final payment requests for acceptance and is responsible for subordinates providing the timely tracking information to Project Controls to support the change management system.
• Adheres to Safety, Quality, Ethical Standards, Lessons Learned, and Performance Management programs in accordance with Division Policies, Standards, Guides, and Contractual commitments.
• Monitors and approve all CIR replies to the subcontractors.
• Responsible for completion of the construction punchlist.
• Has full knowledge of the safety program and acts as the Safety Representative on site in the absence of the regular Safety Supervisor.
• Has general knowledge of all disciplines of construction and is able to stand in for each lead discipline.
• Resolves safety and quality issues with the safety and quality managers. Further disputes are then deferred to the Project Field Manager or Division Safety manager.
• Understands the major commercial and deliverable terms of the construction subcontracts and manages within these terms.
• Monitors and controls overtime by his subordinates and subcontractors.
• Writes the construction portion of the client and construction monthly report.
• Coordinates with the Field Engineers or home office engineers on engineering deliverables
• Responsible for the effective management of construction Manufacturer’s Service Technicians and the timesheet tracking.
• Supports continuous improvement efforts and the change management effects associated with the implementation of improvements.; Supervises work of others. Responsible for discipline, and pay administration of their subordinates.
• Supervises work of others. Responsible for hiring, discipline, and pay administration of their subordinates.



***Visa sponsorship is not available for this positionMinimum Qualifications3 years at Entry level CM or 5+ years at Superintendent Level;
All applicants must be able to complete pre-employment onboarding requirements (if selected) which may include any/all of the following: criminal/civil background check, drug screen, and motor vehicle records search, in compliance with any applicable laws and regulations.
Valid Driver's LicensePreferred Job QualificationsBachelor’s degree in construction, engineering or heavy industrial experience preferred, or relevant experience.
Preferred Competencies:
• Manage multiple site installations at any given time
• Knowledge of construction technology
• Basic knowledge of commercial electrical installations and materials
• Basic knowledge of electrical utility installations and materials
• Knowledge of EPC industry
• Constructability knowledge
• Knowledge of project budget process and tools
• Knowledge of department budget process and tools
• Knowledge of Project controls
• Risk assessment/management
• Administrative policies and procedures
• Construction Project Management Systems
• Conceptual planning ability
• Conflict management skills
• Leadership ability (team building, coaching, mentoring, change management, advising)
• Multi-tasking ability (prioritize, organize, schedule work)
• Presentation skills
• Problem solving skills (identify, analyze, research, evaluate, resolve) • Project management skills
• Communication and meeting skills
• Time reporting systems
• Expense reporting policies and proceduresEEO StatementEqual Opportunity Employer - Minority/Disabled/Veterans/FemalesLocationsCA-San FranciscoRecruiterDena Saunders"
127,Director of Construction,Greystar,"San Francisco, CA","The Director of Construction ensures the on-time and on-budget completion of assigned construction and new development projects by managing all activities related to the planning, building, budgeting/financial, safety and code compliance of the assigned new construction and development projects. project timetable, and supervising the construction and renovations work through completion.

Education

College degree in business, real estate, finance, marketing, or related field and/or equivalent experience is preferred, with a current General Contractor’s license.

Qualifications

Demonstrated ability to read, write, and communicate effectively to develop, comprehend, and complete legal, financial, construction-related, and human resources documents and to provide updates and reports to owners and key business leaders.
Demonstrated proficiency in word processing, spreadsheet, and database management programs in order to complete required reports and employment documents. Experience in Timberline, On-screen Take-off, scheduling and other Company software applications related to budgeting and overall project management.
Demonstrated mathematical skills necessary to add, subtract, multiply, and divide numbers, decimals, and fractions, and calculate percents in order to complete financial records, budgets, and other fiscal reporting information.
Demonstrated management and supervisory skills sufficient to lead, direct, evaluate, and mentor subordinate and peer employee staff.
Solid knowledge and understanding of the development and new construction business from both a technical standpoint, and from a project management standpoint.


About Us

Greystar® is the global leader in multifamily real estate, offering expertise in property management, investment management, and development and construction of rental housing. Established in 1993, Greystar is the largest property management operator in the world. Its dedicated team members and a commitment to hiring the very best multifamily professionals has resulted in record growth, making Greystar one of the most respected and trusted real estate companies. EOE."
128,Senior Construction Management Leader - (HO-SCML),Gymboree Corporation,"San Francisco, CA","Locations
Home Office - San Francisco, CA 94105 US (Primary)
Job Title
Senior Construction Management Leader
Job Type
Full-time
Job Description
There’s a little bit of magic in the air at Gymboree Group. We’re focusing on our future, from evolving our brands to transforming the way we work together. We may be grown-ups, but we’re all about celebrating children and the people who care for them. We love to collaborate to find new ways to make our customers smile. Have great ideas? We want to hear them. Want to try a new approach? Let’s do it. Come join the fun at our home office!
 What You’ll Do
In this role, you willbe a key team member in delivering premium stores from initial design through construction and store opening.  The PM Supervisor will work closely with the PM team in all facets of project development from initial site assessment through store opening.   
 Responsibilities include:
Lead role in the bidding and construction phases of all projects, establishing best practices to meet the rigors of current design, expectations and industry trends
Provide strategic and tactical support to the Store Design & Construction team and helping to define and establish team and project standards
Oversee the Construction Project Management team to ensure alignment of resources and project load
Provide strategic oversight and mentoring to the Construction Project Management team to ensure best practices and consistency with Gymboree Group’s design and construction standards
Ensure consistency across the entire project management team in design, documentation and construction
Involved in the initial phase of the store delivery process, assess new sites for fit and develop layouts, review and comment on LOD’s and LOI’s
Review all relevant exhibits that comprise the “Landlord Tenant Packages” such as Lease Outline Drawings, Tenant Criteria, and As-Builts or Base Building Drawings, ensure compliance and maintain design standards and negotiate with Landlords and Tenant Coordinators when necessary to ensure a best possible design
Review and understand all permitting requirements and initiate all projects with our consultant architects and engineers, negotiate contracts and formally engage service providers
Manage the design development, present designs for internal review and approval and ensure dissemination of relevant documents to all internal business partners
Manage and report on all design and construction activity to ensure the timely delivery of new projects
Ensure compliance with all pre-construction work including follow-up on Landlord work and space delivery scope and dates prior to construction start
Oversee the construction bid process to general contractors, receive all bids, and compile bid summaries, level bids, qualify bids and provide a recommendation to the Director of Store Design & Construction and the VP of Stores.
Review and approve all consultant invoices and progress payments in Gymboree’s Store Project Tracking System.
Manage and report all updates on the Store Opening Forecast.
Manage and track Construction Budgets, spend to date, invoices paid, committed funds and change orders
Assume responsibility for any additional design and construction related projects such as the design prototype, materials library, standard details and communicate to team, development of new fixtures…
Track development of drawings and permitting to ensure the timely delivery for the start of construction
Review, comment and approve shop drawings as necessary
Job Requirements
What You’ll Bring
4-year Bachelor’s Degree in Architecture or Construction or equivalent on-the-job training and a minimum (10) years experience in the retail and/or construction industry, project management and team building and supervision of in-house direct reports
Thorough command of reading construction documents and doing material take-offs as required and working knowledge of construction means and methods.
Demonstrate exceptional written and verbal communication skills, analytical and presentation skills
Develop and maintain exceptional collaborative relationships with all internal and external team members.  Ability to effectively lead external service providers in delivering projects on time and on budget
Competency in Microsoft Word, Excel, Powerpoint, Project and AutoCAD
Highly organized and detail oriented
10-15% Travel required to visit sites under construction as needed to effectively manage projects
Proven track record of managing professional teams in-house and external consultants
Proven ability to develop team members professionally
 Why You’ll Love Working With Us
The Product—so good, you’ll be using your employee discount more than you probably should
The People—ask anyone that works here…we have incredible people on our team
The Experience—you’ll enjoy a rewarding career at a respected global children’s brand
The Benefits—health insurance, 401k match, and onsite wellness services for your convenience
 Let’s Talk Perks!
Generous Health Savings Account (HSA) employer contributions for individuals and families
Flexible Spending Accounts and commuter benefits
Paid holidays and flexible time off
30% off merchandise employee discount (Gymboree & Outlet, Janie and Jack, Crazy 8 & Outlet)
Gymboree Play & Music class discounts
Educational Assistance Development Program
Life insurance (self, spouse/domestic partner, children)
Additional corporate discounts at participating companies
 More About Us
Gymboree Group, Inc. is a specialty retailer, operating stores with high-quality clothes and accessories for children. Our family of brands includes Gymboree, Janie and Jack, and Crazy 8. Since our start in 1976, we have grown from offering mom-and-baby classes in the San Francisco Bay Area to currently operating over 900 retail stores in the United States and Canada, along with franchises around the world. We believe that respect for the customer, respect for the brand, and respect for each other are at the core of everything we do.
  Gymboree Group, Inc. is unable to provide relocation assistance for this position.                  
Principals Only. EOE. No phone calls please."
129,CDL Class A or B Truck Driver - Construction Industry,"SJS Executives, LLC","Oakland, CA","Overview
Join an industry where training, great wages, benefits, and career development are all part of this opportunity! Hiring is at an all time high in construction. This national construction leader, recognized for staying ahead of the construction market with leading sustainable and innovative solutions, is seeking experienced CDL Truck Driver candidates.  Following the completion of training, the Truck Drivers are responsible for the load and delivery of aggregate or ready mix products to construction job sites using safe and efficient procedures.
Responsibilities
Prepares truck for operation by inspecting general conditions; checking fluid levels and tire pressure; obtaining or scheduling required repairs; validating adherence to road-ability standards on accordance with DOT regulations 
Loads truck with ready mix concrete according to prescribed procedures, including charging hopper and checking slump.
Safely drives truck in and out of areas with heavy pedestrian traffic and various construction obstacles.
Delivers items identifying destinations; establishing route; operating truck; maintaining schedule.
Discharge concrete, involving removing extension chutes, placing on main chute.
Wash residue from truck using washout system.
Maintains truck operating efficiency by completing preventive maintenance requirements. 
Maintains safe operation and clean appearance by complying with organization operational policies, procedures and standards, as well as state and local driving rules and regulations; cleans truck exterior and interior.
Completes driving logs in accordance with DOT regulations; obtains receipts acknowledgements; and completes other forms as required.
Experience with manual transmission required.
Qualifications
Must be 21 years of age due to anticipated interstate routing.
Minimum of one year directly related experience required.
High school diploma or GED preferred.
Valid Class A CDL and appropriate state driver license and tanker endorsements preferred. Class B license a must.
No more than 3 moving violations in the past three years, with no alcohol or drug related offenses, such as a DUI or DWI. Less than 2 points on record.
Must pass a drug and alcohol pre test and random testing."
130,CDL Class A or B Truck Driver - Construction Industry,SJS Headquarters,"Oakland, CA","Join an industry where training, great wages, benefits, and career development are all part of this opportunity! Hiring is at an all time high in construction. This national construction leader, recognized for staying ahead of the construction market with leading sustainable and innovative solutions, is seeking experienced CDL Truck Driver candidates.  Following the completion of training, the Truck Drivers are responsible for the load and delivery of aggregate or ready mix products to construction job sites using safe and efficient procedures.

Prepares truck for operation by inspecting general conditions; checking fluid levels and tire pressure; obtaining or scheduling required repairs; validating adherence to road-ability standards on accordance with DOT regulations 
Loads truck with ready mix concrete according to prescribed procedures, including charging hopper and checking slump.
Safely drives truck in and out of areas with heavy pedestrian traffic and various construction obstacles.
Delivers items identifying destinations; establishing route; operating truck; maintaining schedule.
Discharge concrete, involving removing extension chutes, placing on main chute.
Wash residue from truck using washout system.
Maintains truck operating efficiency by completing preventive maintenance requirements. 
Maintains safe operation and clean appearance by complying with organization operational policies, procedures and standards, as well as state and local driving rules and regulations; cleans truck exterior and interior.
Completes driving logs in accordance with DOT regulations; obtains receipts acknowledgements; and completes other forms as required.
Experience with manual transmission required.

Must be 21 years of age due to anticipated interstate routing.
Minimum of one year directly related experience required.
High school diploma or GED preferred.
Valid Class A CDL and appropriate state driver license and tanker endorsements preferred. Class B license a must.
No more than 3 moving violations in the past three years, with no alcohol or drug related offenses, such as a DUI or DWI. Less than 2 points on record.
Must pass a drug and alcohol pre test and random testing."
131,Assistant Construction Manager,"Vanir Construction Management, Inc.","San Francisco, CA","Vanir Construction Management, Inc. has been exceeding client expectations for 35 years. Our progressive growth and quality of service has led Vanir to become consistently ranked among the top construction management firms in the nation by Engineering News-Record. As we continue growing into new areas and markets, our focus is to maintain a team of creative, ambitious, and visionary individuals.

The Assistant Construction Manager provides assistance in the planning, coordination and direction for construction management activities on projects to ensure they are on time, budget, schedule, cost, and project performance to ensure the requirements for the contract. Provides administration to maintain management and project facilitation for the successful completion per compliance, contractual, owner and Vanir requirements. This position reports to the Construction Manager, Project Manager, and/or Project Director, or assigned project leadership. The Assistant Construction Manager may supervise activities of project administrative staff and/or Field/Project Engineers. This position will support construction in the Education Sector.
  Essential Duties & Responsibilities
Maintain knowledge of contracts, drawings, estimates, and specifications to ensure relation and compliance to construction/project requirements
Using Client’s Software - Obtains, maintains, and administers the data, information, communications, and approvals required by project and company requirements between owner, architects, engineers, contractors/subcontractors, or other project related entities
Provide support to coordinate, direct and monitor activities of contractors/subcontractors, engineers, architects and related performing entities
Provide project controls, cost, and performance activities and procedures support and administration
Coordinate, direct and monitor activities of moving classrooms, offices and other school facilities between two school sites
Participate in project meetings to include documentation, administration, and tracking of relevant information and statuses
Monitor and report contractor, architect, engineer, and provider contractual requirements on areas of Daily reports, safety, performance, project staff, and equipment
Provide administration and processing of project logistics, organization, safety, and manpower utilization
Ensure project closeout to secure guarantees, warranties, and related provisions for final project delivery to owner entities
Oversee related activities and tasks as necessary
Provide all services and objectives for the application of Vanir’s quality services
Minimum Qualifications
Bachelor's Degree in Engineering, Construction Management or Architecture is required
Minimum of 3 years of experience as an Assistant Construction Manager is required
Experience with K-12 projects in California is highly preferred
Knowledge of construction contracts, drawings, estimates, and specifications is required
Knowledge of project controls/scheduling, documentation, engineering/construction principles, techniques, materials, applications, and practices is required
Construction contract administration experience is required
Safety training is requiredStrong computer skills and familiarity with Microsoft Office Suite products, and experience with project-related Construction Management systems such as Eadocs, Prolog, or Impact is preferred
Construction Manager in Training (CMIT) is preferred

If you're interested in working for Vanir Construction Management, Inc., please visit our website to learn more and to apply online at www.vanir.com.
   VEVRAA Federal Contractor
Request Priority Protected Veteran Referrals
EOE Minorities/Females/Protected Veterans/Disabled
Contact Email: careers@vanir.com
 Persons with medical limitations may, with reasonable accommodations, be capable of performing the duties of this position. Such a determination must be made on an individual basis considering the person's limitations, the requirements of the position, and the company's ability to make reasonable accommodations to the person's limitations.
 We Participate in E-Verify
 Pursuant to the San Francisco Fair Chance Ordinance, we will consider for employment qualified applicants with arrest and conviction records."
132,Error loading,Error loading,Error loading,Error loading
133,"Virtual Construction Engineer - San Francisco, CA - Come Experience Employee Ownership!",The Sundt Companies,"San Francisco, CA","This position is the technical source of modeling information for various projects. The person that fills this role will need to have a thorough knowledge of construction documents, specification, and shop drawings. Candidate will create 3D/4D/5D models of any given project.

1. Performs all primary job responsibilities of Virtual Construction Technician.
2. Creates 3D models of Architectural, Structural and MEP systems.
3. Trains virtual construction technicians in use of company approved software.
4. Reviews bid scope documents for appropriate BIM language based on project delivery type and BIM deliverables.
5. Virtually walks through the model, identifying elements that are out of place.
6. Maintains model libraries using correct uniformat or masterformat codes.
7. Participates in activities to support the company’s strategic planning efforts.

Minimum Job Requirements:
 1. 4 year degree in Construction Management, Engineering or Architecture.
2. 4+ years’ construction experience.
3. 3+ years blue print/specification reading.
4. 3+ years in Autocad/Revit/Navisworks/CPM scheduling software.
5. Proficient use of all Microsoft Office Suite programs.
 Note: Job Description is subject to change at any time and may include other duties as assigned.
 Physical Requirements:
 1. Will sit, stand or walk short distances for up to the entire duration of a shift/work day.
2. May stoop, kneel, or bend, on an occasional basis
3. Required to use hands to grasp, lift, handle, carry or feel objects on a frequent basis
4. Must be able to comply with all safety standards and procedures
5. Will lift, push or pull objects pounds on an occasional basis
6. Will interact with people and technology frequently during a shift/work day
7. Will use telephone, computer system, email, and other electronic devices on a frequent basis to communicate with internal and external customers or vendors
 Equal Opportunity Employer Statement: Sundt Inc. is an Equal Opportunity Employer (EOE) that values and respects the importance of a diverse and inclusive workforce. It is the policy of the company to recruit, hire, train and promote persons in all job titles without regard to race, religion, sex, sexual orientation, gender identity, color, age, disability, national origin, covered veteran status, or genetic information. We recognize that diversity and inclusion is a driving force in the success of our company."
134,Construction Assistant Project Manager,Walsh Construction,"San Francisco, CA","Walsh is currently seeking a Construction Assistant Project Manager at the Van Ness Project in San Francisco, California.
 Does the idea of working on large, well-known projects bring out the best in you? Do you expect high quality—and high quantity—work from yourself and others? Are you an up-and-coming Project Engineer who always wants to do more and do better? If so, we’ve got what you’re looking for.
The Walsh Group is a family of companies united by a shared dedication to deliver exceptional service, standards and safety. Our Assistant Project Managers share and collect helpful resources and share information broadly across work teams. Are you always on the hunt for better ways of doing things? Do you soak up information so you can make better decisions? Walsh Assistant Project Managers are certainly confident enough to take necessary risks, but they always approach such risks carefully and cautiously.
Are you someone who trusts your instincts and has confidence in your ability to grow as a leader? When you see potential in others, do you invest in it? The Walsh Group began as a small carpentry business and has grown over four generations of family ownership to be a multi-billion dollar contracting company. We’re looking for Assistant Project Managers that want to grow and develop themselves into continually more impactful roles.
Are you a Project Engineer that is ready to make a change for the better? Are you someone who can go with the flow of change, but also has the capacity to eventually control and lead it? Walsh is looking for goal oriented Assistant Project Managers with a sense of direction. Someone who is diligent and can help prioritize which tasks need to be accomplished first.
If this sounds like you, then we want to hear from you. If you have what it takes, welcome to the family.

The Assistant Project Manager’s responsibilities include:
Project planning, scheduling and coordination
Safety and quality control management
Accurate forecasting and management of budgets
Change order management
Managing critical subcontractors
Manage Project Engineers
Resolution of problems involving labor disputes, material delivery and contract administration
Maintain vehicle, equipment, and tools management

We are seeking candidates with the following qualifications:
Degree in Civil Engineering or Construction Management
4 years of construction management experience
Prioritize, develop, and maintain project schedules
Strong leadership skills
Excellent oral and written communication
Ability to prioritize and manage time
Strong follow up
Ability to establish relationships and lead people
Self-motivated
Critical thinking and decision making skills 
 Equal Opportunity Employer, Disability/Veteran
  "
135,Construction Inspector,Kennedy/Jenks Consultants,"San Francisco, CA","Since 1919, Kennedy/Jenks Consultants has provided engineering and scientific solutions to municipal agencies, businesses and industrial facilities.  With offices serving clients throughout the United States, we provide consulting services nationwide. Since our firm's inception, we have focused on providing clients with exceptional personalized service, highly qualified professional staff, and technically advanced engineering solutions. Kennedy/Jenks Consultants continues to lead the industry with innovative, award-winning projects that remain at the vanguard of engineering technology and applied science.
  We are currently seeking Construction Inspectors with strong skills, an outstanding work ethic, and high-level of integrity to provide construction oversight on water and wastewater infrastructure public works projects. We have opportunities in several of our West Coast offices. 
  What you’ll be doing: The primary responsibilities of this position include construction inspection duties that include, but not limited to:
daily oversight of contractor and its construction activities including written daily report; tracking contractor schedule compliance
preparing written communication between owner and contractor
coordination of meetings with contractors, clients, and staff
providing QC of contractor’s work.
What you’ll need:  Successful candidates will have:
  3 of experience with all facets of construction; civil, mechanical and electrical installations.
Experience with sewer rehabilitation, municipal projects, water and wastewater pipelines, agriculture pump stations, and treatment plants for new construction and rehabilitation highly preferred.    
Certifications for specialty inspections of steel, concrete, welding, coatings, and other aspects of infrastructure projects is a plus.
    As an employee-owned firm, Kennedy/Jenks offers a unique company culture with a corporate commitment to a maintaining a positive work/life experience.  Kennedy/Jenks Consultants provides excellent compensation and comprehensive benefits packages, including career advancement opportunities, outstanding training opportunities, stock ownership, profit sharing and excellent health, dental, and life insurance.
 Kennedy/Jenks Consultants is an Equal Opportunity/Affirmative Action employer.  All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, disability, or protected Veteran status.
 "
136,Project Administrator - Construction,JLM Staffing,"San Francisco, CA","Company Description

Large Construction Company is actively looking for a full-time Experienced Office Assistant to assist with day to day office duties.

Job Description

**PREFERRED CANDIDATE WILL HAVE PRIOR CONSTRUCTION EXPERIENCE**

Large Construction Company is actively looking for a full-time Experienced Office Assistant to assist with day to day office duties.

Office Administrator/Assistant duties include:

-Process Weekly Payroll
-Maintaining logs for equipment tracking, maintenance, and transportation.
-Working with engineers to ensure the logs are maintained correctly
-Work directly with other clerks to complete assigned tasks
-Provide assistance to the team as needed; research, data entry, etc.
-Assisting the Engineers with preparing for client visits, which includes planning and scheduling visits, and conducting any required follow-ups
-Manage and organize mailing and filing systems
-Facilitate various steps in A/P and A/R accounting as needed
-Assist in HR, Accounting & Payroll activities as needed to ensure all input is accurate, compliant and timely.
-Prepare expense reports and notary documents, and execute special requests
-Respond promptly and knowledgeably to employee requests for information and assistance.

Qualifications

Office Administrator/Assistant candidates will have:

-Strong Excel skills
-Office Administrator with construction industry experience is a PLUS!
-Strong interpersonal skills & organizational skills
-MUST BE FLEXIBLE
-Must be able to communicate well
-Must be a great team player
-Someone who strives to go ""above and beyond""

-High School Diploma required; College Diploma preferred


Additional Information

null"
