,0,1,2,3
53,PERM CASE MANAGER – WORKERS COMP Earn $100K +/-,Jackson Nurse Professionals,"Sacramento, CA","California Field Case Manager positions are open for Registered Nurses with 2 years of experience caring for patients with traumatic brain injuries, spinal cord, burn and trauma injuries at state-of-the-art hospitals in Sacramento, San Jose and Fresno. Earn $100,000/yr +/- and enjoy a supportive, ambitious agency that's been helping talented nurses like you make valuable contributions to hospitals across the U.S. since 2006. Our team's commitment to nurses is best reflected in our relationship with medical providers across the nation that began 10 years ago and have continued to this day. Minimum Requirements: Current state license in good standing with State License Board. 2 years' of experience with knowledge of traumatic brain injuries, spinal cord, burn and trauma injuries. At minimum, current BLS required (certifications vary by location – job may require ACLS). Able to effectively manage chronic pain patients. Apply now and you'll be contacted by a recruiter who will give you more information on this or other RN vacancies in the settings and locations that matter most to you."
54,Error loading,Error loading,Error loading,Error loading
55,Lvn-Lpn,Mission Carmichael HealthCare Center,"Carmichael, CA","In this role, you will provide direct patient care within a skilled nursing facility. You'll follow the plan of care, assessing patients, administering medications and treatments, preparing supplies and equipment for treatments, and assisting the attending physician or registered nurse in performing specialized procedures.
In return for your exceptional service, we're committed to our employees and making a great place to work even better."
56,Care Manager,Magellan Health,"Rancho Cordova, CA","Under general supervision, and in collaboration with other members of the clinical team, authorizes and reviews utilization of mental health and substance abuse services provided in inpatient and/or outpatient care settings. Collects and analyzes utilization data. Assists with discharge planning and care coordination. Provides member assistance with mental health and substance abuse issues, and participates in special quality improvement projects.

This position will be onsite in the Rancho Cordova, CA office.
Monitors inpatient and/or outpatient level of care services related to mental health and substance abuse treatment to ensure medical necessity and effectiveness.
Provides telephone triage, crisis intervention and emergency authorizations as assigned.
Performs concurrent reviews for inpatient and/or outpatient care and other levels of care as allowed by scope of practice and experience. 
In conjunction with providers and facilities, develops discharge plans and oversee their implementation. 
Performs quality clinical reviews while educating and making appropriate interventions to advance the care of the member in treatment.
Provides information to members and providers regarding mental health and substance abuse benefits, community treatment resources, mental health managed care programs, and company policies and procedures, and criteria.
Interacts with Physician Advisors to discuss clinical and authorization questions and concerns regarding specific cases.
Participates in quality improvement activities, including data collection, tracking, and analysis.
Maintains an active work load in accordance with National Care Manager performance standards. 
Works with community agencies as appropriate. Proposes alternative plans of treatment when requests for services do not meet medical necessity criteria. 
Participates in network development including identification and recruitment of quality providers as needed. 
Advocates for the patient to ensure treatment needs are met.  Interacts with providers in a professional, respectful manner that facilitates the treatment process.
General Job Information
 Title
Care Manager
Grade
22
Job Family
Clinical Services Group
Country
United States of America
FLSA Status
United States of America (Exempt)
Recruiting Start Date
12/4/2018
Date Requisition Created
11/30/2018
Minimum Qualifications
Education
Masters (Required)
License and Certifications - Required
CEAP - Certified Employee Assistance Professional - Care Mgmt, LCSW - Licensed Clinical Social Worker - Care Mgmt, LMSW - Licensed Master Social Worker - Care Mgmt, LPC - Licensed Professional Counselor - Care Mgmt, LPN - Licensed Practical Nurse - Care Mgmt, RN - Registered Nurse, State and/or Compact State Licensure - Care Mgmt
License and Certifications - Preferred
Other Job Requirements
Responsibilities
Minimum Requirements: CA Independent Behavioral Health licensure: LCSW, LMFT, or LPCC. Education: Masters, or Doctoral Degree in behavioral health related field. Experience: 3-5 years.Industry: Managed Care.Job Specific: 3 years experience post degree in psychiatric and/or substance abuse health care setting, including utilization review.Associate Care Manager must have performance ratings of meets expectations or exceeds expectations in order to qualify for this position.Computer Skills: Ability to use computer systems.Licenses, Certifications, etc.: Meets Magellan credentialing requirements for independent professional practice IF performing TRF reviews (Masters level licensed behavioral health professional).CEAP certification as required by management. Other: Good organization, time management and communication skills.Knowledge of utilization management procedures, mental health and substance abuse community resources and providers.Knowledge and experience in inpatient setting.Ability to function independently and as a team member.Knowledge of DSM IV or most current diagnostic edition.Ability to analyze specific utilization problems, plan and implement solutions that directly influence quality of care.
Magellan Health Services is proud to be an Equal Opportunity Employer and a Tobacco-free workplace. EOE/M/F/Vet/Disabled"
57,Physician Assistant - (PA) Locum Tenens,Staff Care,"Sacramento, CA","Cardiology or Critical Care experienced Nurse Practitioner or Physician Assistant needed for 6 month assignment in Northern California. Inpatient duties working Monday through Friday, 40 hours per week. Please contact Staff Care for additional details."
58,"Clinical Supervisor $10,000 Bonus",AccentCare,"Rancho Cordova, CA","AccentCare, Inc.® is a national post-acute healthcare provider with 45 years of industry experience. We thrive on providing patient-centric care and a warm and personalized experience within our local communities.
Your Success is our Success. We strive to provide new employees with a structured on-boarding process to help you become assimilated quickly, and cutting-edge tools to make your daily work easier and more efficient. We offer extensive training and a wide-array of opportunities for continued education and promotional opportunities.
Job Description/Requirements:
Our positions of clinical leadership allow you to utilize your experience through direct oversight of your team of talented clinicians who are committed to delivering quality patient care. Your passion, dedication, and drive will help impact the lives of not only your staff but also the lives of the patients and families who are in our care.
As a Clinical Supervisor you will:
*Perform clinical supervision of patient care consistent with scientific principles and agency policy and procedures.
*Utilize the agency’s clinical software solution to plan, coordinating and delivering patient care.
*Comply with applicable legal requirements, standards, policies and procedures including, but not limited to the Compliance Program and the relevant requirements including the Code of Conduct, Documentation Compliance, and HIPAA.
*Commit to the values and mission of AccentCare, Inc.

Requirements of Qualified Candidates:
*Registered Professional Nurse, a graduate of an approved school of professional nursing who is currently licensed as a registered nurse in the state of agency operation
*Shall have at least two (2) years experience as an RN with two (2) years experience in home care and possess and maintain CPR certification while employed in a clinical role
*Prefer supervisory and administrative experience
*Prior use of Electronic Medical Records (EMR) preferred
*Must be a licensed driver with an automobile that is insured and in accordance    with state and/or organization requirements and in good working order

IND456"
59,Case Management Resource Management and Utilization Review,Clinical Management Consultants,"Sacramento, CA","A medium sized hospital in sunny Central Valley, California, is looking for a Nursing Resource Care Manager – Utilization Review Management to join their team. This is an amazing opportunity to work for a hospital who is nationally recognized for providing excellent quality patient care.
This not for profit hospital has been in business and serving San Joaquin County for over 100+ years. They have grown through the years and they have upgraded their facility and their equipment. As the Country’s leading Orthopedic Hospital, they have also been recognized by The Joint Commission as being a Top Performer for its Quality Metrics. They are also a STEMI Receiving Center.
Reporting to the Director of Resource Management/Case Management, the Nurse Case Manager Utilization Review will work with Managers and staff to ensure quality for the Case Management and Utilization Review Departments. This RN candidate will have good communication skills, and good knowledge of federal and state guidelines and criteria for determining medical necessity for admission, level of care, utilization of resources, continued length of stay, and recent 3 years experience working in acute care.
Responsibilities for the UR Nurse Resource Case Manager include promoting quality of patient care continuity and quality through the collaborative development of practice guidelines to support quality improvement data and metrics. This Resource Care Nursing Manager will also be cross trained in areas or Resource Management and Utilization Management for maximum department flexibility.
The hospital is located in a great area that offers affordable housing and a low cost of living. There are also historic cities nearby and the city offers plenty of outdoor activities and is close to lakes for fishing, swimming, and hiking. It is also close proximity to restaurants and shopping.

monsterboost5000"
60,Campus President,Adtalem Global Education,"Sacramento, CA","Empowering. Influential. Inspiring. Passionate....these are the traits that Chamberlain College of Nursing looks for in our leadership roles. Bring forward these traits, along with your strong academic nursing experience, to serve as a Campus President in our BSN program in Sacramento.

As a Chamberlain College of Nursing Campus President, you will engage, guide and lead the management, delivery and continuity of our nursing program. As the chief administrator of the campus, reporting to the Senior Director of Campus Operations, you will be responsible for providing the strategic direction and leadership to successfully achieve academic and operational goals. In addition, the Campus President is the lead ambassador in the local community and commits adequate time to advancing campus goals. With a focus on the culture characterized by Chamberlain Care, the Campus President is the backbone of the campus community.

Responsibilities

Talent Management. Oversee and support all aspects of talent management for the entire campus. Hire, develop, empower, motivate, driving and retain strong talent. Ensure team members have the resources they need to do their jobs.
Functional Leadership. Provide overall leadership to the campus, its staff and programs in order to meet and/or exceed growth expectations set forth by the institution. Either directly or indirectly through the DAA and Campus Operations Leader, oversee activities within Admissions. Oversee activities within Admissions, Financial Aid, Finance, Academics, Career Services and other areas on campus. Establish efficient and effective organizational structures and reporting relationships.
Student Focus. Ensure students are provided with strong faculty, programs and service for an exceptional education and campus experience. Commitment and focus on overseeing and ensuring high educational standards, strong student outcomes, student inclusion and high levels of student satisfaction.
Work closely with finance department and the campus leadership operations. Own the campus P&L to assure that campus meets or exceeds budgeted revenue and operating income and remains profitable. Ensure that the campus is on track financially with goals and, when not, proactively inform others of current or anticipated financial issues. Actively monitor and reduce expenses.
Campus Growth and Sustainment. Participate in local campus strategic planning processes and define aligned campus strategies. Work with team to assess the market, employment and market data and conduct market research to understand local needs, interests and employment activity. Develop local campus goals and associated action plans to achieve them.
Oversee Student Life Cycle. Develop and implement strategies for attracting new students. Ensure that students are being accepted with a reasonable probability of success. Monitor and work with others to optimize student enrollments, start rates, show rates, re-enters, retention levels, graduation and key employment data.
Change Management. Serve as a champion of change and motivate others to participate. Bring faculty and staff together with a focus on shared goals and team building. Establish a clear and visible presence throughout the campus and stay in touch with ""the pulse"" of activity. Consistently look for opportunities to determine what can be improved and what should be discontinued.
External Outreach and Relations. Stay abreast of national and local news, legislation and events. Establish strong, positive networks, executive presence, and connections with local community members, accreditation agencies, employers, politicians and legislators. Serve on advisory boards, local councils and connect with local charities.
Oversee Compliance. Develop a high-level understanding of regulatory and accreditation requirements. Stay abreast of key regulatory, accreditation, legal and legislative developments and assure compliance at all times. Establish a culture of compliance with very clear expectations and consequences for deviating. Oversee institutional assessments and internal audits and compliance within all areas and functions. Ensure reports are completed in a timely and accurate manner. Ensure that all activities within the school are conducted in an ethical and fully professional.
Maintain Policies and Standards. Establish, review, maintain and implement campus standards. Drive alignment and improvement in academic and operational effectiveness for the campus through standardization in processes and academic programs. Ensure that policies and procedures from all levels of the institution are followed.
National and Campus Liaison. Work collaboratively with the national directors in executing national processes and policies that apply to the campus. Ensure parent organization and institution communications are disseminated to local faculty, staff and students. Collaborate with other campuses on problem solving, understanding best practices and developing potential synergies.
Ensure a safe and functional environment for staff, students and visitors. Ensure that the equipment and facilities needs of classrooms and the staff and faculty are met. Partner with other leaders at co-locations.
Culture Ambassador. Cultivates a student-centric campus culture distinguished by the TEACH values and Chamberlain Care. Drive the expected culture and lead by example reflecting optimism, a strong work ethic and unwavering, positive values and ethics
Complete other duties as assigned.

PM18

Qualifications

To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. Below are the minimum requirements of the education, experience, knowledge, and skills required to competently perform in this position. Reasonable accommodations may be made to enable individuals with disabilities to perform the essential functions.

Required
Current unencumbered licensure as a registered nurse or a multi-state licensure privilege to practice nursing in the Commonwealth/State
Master's degree in nursing, education or business and associated expertise from an accredited institution
Demonstrated and sustained, successful leadership and operational experience with budget responsibility
A strong record of accomplishment
Passion for education
After-hours availability
Familiar with working in a matrixed environment


Preferred
Doctorate preferred
Minimum of 5 years of experience required in the practice of nursing as a registered nurse, two of which have been as a faculty member in a professional nursing education program and/or higher education administration
Experience in educational administration
Experience managing a P&L
Experience overseeing multiple functions
Experience in proprietary education, consulting or healthcare
Breadth of high-level knowledge in different functional areas (e.g., Admissions, Academics, Career Services, Finance, Financial Aid, Compliance)
Experience working with community leaders and politicians
Experience in a highly regulated environment

We are proud to be an EEO employer M/F/D/V. We maintain a drug-free workplace and perform pre-employment substance abuse testing. Thank you for applying for this outstanding opportunity today.
PI106222669"
61,Acute Care Nurse (RN) - Relocation to Oregon,PeaceHealth,"Sacramento, CA","Bring your nursing career to the beautiful Pacific Northwest! Employer is now offering relocation bonuses up to $20,000, competitive wages and professional development incentives.
 
 Enjoy big city amenities with a small-town feel in Eugene-Springfield! Located between the Cascade Mountains and the Pacific Ocean, we offer an adventure-driven community, the ability to explore spectacular waterfalls, walk the ocean beaches, raft and kayak, cycle through wine country or along miles of bicycle paths.
 
 Just 10 years old, our flagship hospital, Sacred Heart Medical Center at RiverBend, is located on the banks of the scenic McKenzie River in Springfield, OR and recognized as the 6th most beautiful hospital in the US.
 
 New Registered Nurse opportunities are available in: Med/Surg Specialties, Emergency, ICU, Perinatal, NICU, L&D, Perioperative Services, Operating Room, Cardiovascular OR, Behavioral Health, Float Pool and Care Management.
 
 Come join Employer, an organization dedicated to compassionate, excellent care and an active, integrated, exciting approach to safety.
 
 Our ideal candidates:
 One year of acute care experience as an RN*.
 Current Oregon RN licensure by hire date.
 Current BLS certification required.
 Specialty areas will have additional requirements.
 Value providing mission driven, not-for-profit healthcare.
 *Robust new grad residency program available."
62,Seeking Pediatric Nurse Practitioner in Northern California,Dignity Health & Dignity Health Medical Foundation,"Woodland, CA","Woodland Clinic Medical Group, is a growing multispecialty group of 170+ providers, servicing the family community of Woodland, CA. The group is currently seeking a Nurse Practitioner to join our pediatrics team.
Opportunity and Benefits Highlights:
         Full time, outpatient opportunity
         Enjoy Work-Life Balance
         No Call
         Salaried position with generous healthcare benefits
         401k retirement plan, with employer matching
         Employer sponsored retirement plan
         Enjoy autonomy and the support of a well-established medical group
This position would be employed through Woodland Clinic Medical Group, a service of Dignity Health Medical Foundation."
63,CRNA / Nurse Anesthetist,Odyssey Staffing,"Sacramento, CA","3 full-time CRNA's are needed at a GI center in northern California.  Just east of Sacramento.
Start date is September 2018!!

Monday - Friday

B&B cases 

7am - 3pm is typical schedule

No nights, no weekends, no holidays

Typical day is 8 hours

1099

$950/day


Please call Jared Santore at [Click Job Title] or email him at [Click Job Title]"
64,Nurse Consultant,Arthur J. Gallagher & Co.,"Sacramento, CA","At Gallagher Bassett Services, Inc. (GB) we are constantly seeking skilled professionals who are up for a challenge and take exceptional performance to heart. The professionals we hire help us maintain our reputation as one of the most progressive property/casualty third party claims service organizations in our industry and throughout the world.  Gallagher Bassett provides services to Fortune 1000 companies throughout 100 offices worldwide.  For the past several years GB has ranked among the largest TPA's by Business Insurance Magazine and was also a recipient of the Business Insurance Readers' Choice award for ""Best Third Party Claims Administrator.""  If you're looking for a professional career with an industry leader then you have come to the right place.  Wherever your interests lie, we're sure you will agree on one thing: our continued prosperity hinges on our greatest resource --- our people.
 
Position Summary:
 
Provides medical management to workers compensation injured employees.
 Essential Duties & Responsibilities:
Performs case management through telephonic contact with all medical providers, employers, claims professionals and ancillary service providers.
Manage medical care in order to return injured employee to preinjury status.
Reviews services of medical and rehabilitation providers and arranges for and coordinates appropriate evaluation, treatment, and counseling. 
Communicates with physician, injured worker, employer, referral source, and any other resource involved in worker's rehabilitation program.
Evaluates home care services and equipment and determines need for home modifications. 
Coordinates home care. 
Communicates with employers to determine job requirements of pre-injury occupation and to explore light-duty, modified, or alternate employment as necessary. 
Analyzes results of treatment and medical status and reviews incoming provider reports.
Identifies suitable employment opportunities consistent with individual's medical limitations/capabilities, aptitudes, and interests to restore individual to maximum independence.
Generates reports to referral source to communicate case status, findings, and recommendations. 
Generates correspondence to referral source, medical providers, injured worker and other parties involved in the rehabilitation process. 
Participates in case conferences over the telephone, and participates in internal and external training to enhance and maintain medical proficiency.
Documents case management observations, assessment, and plan in system. 
Must maintain a case load to support at minimum 145 hours of billable or inventory of minimum of 72 files monthly with 95% Quality compliance expected. 
Required:
Associate's degree from an accredited school of nursing and a minimum of 3 years clinical experience in an acute care setting required.
Active Registered Nursing license within the state of practice.
Desired:
Bachelor's degree preferred.
Worker's Compensation experience is preferred.
Certification in related field preferred.
Work Traits:
Demonstrates adequate knowledge of managed care with emphasis on use of criteria, guidelines and national standards of practice.
Demonstrates good written and oral communications, organizational and leadership skills. Computer literate.
Demonstrates good time management skills. Self starter.
U.S. Eligibility Requirements:
Interested candidates must submit an application and resume/CV online to be considered.
Must be 18 years of age or older.
Must be willing to submit to a background investigation; any offer of employment is conditioned upon the successful completion of a background investigation.
Must have unrestricted work authorization to work in the United States.  For U.S. employment opportunities, Gallagher hires U.S. citizens, permanent residents, asylees, refugees, and temporary residents. Temporary residence does not include those with non-immigrant work authorization (F, J, H or L visas), such as students in practical training status. Exceptions to these requirements will be determined based on shortage of qualified candidates with a particular skill. Gallagher will require proof of work authorization.
Must be willing to execute Gallagher's Employee Agreement or Confidentiality and Non-Disclosure Agreement, which require, among other things, post-employment obligations relating to non-solicitation, confidentiality and non-disclosure.
Gallagher offers competitive salaries and benefits, including: medical/dental/vision plans, life and accident insurance, 401(K), employee stock purchase plan, educational expense reimbursement, employee assistance program, flexible work hours (availability varies by office and job function) training programs, matching gift program, and more.  
 
Gallagher believes that all persons are entitled to equal employment opportunity and does not discriminate against nor favor any applicant because of race, color, religion, sex, age, veteran status, disability, national origin, or any other legally protected status.  Equal employment opportunity will be extended in all aspects of the employer-employee relationship, including, but not limited to, recruitment, hiring, training, promotion, transfer, demotion, compensation, benefits, layoff, and termination.  In addition, Gallagher will make reasonable accommodations to known physical or mental limitations of an otherwise qualified applicant with a disability, unless the accommodation would impose an undue hardship on the operation of our business.
Additional Information:
Travel Percentage: 50%"
65,Transplant Clinic Manager,Clinical Management Consultants,"Sacramento, CA","A Northern California facility is seeking a Outpatient Manager to oversee their Transplantation Clinics.
The Manager will be responsible for providing leadership, administering, planning and coordinating all clinical and administrative functions to ensure compliance to the Clinic standard of practice in accordance with the organization’s mission. The Manager will optimize daily clinical operations, participate in the development of nursing care standards and monitor staff of compliance to all standards of care.
The Manager will oversee13 clinics specializing in heart, liver and pancreas transplantation. The Manager will assess the needs of clinic staff and coordinated education programs as needed. The Clinic Manager will play an active role in any accreditation related activities i.e. audits, surveys etc.
The Manager will establish work assignments, monitors work progress, evaluate effectiveness and make appropriate modifications of clinical activities as needed. The Manager will have excellent clinical knowledge and troubleshoot issues related to inventory control, standard work documentation, database management and staffing allocation. The Manager will assist in the recruiting, hiring and orientation of new staff.
The Clinic Manager will be a resource in facilitating schedules for all providers including physicians, nurse practitioners, social workers, facilities, medical assistants and phlebotomists. The Clinic Manager will participate in department quality improvement, clinic safety, infection control and hazardous materials programs. The Clinic Manager will demonstrate cost containment techniques and establish procedures to ensure a safe working environment.
The ideal candidate must have at least 5 years of clinicaloperationsexperience, EMRand project management required. RN, BSNpreferred.

monsterboost5000"
66,Staff Development Specialist Home Health RN,AccentCare,"Sacramento, CA","Employer® is a national post-acute healthcare provider with 45 years of industry experience. We thrive on providing patient-centric care and a warm and personalized experience within our local communities. 
Your Success is our Success. We strive to provide our new employees with a structured on-boarding process to help you become assimilated quickly, and cutting-edge tools to make your daily work easier and more efficient. We offer extensive training and a wide-array of opportunities for continued education and promotional opportunities. 
2 Regional Positions open: 

 - 1 position covers Redding, Corning with travel to Medford OR.

- 1 position covers San Ramon, Petaluma, Rancho Cordova with travel to CO
As a Staff Development Specialist you will:
Be responsible for the initial on-boarding and ongoing staff development of clinicians and ensure clinicians are prepared to effectively coordinate, manage and deliver patient care and services that meet / exceed quality, customer service and regulatory expectations
On-board and train clinicians including RN's, LPNs, and Therapists
Participate in the on-boarding of Clinical Supervisor
Float to offices in the region to conduct chart audits, perform work flow when needed and ride along on Field Operation
Visits and provide ongoing targeted education for office staff at case conference, staff meetings or other designated times
Required to travel within the region
May be assigned to assist agencies to meet their QAPI clinical record review, management oversight and other duties as delegated 
Requirements of Qualified Candidates: 
Current RN license (BSN preferred) in good standing to practice in the state (s) required
Minimum diploma graduate, Associate degree, BSN or related degree preferred
Possess and maintain CPR certification
Three years home care experience required, excellent knowledge of home care regulations required.
Proven ability to work within an interdisciplinary setting
Must be a licensed driver with an automobile that is insured and in accordance with state and/or organization requirements and is in good working order
Teaching, on the job trainer, or in service educator experience preferred
OASIS certification preferred, required in first year of employment
Electronic Medical Records (EMR)/computer knowledge and skills required
Knowledge of accepted professional standards and practice, Medicare Conditions of Participation, and federal, state, and local regulatory requirements
Demonstrates excellent observation, interpersonal, nursing judgment, written and oral communication skills
 "
67,Seeking Psychiatric Nurse Practitioner in Northern California,Dignity Health & Dignity Health Medical Foundation,"Woodland, CA","Woodland Clinic Medical Group, is a growing multispecialty group of 170+ providers, servicing the family community of Woodland, CA. The group is currently seeking to add psychiatric nurse practitioner to join an established Behavioral Health team.
Opportunity to work with a team of Psychiatrists, Developmental Pediatrician, Psychologist, Therapists and Social Workers.
 Opportunity and Benefits Highlights:
         Full time, outpatient opportunity
         Enjoy Work-Life Balance
         No Call
         Salaried position with generous healthcare benefits
         401k retirement plan, with employer matching
         Employer sponsored retirement plan
         Enjoy autonomy and the support of a well-established medical group
 This position would be employed through Woodland Clinic Medical Group, a service of Dignity Health Medical Foundation."
68,Registered Nurse (RN),One Community Health,"Sacramento, CA","Looking for a Registered Nurse for our thriving Organization
One Community Health is expanding! With the opening of our new building in Midtown and our new clinic in the Arden Arcade area, we are looking for talented, enthusiastic and committed individuals to join our team!
Our Philosophy
At One Community Health we believe healthcare isn't a privilege; it's a human right. Everyone should have the opportunity to achieve optimal health. We've made it our job to help individuals and our community lower the barrier to wellness. Our organization pushes for equality for all and for social justice for those on the margins. Our doctors and health care professionals treat people with compassion, without judgment for their personal choices and behavior. We provide a comprehensive menu of services to everyone in need, and we advocate for public awareness of such issues as the stigma surrounding mental illness and the need for healthcare for everyone. We understand the impact of trauma on one's health and are working to help people heal those wounds. When we see suffering, we try to heal it whether it be an individual in pain or a group in our community. If these are your values are your values, then please consider joining our team.
What We Are
We are a Federally Qualified Health Center (FQHC) serving all those in need in the Sacramento area. We have been a level 3 Patient Centered Medical Home since 2011 and were the first to earn that designation in Sacramento. Integrated, comprehensive and supportive services to maximize health outcomes. The founding values of One Community Health were based on providing a safe and welcoming place for people who often experienced social exclusion and discrimination.
Our Benefits
Medical Insurance
We offer a choice between two carriers: Blue Shield and Kaiser Permanente.
One Community Health pays about 90% of the Employee only premium and pays 75% of the costs for dependents or partners/spouses.
Dental/Vision
2 Dental plans offered through Delta Dental: PPO and DHMO
DHMO is paid in full by employer (employee only)
VSP Vision Insurance paid in full by employer (employee only)
Company Paid Life, AD&D and LTD offered through Unum
One times annual salary paid in full by employer (LIFE and AD&D)
LTD is 60% annual salary paid in full by employer after 90 days
Flexible Spending Plan (before-tax savings plans)
Employee Assistance
Supplemental Insurance through Aflac
401K
Up to 4% employer match at 90 days of employment
Administrative fees and administration of plan managed and paid for by employer
Robust PTO, Sick Time, & Paid Holidays
Additional Benefits/Extra's
We are an eligible NHSC (National Health Service Core) approved loan repayment site and are proud to have a HPSA score of 16.
Educational and Language Stipends: higher level of education or secondary languages
Professional dues and/or licensure fees paid by organization as it relates to the job
Professional training and/or conference/travel fees paid by organization
Opportunity for annual merit increase and pay for performance if annual performance goals met
About the Position
Under the direction and supervision of the Nursing Manager; the Registered Nurse is responsible for providing direct patient care to a diverse patient population, across the continuum of care. This position may include duties of charge nurse as assigned by the Nurse Manager or Clinical Lead RN to facilitate continuity of clinic operations.
Essential Functions:
Complete patient's initial assessment and adjust the patient treatment plan as appropriate.
Develop a plan of care that reflects an interdisciplinary approach.
Assess patient's safety, comfort and self-care needs across the continuum of care.
Administer intravenous medications, skin tests, venapuncture, and Pentamidine treatments upon provider's orders, according to standardized procedures.
Perform basic nursing procedures competently and in accordance with the One Community Health Nursing Procedures and the California Nursing Practice Act.
The RN is responsible for observing infection control techniques within all areas of the clinic.
Interact in a collaborative way with physician, nurse practitioner and staff of own clinic, other practices and clinics, and other ancillary services and administrative departments.
Triage phone calls and walk-ins.
Education/Experience Required:
Licensed as a Registered Nurse in California required; Bachelor's Degree preferred.
Previous experience in clinic and/or with HIV/AIDS patients desired.
Current CPR Certification.
Spanish speaking preferred
Please Note:
One Community Health values the diversity of the people it hires and serves. Diversity at One Community Health means fostering a workplace in which individual differences are recognized, appreciated, respected and responded to in ways that fully develop and utilize each person's talents and strengths. We are an Equal Opportunity Employer. We do not discriminate on the basis of race, religion, color, sex, age, national origin, gender identity, sexual orientation or disability. Please provide us with notice if you will require accommodations during the interview process."
69,Registered Nurse - Per Diem,Snowline Hospice,"Sacramento, CA","Registered Nurse (RN) - Per Diem
Snowline Hospice is a community-based organization dedicated for over 39 years to meeting the unique physical, emotional, and spiritual needs of those who are nearing the end of life's journey. We care for patients in Sacramento County and El Dorado County. We are looking for a compassionate and dedicated Registered Nurse (RN) to join our healthcare team in a per diem position. Our per diem nurses are often utilized during weekend shifts and times of high patient census serving both El Dorado and Sacramento Counties. Per diem nurses must be available for the first two weeks of employment on a full-time basis in order to succesfully train with us.

As a Registered Nurse (RN), you will plan, organize, and perform hospice care to meet the needs of patients and families within their homes and communities. Your experience in acute care or prior hospice healthcare as a Registered Nurse (RN) will ensure your success in this dynamic nursing role. If you are looking for an opportunity to join a healthcare organization that exceeds national and state standards in coordination of care while you communicate with patients and attend to family needs, we want to talk to you!

Job Responsibilities
* Assess patient and family needs, develop and implement care plans, and maintain medical records.
Perform nursing treatment including pain and symptom management
Perform assessment of patient's emotional status and needs of the family/caregiver
Provide healthcare education to patients and family regarding pain and symptom management
Monitor, record, and report symptoms or changes in patients' conditions to Inter-Disciplinary team members
Maintain accurate and detailed healthcare records

Job Requirements

Bachelor's Degree, Associate's Degree, or a diploma in Nursing from an accredited school of nursing
Valid California Registered Nursing license, current CPR
Demonstrated ability to efficiently operate a computer; electronic medical record (EMR) experience, preferred
1 year professional nursing experience in an acute care setting. Hospice experience preferred. Home health experience a plus
Possession of a valid California driver's license, access to a reliable automobile, and minimum car insurance
APPLY TODAY AND BECOME PART OF THE SNOWLINE FAMILY!
0"
70,Dialysis Registered Nurse (RN),"001-Dialysis Clinic, Inc.-Nashville, TN- Corporate Office","Sacramento, CA","Did you know that some of the industry’s most talented and caring registered nurses are at DCI?  Our nursing staff has helped DCI achieve the lowest mortality and hospitalization rates among large dialysis providers for the past 13 years in a row. We think our Nurses are pretty awesome; they make a difference in our patients' lives by helping them live longer and achieve a better quality of life.
 Our mission is “the care of the patient is our reason for existence.” What’s yours?
 The Dialysis Registered Nurse is key to providing specialized nursing care in the in-center hemodialysis unit.  The RN works in collaboration with all clinic team members to ensure every patient receives the safest care with the highest quality optimal outcomes.
 This position is full-time, 3 days/week.

Performs hemodialysis treatments in accordance with approved facility policies and procedures.
Prior to initiation of dialysis, ensures dialysis machine, its alarms, and all products used during treatment are prepped and meet quality standards.
Monitors the patient during dialysis, assess any emergent changes in the patient's condition, and communicates any problems to the physician and patient's family.
Administers and charts all prescribed pre, intra, and post dialysis medications and charge items in the Medical Information System (MIS) and on the treatment flow sheet.
Follows CDC/CMS regulations with strict reinforcement of infection control.
Participates in patient care conferences, medical rounds and chart reviews, as assigned.
Documents patient education to ensure compliance with the local ESRD Network, CMS, DCI corporate and clinic requirements.
Interacts with local hospitals as a liaison to facilitate continuity of care.
Assists in teaching and training new staff members as directed by the head nurse.
Collaborates with all staff members and renal team members to maintain medication inventory, ensure the dialysis machines are functioning properly, and maintain an adequate stocking of unit supplies.
Works with the head nurse and nurse manager to assure that OSHA compliance, occurrence reporting, and emergency preparedness is up to date.

Graduate of an accredited registered nursing program.
Possesses and maintains a current license in the State as a registered nurse.
Maintains current CPR certification.
Previous dialysis experience preferred.
Applicant must have excellent communication skills and a demonstrated high level of clinical excellence.
DCI provides comprehensive hands-on and theory orientation/training in order to equip our nurses for success.
 DCI is a federal contractor and an Equal Opportunity/Affirmative Action Employer-Veterans/Individuals with Disabilities.  If you are having difficulty using the online application system or would like to request other accommodations or application methods, please contact Doug Patterson at Accommodations@dciinc.org or 615-327-3061. Once a request has been made, DCI will initiate a discussion with you about your needs and whether an accommodation can be provided. DCI is committed to providing such accommodations where possible.
 For more information about equal opportunity please see: 
 https://www.dol.gov/ofccp/regs/compliance/posters/pdf/eeopost.pdf;
https://www.dol.gov/ofccp/regs/compliance/posters/pdf/OFCCP_EEO_Supplement_Final_JRF_QA_508c.pdf;
https://www.dol.gov/ofccp/pdf/pay-transp_formattedESQA508c.pdf; and
https://www.nlrb.gov/sites/default/files/attachments/basic-page/node-3788/employeerightsposter-8-5x11.pdf."
