,0,1,2,3
98,LVN Licensed Vocational Nurse,AccentCare,"San Leandro, CA","DESCRIPTION
 Your Success is our Success. We strive to provide our new employees with a structured on-boarding process to help you become assimilated quickly, and cutting-edge tools to make your daily work easier and more efficient. We offer extensive training and a wide-array of opportunities for continued education and promotional opportunities.
Position: Licensed Vocational Nurse (LVN)
Shift(s): We offer day shift, swing shift and NOC shift
Level of Care: G-Tube, tracheostomy care, and Pts on ventilators. (Various patients have different medical needs)
Job Description/Requirements:
Home healthcare nurses provide continuous nursing care to patients in medically fragile conditions. At AccentCare, our nurses spend quality 1:1 time building a relationship with each of their patients. We are committed to service and quality that shows in our compassion and in positive patient outcomes.
As a LVN you will:
* Provide nursing shift care in accordance with the written plan of treatment signed by the physician and all subsequent orders that authorize and direct changes.
* Provide (on a daily basis) paperwork as required by agency to maintain accurate and complete medical records.
* Conduct and pursues the business of agency in accordance with sound nursing and medical practices and represents the agency in a manner calculated to instill confidence in patients, physicians and the general public.
* Perform nursing services only under the guidance and supervision of a registered nurse.
Requirements of Qualified Candidates:
* Graduate of accredited practical/vocational nursing program
* Currently Licensed Practical/Vocational Nurse in state(s) of agency operation
* Must possess and maintain valid CPR certification while employed in a clinical role
* One year paid clinical experience
* Must be a licensed driver with an automobile that is insured and in accordance with state and/or organization requirements and in good working order
If you are interested or would like to learn more about this position please click the link below to apply or contact the local office at 925-356-6066.
Thank you for your interest in AccentCare!
 


















#zr#"
99,Licensed Vocational Nurse Outpatient Clinic,NursingJobs,"San Francisco, CA","Licensed Vocational Nurse (LVN) for Kaiser Fall 2018 flu clinics

LVN will demonstrate performance consistent with the mission of the organization.
Perform quality and effectiveness in work habits and clinical practice
LVN, co-workers, patients, families, and all members of the health care team are treated with dignity and respect.
Excellent communication skills - both written and verbal. 
Able to engage members and staff in a professional and courteous manner
Advocate/ promote flu shots to staff and members.
Comfortable administering PEDS flu shots.
Excellent communication skills - both written and verbal. 
Engage members and staff in a professional and courteous manner.
Ideal candidates will be flexible for shifts and potential location changes.
Will be responsible for pick up and drop off of Flu Material needed for assignment. 

Required Qualifications:
1 year experience in the last 3 years
Active unrestricted nursing license
Current BLS
Background screen pass
Flexible for shifts and potential location changes.
May be responsible for pick up and drop off of material for shift
 "
100,Licensed Vocational Nurse - Ambulatory,Alameda Health System,"Oakland, CA","SUMMARY:Under general supervision, provides vocational nursing care to patients in the clinic; administers medications and immunizations; provides treatments to patients; supports team-based care delivery, assist medical personnel with procedures and provides education to patients. Performs related duties as required.

MINIMUM QUALIFICATIONS:
Education: Graduate of an accredited LVN program.

Minimum Experience: Graduate from a school of vocational nursing within the last twelve months prior to hire date, or have had recent vocational nursing refresher courses, or have had recent related experience in an acute/outpatient setting (a combination of education and experience acceptable).

Required Licenses/Certifications: BLS - Basic Life Support Certification issued by the American Heart Association.

Required Licenses/Certifications: Valid license to practice as a Licensed Vocational Nurse in the State of California.

DUTIES & ESSENTIAL JOB FUNCTIONS:NOTE:The following are the duties performed by employees in this classification, however, employees may perform other related duties at an equivalent level. Not all duties listed are necessarily performed by each individual in the classification.

1. Performs patient care functions, within the scope of competency, considering age related needs of the patient as prescribed by physician/health care professional(s) following established protocols, policies and procedures.
2. Assists medical personnel with special procedures, minor surgical procedure and/or diagnostic exams.
3. Provides patient-centered care that is respectful of, and responsive to, individual patient preferences, needs and values. Provides and promotes excellence in customer service for both internal and external customers.
4. Collaborates with patients and other healthcare providers to deliver coordinated, high quality care
5. Prepares and administers medications. Determine immunizations needed and give injections.

6. Maintains current knowledge/certification/licensure per AHS policy and pursues professional growth and development.

7. Collects information, maintains up-to-date and accurate documentation of nursing care provided, objective data (e.g. vital signs), subjective information (e.g. patient history) to ensure the integration of information for use by the healthcare team, to ensure quality care.
8. Teaches and counsels patients on a variety of health related subjects.
9. Monitor patient flow and assign/direct other ancillary personnel as needed. May supervise a small group medical assistants. In the absence of a Registered Nurse, may have responsibility for a shift in theclinic, under a licensed physician or podiatrist.
10. Effectively utilizes population health methodologies such as patient registry, inreach, outreach, care protocols and team-based care to improve patient and population outcomes
11. Effectively performs structured patient assessments to improve population health in a team-based care model.
12. Performs routine care and cleaning of patient care equipment.
13. Performs point of care testing and draws blood samples from patients.
14. Keeps accurate patient records.
15. Responds effectively to emergency situations.
16. Reviews patient record to note condition of patients and treatments; medications, history and procedures ordered by physicians.
17. Prepares and administers treatments underthe - supervision of a physician or registered nurse; observes and reports any deviation in patient’s condition from the normal to a physician or registered nurse.
18. ParticipatesinPerformanceImprovement/QualityControlactivities.
19. May perform clerical duties or related duties as assigned.
20. Ability to empathize with vulnerable populations and underserved patients.

Details: AmbulatoryWellness Center- SAN / Per Diem"
101,Error loading,Error loading,Error loading,Error loading
102,LVN Licensed Vocational Nurse,Silverado Senior Living,"Berkeley, CA","$1k Sign On Bonus offered for FT associates!!!*
Travel Stipend $60 FT associate, per pay period for NOC shift
Silverado. Passion. Possibilities. Purpose.
World Class Memory Care Community is presently seeking LVNs/LPNs to join our clinical team in Berkeley, CA. 
Whether you are just starting your clinical career or you have years of experience, we want you to know….Silverado is different. Our nurses join Silverado for the culture and the opportunity to build long-lasting relationships with residents, families and associates and as a chance to further their clinical dementia knowledge with ongoing training and constant support. As a member of our team, you can take pride in knowing the world is a better place because of your compassion and the many lives that you will enrich.
Perks:
Ongoing clinical and professional growth opportunities regarding dementia training and certification and various leadership forums
Dynamic home-like setting, complete with resident, associate and community pets
Intergenerational model that encourages associates to bring their children to work
Competitive salary, bonus and benefits including: medical, dental, vision, 401K and employee wellness programs and discounts
Qualifications:
Must be able to read, write and speak English
Currently licensed as an LVN/LPN
Preferred Experience:
A passion and an interest in the geriatric and aging population
Experience working as a licensed nurse in a senior care or long-term care setting with residents with Alzheimer’s disease, dementia or other memory impairments
To apply, please visit our website at www.silverado.com/careers or stop by our community to apply in person at 2235 Sacramento St, Berkeley, CA 94702
$1k Sign On Bonus offered for FT associates!!!* NOC SHIFT ONLY
Sign-On Bonus paid out as follows - 50% after 90 days, 50% after 6 months
Meet our associates and learn why they love working with Silverado: http://www.silverado.com/recruiting/meet-our-team/
At Silverado, we sincerely appreciate our Associates! Silverado offers competitive pay and great benefits for our full-time associates including medical, dental, vision, life insurance, 401(k) with an employer match, vacation, and sick time as well as great opportunities for growth. Learn more about our Silverado Benefits: http://www.silveradobenefits.com 
EOE/M/F/D/V 

To maintain our world class standard, all offers of employment with Silverado are contingent upon a satisfactory background check as well as drug screening, a physical and TB testing (if required for the position). Silverado also uses E-Verify to confirm work authorization with both the Social Security Administration and the Department of Homeland Security."
103,+Clinical Liaison RN LVN OT RT PT $5K BONUS -East Bay Territory- TOP PAY and BONUS*,Vibra Healthcare,"San Francisco, CA","Kentfield Hospital, a Vibra Healthcare Hospital provide quality services that are patient-centered and family-oriented with outcomes which surpass our competitors. Under the medical direction of board-certified hospitalists and other physician specialists, our dedicated interdisciplinary teams provide a coordinated, comprehensive treatment approach to a wide range of pulmonary, neurological and complex medical problems.
Kentfield Hospital is seeking a Full Time Clinical Liaison/SALES - RN LVN OT RT PT to join our team! SALES -- $$5K BONUS
Responsible for educating, problem solving and building relationships with referral sources, obtaining referrals, completing eRehab or LTRAX assessments, and participating in planning, organizing and executing the Business Departmental plan. Frequent day travel with reliable transportation and occasional overnight travel is required. The individual will be responsible for establishing and maintaining effective working relationships with their assigned accounts as well as those of their team members.

Qualifications:
Current, valid, and active license to practice as a Registered Nurse, Licensed Practical/Vocational Nurse, Occupational Therapist, Respiratory Therapist or Physical Therapist in the state of employment required.
Recent healthcare experience in the acute care hospital, rehabilitation setting or home health care agency/company required.
Current, valid and active drivers license required.
Additional Qualifications/Skills:
Previous clinical screening experience is preferred.
Marketing/sales skill expertise preferred with a history of exceeding sales quotas.
Working experience of local medical community is preferred.
Ability to communicate effectively (written and verbal) with medical and administrative staffs as well as patients and families, in an assertive, professional manner.
Self motivated, extroverted and enthusiastic individual who is self-directed.
Ability to complete the clinical screens accurately and thoroughly within established timeframes with demonstrated clinical expertise to determine admission criteria.
Ability to compute statistics and complete necessary reports in a timely and accurate manner.
Exhibit a sense of urgency for goal achievement with a strong commitment to results.
Ability to project a professional image.
Knowledge of regulatory standards and compliance requirements.
Strong organizational, prioritizing and analytical skills.
Ability to make independent decisions when circumstances warrant.
Working knowledge of computer and software applications used in job functions.
Freedom from illegal use of and effects of use of drugs and alcohol in the workplace.
Our recruitment team wants to get to know you. Share your passion!
Please complete our online application and submit your resume for immediate consideration.
Thank you for taking the time to consider a career opportunity with our hospital."
104,+Clinical Liaison RN LVN OT RT PT 5K BONUS -Peninsula Territory- TOP PAY and BONUS*,"Vibra Healthcare, LLC","San Francisco, CA","Kentfield Hospital, a Vibra Healthcare Hospital provide quality services that are patient-centered and family-oriented with outcomes which surpass our competitors. Under the medical direction of board-certified hospitalists and other physician specialists, our dedicated interdisciplinary teams provide a coordinated, comprehensive treatment approach to a wide range of pulmonary, neurological and complex medical problems.
  Kentfield Hospital is seeking a Full Time Clinical Liaison/SALES - RN LVN OT RT PT to join our team! SALES -- $$5K BONUS
  Responsible for educating, problem solving and building relationships with referral sources, obtaining referrals, completing eRehab or LTRAX assessments, and participating in planning, organizing and executing the Business Departmental plan. Frequent day travel with reliable transportation and occasional overnight travel is required. The individual will be responsible for establishing and maintaining effective working relationships with their assigned accounts as well as those of their team members. 
 

Qualifications:
Current, valid, and active license to practice as a Registered Nurse, Licensed Practical/Vocational Nurse, Occupational Therapist, Respiratory Therapist or Physical Therapist in the state of employment required.
Recent healthcare experience in the acute care hospital, rehabilitation setting or home health care agency/company required.
Current, valid and active driver’s license required.
  Additional Qualifications/Skills:
Previous clinical screening experience is preferred.
Marketing/sales skill expertise preferred with a history of exceeding sales quotas.
Working experience of local medical community is preferred.
Ability to communicate effectively (written and verbal) with medical and administrative staffs as well as patients and families, in an assertive, professional manner. 
Self motivated, extroverted and enthusiastic individual who is self-directed.
Ability to complete the clinical screens accurately and thoroughly within established timeframes with demonstrated clinical expertise to determine admission criteria.
Ability to compute statistics and complete necessary reports in a timely and accurate manner.
Exhibit a sense of urgency for goal achievement with a strong commitment to results.
Ability to project a professional image.
Knowledge of regulatory standards and compliance requirements.
Strong organizational, prioritizing and analytical skills.
Ability to make independent decisions when circumstances warrant. 
Working knowledge of computer and software applications used in job functions.
Freedom from illegal use of and effects of use of drugs and alcohol in the workplace.
  Our recruitment team wants to get to know you. Share your passion!
Please complete our online application and submit your resume for immediate consideration. 
Thank you for taking the time to consider a career opportunity with our hospital."
105,Licensed Practical Nurse (LPN),Sunrise Senior Living,"San Francisco, CA","Job ID
2018-74241
JOB OVERVIEW
""It makes me feel good knowing that we make the residents’ lives better. We laugh with them, cry with them, sing and dance with them – we brighten their day. Working here is an unbelievable privilege and it will be something I carry with me for the rest of my life!""- Sunrise Team Member 
 At Sunrise, our The Licensed Practical Nurse/Licensed Vocational Nurse (LPN/LVN) is responsible for providing direct resident care and supervision of resident care work of non-licensed team members in the skilled nursing operations and other areas throughout the community as appropriate.
RESPONSIBILITIES & QUALIFICATIONS
 Responsibilities:- Ensuring quality assurance and regulatory compliance while promoting the highest degree of quality care and service- Overseeing coordination of residents’ health and wellness needs- Working closely with family members and consulting with community physician(s) to ensure residents’ needs are being attended to in a personalized way 
 Qualifications:- Graduate of approved college/school of nursing- Have a current state license as a Practical Nurse/Vocational Nurse- A minimum of one (1) year experience in long term care, assisted living, skilled nursing, hospital, and/or full service operations- Demonstrated knowledge of nursing practices, techniques and methods as applied to skilled nursing and resident care- Demonstration of knowledge of federal, state and local long term care regulations- Understanding of the Resident Assessment Instrument (RAI) and the Care Plan Process- Ability to handle multiple priorities- Possess written and verbal skills for effective communication- Competent in organizational, time management skills- Demonstrates good judgment, problem solving and decision making skills- Proficiency in computer skills, Microsoft Office (Windows, Outlook, Excel) with the ability to learn new applications
 Sunrise maintains a drug-free work environment and all offers of employment with Sunrise are conditioned on submitting to and successfully completing and passing a drug and alcohol test.
ABOUT SUNRISE
Sunrise Senior Living has championed quality of life in senior care for more than 30 years. We believe team members are our greatest resource and are looking for people who share our commitment to provide quality care for seniors and their families. At Sunrise, you will…Make a Difference Every DayWe deliver high-quality care with a personal touch and encourage our residents to enjoy life to the fullest. 
 Be Part of a Uniquely Supportive CommunityWe care for residents and each other, and offer programs, rewards, and benefits to help you live your best. 
 Ignite Your PotentialYou have the opportunity to grow both personally and professionally, and achieve your career goals."
106,Error loading,Error loading,Error loading,Error loading
107,"LVN Surgery Center - San Carlos, Surgery Center (Full Time) - (Job Numb",Sutter Health,"San Carlos, CA","Description
Under general supervision and within the scope of their certification or licensure assists providers or mid level professionals in implementing the medical plan of care to patients. Functions as a member of the Preoperative team under the direction of the physicians, department manager and/ or registered nurse. Provide individualized patient care in a friendly and compassionate manner, throughout the preoperative, intraoperative and postoperative periods of scheduled Surgery Center visit. Primary function may be on the Endoscopy team as an Endoscopy Technician (if trained) or the peri-op team as an admit nurse or assist the RN in phase 2 recovery, when needed. Performs specialized clinical procedures unique to assigned department (s). Performs and assists providers and mid level providers with routine and specialized clinical procedures within the LVN scope of practice and as outlined in the department policies. Initiates standing orders and performs acute nursing care efficiently and effectively during emergency situation. Initiates and discontinues intravenous infusions. Provides subcutaneous injections, intramuscular and oral medications. Administer controlled substances according to policy and within required documentation completely and accurately. Administers routine procedures such as phlebotomy, lab specimen processing /testing and other duties as assigned within the scope of licensure and according to department policy and procedure.

Qualifications
Required:
Current LVN license
Current BLS certification
Current ACLS Certification (or obtain within 6 months of hire)
IV Certification
Preferred:
Previous ambulatory care, urgent care, acute or critical care experience
Special Requirements:
The LVN can lead staff meetings, in-services specific to the Periop/GI areas
The LVN may be an active participant in Infection Control and serve as an ambassador to the Surgery Center
The LVN can attend safety meetings and serve as ambassador to the Surgery Center
The LVN can be an active participant in Quality Control by assisting the Quality Coordinator
The LVN can assist with PYXIS training and knowledge of surgery center formulary
Must successfully complete ACLS during probationary period and maintain certification."
108,Licensed Vocational Nurse,MGA Healthcare Staffing,"Concord, CA","Licensed Vocational Nurse Job Summary:
MGA Healthcare is seeking licensed nurses for opportunities available in Concord, CA. This full-time position is a great opportunity for new and experienced nurses alike as you will be working alongside some of the top medical professionals in the Bay Area while gaining invaluable clinical experience. As an MGA LVN you can expect:

Full-time, long-term work (40hrs, Monday - Friday)
Benefits package (medical, dental, vision, life and more) offered after only 30 days of full-time employment
Weekly pay from $19 - $29 per hour
24/7 support from your MGA team!

You will:
Administer medication including Intramuscular and Subcutaneous injections
Collect patient specimens for testing
Assess and report vitals to the physician
Provide wound treatment and dressing change
Maintain safety and comfort of the patients

Qualifications:
Active CA LVN license in good standing
Professional experience in a healthcare facility preferred

How to Apply:
To apply please email sfallied@mgahealthcare.com or click apply to submit an application for immediate review!
cb2"
109,Travel LVN – Licensed Vocational Nurse -San Francisco,United Health Care Staffing,"San Francisco, CA","LVN – Licensed Vocational Nurse

Currently seeking a full time certified LVN – Licensed Vocational Nurse in California
 
Job Duties and Responsibilities of LVN:
Provides nursing services including: administration of medications and injections to patients as directed by the providers.
Documents patient's current medication list, including name(s) of medications, dosages, frequency, duration and start date. Administers medication and treatment as prescribed through written Provider orders
Assist in preparation of nursing, MA and support staff schedules and assures that adequate coverage is provided to providers and clinic sessions.
Assists RN's to adequately supply routine medical supplies; reorders supplies through established purchasing procedures. Maintains an accurate inventory of medical supplies to ensure services are not compromised due to unforeseen shortages.
Requirements of LVN:
Minimum of 2 years experience in Acute Hospital Settings
Preffered experince in Homecare
BLS and ACLS Certification
Excellent communication skills
Current active license as a LVN to practice in the state of CALIFORNIA
Benefits of working as an LVN for UNITED Nurses include:
Personalized Compensation Packages
Weekly Pay
Healthcare Benefits

For immediate consideration, please email directly to Natasha@uhcstaffing.com"
110,LVN Licensed Vocational Nurse,AccentCare,"Oakland, CA","DESCRIPTION
 Your Success is our Success. We strive to provide our new employees with a structured on-boarding process to help you become assimilated quickly, and cutting-edge tools to make your daily work easier and more efficient. We offer extensive training and a wide-array of opportunities for continued education and promotional opportunities.
Position: Licensed Vocational Nurse (LVN)
Shift(s): We offer day shift, swing shift and NOC shift
Level of Care: G-Tube, tracheostomy care, and Pts on ventilators. (Various patients have different medical needs)
Job Description/Requirements:
Home healthcare nurses provide continuous nursing care to patients in medically fragile conditions. At AccentCare, our nurses spend quality 1:1 time building a relationship with each of their patients. We are committed to service and quality that shows in our compassion and in positive patient outcomes.
As a LVN you will:
* Provide nursing shift care in accordance with the written plan of treatment signed by the physician and all subsequent orders that authorize and direct changes.
* Provide (on a daily basis) paperwork as required by agency to maintain accurate and complete medical records.
* Conduct and pursues the business of agency in accordance with sound nursing and medical practices and represents the agency in a manner calculated to instill confidence in patients, physicians and the general public.
* Perform nursing services only under the guidance and supervision of a registered nurse.
Requirements of Qualified Candidates:
* Graduate of accredited practical/vocational nursing program
* Currently Licensed Practical/Vocational Nurse in state(s) of agency operation
* Must possess and maintain valid CPR certification while employed in a clinical role
* One year paid clinical experience
* Must be a licensed driver with an automobile that is insured and in accordance with state and/or organization requirements and in good working order
If you are interested or would like to learn more about this position please click the link below to apply or contact the local office at 925-356-6066.
Thank you for your interest in AccentCare!
 


















#zr#"
111,Licensed Vocational Nurse Outpatient Flu Clinic (LVN),NursingJobs,"San Francisco, CA","Licensed Vocational Nurse (LVN) for Kaiser Fall 2018 flu clinics

LVN will demonstrate performance consistent with the mission of the organization.
Perform quality and effectiveness in work habits and clinical practice
LVN, co-workers, patients, families, and all members of the health care team are treated with dignity and respect.
Excellent communication skills - both written and verbal. 
Able to engage members and staff in a professional and courteous manner
Advocate/ promote flu shots to staff and members.
Comfortable administering PEDS flu shots.
Excellent communication skills - both written and verbal. 
Engage members and staff in a professional and courteous manner.
Ideal candidates will be flexible for shifts and potential location changes.
Will be responsible for pick up and drop off of Flu Material needed for assignment. 

Required Qualifications:
1 year experience in the last 3 years
Active unrestricted nursing license
Current BLS
Background screen pass
Flexible for shifts and potential location changes.
May be responsible for pick up and drop off of material for shift"
112,Licensed Vocational Nurse (LVN),Premier Healthcare Services,"Belmont, CA","WHO WE ARE:
Premier Healthcare Services is a leading provider of skilled in-home nursing care for patients. We are currently looking for a passionate, empathetic, motivated and COMMITTED individual to fill our Licensed Vocational Nurse (LVN) Position! Our success is largely based upon hiring ambitious team members who provide outstanding customer care.
JOB DESCRIPTION:
The licensed vocational nurse is responsible for providing direct patient care under the supervision of a registered nurse. Responsibilities include following the plan of care, providing treatments, and working collaboratively with the members of the team to help meet positive patient care outcomes.

URGENT CASE:
Adult male; g-tube and trach dependent; Monday-Friday 7am-3pm
WHAT PREMIER OFFERS:
WEEKLY pay (competitive rate).
Be EMPOWERED by working INDEPENDENTLY with a FLEXIBLE work schedule.
BENEFITS: Medical, Dental, Vision, vacations/sick days, life insurance, and 401(k) after meeting full-time hours.
Generous referral BONUSES.
Lunch and Learn G-tube, Ventilator, Trach Refresher Training and MORE.
Low cost/free CEU’s.
24 hour on-call support
One-on-one clinical development.
FUN, POSITIVE, and PROFESSIONAL work environment.
Employee appreciation event & employee recognition.
Weekly core values newsletter, paid training & orientation.
LICENSED VOCATIONAL NURSE (LVN) RESPONSIBILITIES:
Provides direct patient care as defined in State’s Nurse Practice Act.
Implements plan of care initiated by the registered nurse.
Provides accurate and timely documentation consistent with the plan of care.
Assesses and provides patient and family/caregiver education and information pertinent to diagnosis and plan of care.
Prepares and coordinates clinical notes and progress notes.
LICENSED VOCATIONAL NURSE (LVN) QUALIFICATIONS:
Current CA Vocational Nurse License.
1 year of experience is PLUS.
Pediatric experience is PLUS.
We accept NEW GRADS under the Flex Waiver Program. In order to qualify you need 2 signed letters of recommendation AND you must be approved for position by local, federal and accreditation authority.
Current PPD or chest x-ray if applicable.
Current State license, CPR certification and valid driver's license (local travel required).
If you feel that you are a match for our Licensed Vocational Nurse (LVN) opening we welcome you to submit your resume.
Premier Healthcare Services is an equal opportunity and affirmative action employer and is committed to providing employment opportunities to minorities, females, veterans, and disabled individuals, as well as all other protected groups."
113,+ RN Clinical Liaison RN LPN RT Full Time San Francisco Bay Territories,Vibra Healthcare,"San Francisco, CA","Come grow with Vibra Healthcare! Where we manage from the bedside up every day. Join a strong, knowledgeable company that values each employee as an individual. Our expanding organization wants compassionate healthcare professionals like you to help us get our patients back to better.
Kentfield Rehabilitation and Specialty Hospital and Kentfield Hospital of San Francisco are seeking a Full Time Clinical Liaison/SALES - RN LVN OT RT PT to join our team! We are seeking candidates in the Peninsula, San Francisco, and North Bay Territories!
Responsible for educating, problem solving and building relationships with referral sources, obtaining referrals, completing eRehab or LTRAX assessments, and participating in planning, organizing and executing the Business Departmental plan. Frequent day travel with reliable transportation and occasional overnight travel is required. The individual will be responsible for establishing and maintaining effective working relationships with their assigned accounts as well as those of their team members.

Qualifications:
Current, valid, and active license to practice as a Registered Nurse, Licensed Practical/Vocational Nurse, or Respiratory Therapist in the state of employment required.
Recent healthcare experience in the acute care hospital, rehabilitation setting or home health care agency/company required.
Current, valid and active drivers license required.
Additional Qualifications/Skills:
Previous clinical screening experience is preferred.
Marketing/sales skill expertise preferred with a history of exceeding sales quotas.
Working experience of local medical community is preferred.
Ability to communicate effectively (written and verbal) with medical and administrative staffs as well as patients and families, in an assertive, professional manner.
Self motivated, extroverted and enthusiastic individual who is self-directed.
Ability to complete the clinical screens accurately and thoroughly within established timeframes with demonstrated clinical expertise to determine admission criteria.
Ability to compute statistics and complete necessary reports in a timely and accurate manner.
Exhibit a sense of urgency for goal achievement with a strong commitment to results.
Ability to project a professional image.
Knowledge of regulatory standards and compliance requirements.
Strong organizational, prioritizing and analytical skills.
Ability to make independent decisions when circumstances warrant.
Working knowledge of computer and software applications used in job functions.
Freedom from illegal use of and effects of use of drugs and alcohol in the workplace.
Our recruitment team wants to get to know you. Share your passion!
Please complete our online application and submit your resume for immediate consideration.
Thank you for taking the time to consider a career opportunity with our hospital."
114,+ Clinical Liaison RN LVN OT RT PT $5K BONUS -San Francisco Territory- TOP PAY and BONUS*,"Vibra Healthcare, LLC","San Francisco, CA","Kentfield Hospital, a Vibra Healthcare Hospital provide quality services that are patient-centered and family-oriented with outcomes which surpass our competitors. Under the medical direction of board-certified hospitalists and other physician specialists, our dedicated interdisciplinary teams provide a coordinated, comprehensive treatment approach to a wide range of pulmonary, neurological and complex medical problems.
  Kentfield Hospital is seeking a Full Time Clinical Liaison/SALES - RN LVN OT RT PT to join our team! SALES -- $$5K BONUS
  Responsible for educating, problem solving and building relationships with referral sources, obtaining referrals, completing eRehab or LTRAX assessments, and participating in planning, organizing and executing the Business Departmental plan. Frequent day travel with reliable transportation and occasional overnight travel is required. The individual will be responsible for establishing and maintaining effective working relationships with their assigned accounts as well as those of their team members. 

Qualifications:
Current, valid, and active license to practice as a Registered Nurse, Licensed Practical/Vocational Nurse, Occupational Therapist, Respiratory Therapist or Physical Therapist in the state of employment required.
Recent healthcare experience in the acute care hospital, rehabilitation setting or home health care agency/company required.
Current, valid and active driver’s license required.
  Additional Qualifications/Skills:
Previous clinical screening experience is preferred.
Marketing/sales skill expertise preferred with a history of exceeding sales quotas.
Working experience of local medical community is preferred.
Ability to communicate effectively (written and verbal) with medical and administrative staffs as well as patients and families, in an assertive, professional manner. 
Self motivated, extroverted and enthusiastic individual who is self-directed.
Ability to complete the clinical screens accurately and thoroughly within established timeframes with demonstrated clinical expertise to determine admission criteria.
Ability to compute statistics and complete necessary reports in a timely and accurate manner.
Exhibit a sense of urgency for goal achievement with a strong commitment to results.
Ability to project a professional image.
Knowledge of regulatory standards and compliance requirements.
Strong organizational, prioritizing and analytical skills.
Ability to make independent decisions when circumstances warrant. 
Working knowledge of computer and software applications used in job functions.
Freedom from illegal use of and effects of use of drugs and alcohol in the workplace.
  Our recruitment team wants to get to know you. Share your passion!
Please complete our online application and submit your resume for immediate consideration. 
Thank you for taking the time to consider a career opportunity with our hospital."
115,Wellness Nurse (LPN/LVN or RN),Sunrise Senior Living,"San Francisco, CA","Job ID
2018-75457
JOB OVERVIEW
""It makes me feel good knowing that we make the residents’ lives better. We laugh with them, cry with them, sing and dance with them – we brighten their day. Working here is an unbelievable privilege and it will be something I carry with me for the rest of my life!""- Sunrise Team Member 
 At Sunrise, our Wellness Nurse is responsible for our overall well being of our residents.
RESPONSIBILITIES & QUALIFICATIONS
 Responsibilities:- Assisting in training and monitoring of medication care administration- Communication with resident support services and families- Maintaining clinical quality assurance while leading and demonstrating the Mission for Sunrise Senior Living, ""to champion the quality of life for all seniors"" in accordance with federal, state and local standards and Sunrise Senior Living policies to promote the highest degree of quality care and services to our residents 
 Qualifications:- Graduate of approved college or school of nursing- Maintains a current state license as a professional Registered Nurse (RN) or Licensed Practical Nurse/Licensed Vocational Nurse (LPN/LVN)- Minimum of one (1) year experience in home health, assisted living, hospital or long term care environment- Demonstrated knowledge of nursing practices, techniques and methods applied to heath and wellness resident care; federal and state and local regulations- Demonstrated knowledge of good assessment skills- Ability to handle multiple priorities- Possess written and verbal skills for effective communication and the ability to teach and guide team members to provide quality clinical care- Competent in organizational, time management skills- Demonstrates good judgment, problem solving and decision making skills- Proficiency in computer skills, Microsoft Office (Windows, Outlook, Excel) with the ability to learn new applications
 Sunrise maintains a drug-free work environment and all offers of employment with Sunrise are conditioned on submitting to and successfully completing and passing a drug and alcohol test.
ABOUT SUNRISE
Sunrise Senior Living has championed quality of life in senior care for more than 30 years. We believe team members are our greatest resource and are looking for people who share our commitment to provide quality care for seniors and their families. At Sunrise, you will…Make a Difference Every DayWe deliver high-quality care with a personal touch and encourage our residents to enjoy life to the fullest. 
 Be Part of a Uniquely Supportive CommunityWe care for residents and each other, and offer programs, rewards, and benefits to help you live your best. 
 Ignite Your PotentialYou have the opportunity to grow both personally and professionally, and achieve your career goals."
116,LVN Flu Clinic,Platinum Empire Group,"South San Francisco, CA"," Current CA Vocational Nurse License. One year acute care and/or related outpatient experience (within last three years). Depending on department, specific experience may be required. Depending on department, ACLS or PALS may be required. Demonstrated ability to use personal computer. Current BLS certification required."
117,LVN - Pedi Ambulatory,Maxim Healthcare,"San Francisco, CA","Maxim Healthcare Services is a travel nurse placement company that can find the job that you want, in the location of your choice, nationwide! Once we get to know you, we'll work as hard as we can until we find the perfect match, customized for you! At Maxim, your next adventure starts with a click or a call!"
118,LVN Nurse,MGA Healthcare Staffing,"Daly City, CA","Licensed Vocational Nurse Job Summary:
MGA Healthcare is seeking licensed nurses for opportunities available in Daly City, CA. This full-time position is a great opportunity for new and experienced nurses alike as you will be working alongside some of the top medical professionals in the Bay Area while gaining invaluable clinical experience. As an MGA LVN you can expect:

Full-time, long-term work (40hrs, Monday - Friday)
Benefits package (medical, dental, vision, life and more) offered after only 30 days of full-time employment
Weekly pay from $19 - $29 per hour
24/7 support from your MGA team!

You will:
Administer medication including Intramuscular and Subcutaneous injections
Collect patient specimens for testing
Assess and report vitals to the physician
Provide wound treatment and dressing change
Maintain safety and comfort of the patients

Qualifications:
Active CA LVN license in good standing
Professional experience in a healthcare facility preferred

How to Apply:
To apply please email sfallied@mgahealthcare.com or click apply to submit an application for immediate review!
cb2"
