,0,1,2,3
148,"Certified Nurse Attendant - 4 East Outpatient, 9242",Torrance Memorial Medical Center,"Torrance, CA","Job Description
Under the direction of a RN or direction of a LVN, works cooperatively with all team members in planning and performing basic nursing care. The Certified Nurse Assistant is accountable for all patient care he/she gives and is responsible for adhering to all standards of care and for promoting teamwork among coworkers.
Qualifications
High school diploma or higher, must provide proof at time of interview
California C. N. A. certification required
Current BCLS from the American Heart Association
Demonstration of good reading comprehension, accurate spelling, and legible handwriting
Demonstration of effective and diplomatic oral communication"
149,"CERTIFIED NURSE ATTENDANT, MEDICAL/SURGICAL, WHITTIER, 7PM-7AM",PIH Health,"Whittier, CA","We’re a nonprofit, regional healthcare network with two hospitals, numerous outpatient medical offices, a multispecialty medical (physician) group, home healthcare services and hospice care, as well as heart, cancer and emergency services. Our leadership is dedicated to putting patients first—a cornerstone of our mission, vision and values—as we deliver top-quality healthcare.
From our extensive facilities in Whittier, California and Downey, California, PIH Health serves more than two million residents in Los Angeles and Orange Counties and throughout the San Gabriel Valley.
Facilitates the provision of timely and effective patient care under the supervision of licensed members of the healthcare team. Helps maintain a safe and clean environment in order to enhance department operations. Patient care is delivered consistent with the model and philosophy of relationship based care.


Required Skills
Written and verbal English communication skill
Basic organizational skills
Knowledge of medical terminology
Knowledge of infection control
Able to work using aseptic techniques


Required Experience
Current California CNA certification is required.
Evidence of continuing education where required.
Prior experience in acute facility preferred
Basic windows and mouse skills preferred
Current Basic Life Support Care
Beyond the benefits that come with working for the area's leading community healthcare provider one that also recognizes the need to ensure patient safety and comfort you'll enjoy an extremely competitive compensation and benefits package. We are an equal opportunity employer and seek diversity in our workforce. EOE M/F/D/V"
150,CNA,The People Concern,"East Rancho Dominguez, CA","SUMMARY

The CNA-Caretaker assists the professional staff by performing various resident care activities and related nonprofessional services necessary in caring for the personal needs and comfort of the residents. Responsible for the delivery of resident care (baths, personal grooming, feeding) as directed by the RN or NP. 

1. Provide personal care assistance to residents as directed (bathing, grooming, feeding, and toileting)
2. Administer complete and partial resident baths, including bath, oral care, dentures, Foley care, hair/nail care, shaving, bed making
3. Assist in toileting needs of residents and empty drainage collection devices,
4. Follow facility protocol for admission documentation
5. HIPAA Competency – Protect residents’ privacy by insuring resident protected health information (PHI) is not left unattended or open
6. Help transfer, lift, raise, and turn residents, utilize proper lifting and body mechanics and appropriate transfer devise to prevent personal injury
7. Recognize and identify limitation in providing care and seeks help from appropriate staff
8. Obtain temperature on residents during vitals check; once a month take weights and measurements, upon intake
9. Regularly check on residents to insure comfort, dignity and privacy; report accurate results to achieve the best possible resident care
10. Learn and implement infection control policies
11. Prepare resident room for admission; provide resident orientation to room and admission pack supplies; assist resident with dressing as indicated
12.Assist LVN/NP with various duties as directed, e.g., turning and positioning immobile residents every two hours, etc.
13. Assist discharged resident with dressing and packing-if/as needed; clean room of supplies/linen
14. Maintain and improve resident optimal level of functioning and nursing rehabilitation
15. Recognize changes in resident’s condition and ask appropriate questions to clarify the situation; report changes to superiors
16. Deliver supplies to resident rooms; maintain resident rooms in a neat, orderly, and clutter free environment


QUALIFICATIONS

1. Current, unrestricted CNA license/registration
2. CNA licensure/registration in California
3. Minimum one year experience as CNA
4. Able to read, understand, and follow individual resident care plans
5. Able to lift and transfer residents into wheelchair, bed or care, etc.
6. Assist members to maintain their bedroom areas clean, report to member's advocate any issues
7. Able to obtain and record resident’s temperature, pulse, respiration, weight
8. Able to assist with post mortem care
9. Able to meet all health, compliance and competency requirements
10. Detail oriented with effective time management, organizational, written, verbal, and computer skills
11. Knowledge of infection control procedures, including proper hand washing techniques, contact with blood spills, and standard precautions
12. Able to obtain and maintain CPR/1st Aid Certification
13. Minimum 30 WPM typing speed preferred 
14. Bilingual in English/Spanish preferred"
151,"Resident Care Specialist, CNA",Sava Senior Care,"Tarzana, CA","In this role, you will provide personal care to our residents and patients within a skilled nursing facility. You will have the responsibility of assisting with daily living activities such as turning and positioning, toileting, bathing and grooming, feeding, mobility and obtaining and recording vital signs and weight.

In return for your exceptional service, we're committed to our employees and making a great place to work even better.

Successful completion of an approved Nursing Assistant Certification course.

High School diploma or equivalent preferred; minimum three years' experience in long term care as a Certified Nursing Assistant is acceptable in lieu of education requirement.

English as a first or second language with the ability to read and communicate at an adequate level to essential job duties."
152,"Site Data Collectors, Medical - CNA/MA (SDC)","Inovalon, Inc.","Winnetka, CA","Overview
Inovalon is the nation’s largest medical record reviewer. To accomplish this, Inovalon utilizes Medical Assistants, Certified Nursing Assistants, and Medical Clerks to go to physician offices, clinics, hospitals, and other clinical facilities to obtain and/or review medical data. Inovalon does these reviews in all 50 states around the nation.
 Inovalon is currently recruiting Medical Assistants, Certified Nursing Assistants, and Medical Clerks to perform medical record reviews in the field. Inovalon offers highly competitive hourly compensation as well as compensation for mileage traveled. Inovalon reviewers are provided with a laptop and full abstraction and technology training. Both part-time and full-time hours are available.
Responsibilities
Accurately and efficiently conduct medical record review/abstraction services;
Scan relevant components of the medical record to support reviews performed;
Electronically download review assignments to the laptop and data collection tool; daily upload completed assignments and scanned medical records;
Participate in required training;
Complete quality, accuracy and inter-rater reliability testing as requested in a timely manner;
Communicate effectively and professionally with care provider offices, clinics, hospitals, other clinical facilities and Inovalon staff;
Travel to medical facilities in specified area of region from home to complete review services as assigned by Inovalon;
Represent Inovalon with medical facility staff; and
Abide by all HIPAA and associated patient confidentiality requirements.
Qualifications
Medical Assistant or Certified Nursing Assistant or Medical Clerk;
Clinical experience; prefer experience in performing chart abstractions;
Ability to manage and meet deadlines;
Computer literate and detail oriented;
Professionally skilled in verbal and written communication;
Available to perform reviews no less than 24 hours a week;
Must be willing to travel; and
Must have high speed internet access.
 Inovalon provides equal employment opportunities (EEO) to all employees and applicants for employment. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, or protected veteran status and will not be discriminated against on the basis of disability. "
153,Caregiver - Direct Support Professional II (DSP II) - CNA,UCPLA,"Chatsworth, CA","Overview
Rate of Pay: $15.00 per hour
 Various Schedules Available:  
  PM Shift: 2:30 PM – 9:00 PM - 5 Days On/3 Days Off
Overnights* 11:00 PM - 7:30 AM - 5 Days On/3 Days Off
                                                *additional differential pay available for overnights*
 With 40 programs and service sites spanning several counties, United Cerebral Palsy of Los Angeles, Ventura & Santa Barbara Counties (UCPLA) is the largest nonprofit provider of direct care services for individuals with developmental and intellectual disabilities in Southern California.
 UCPLA is hiring Direct Support Professional IIs (DSP II) with Certified Nursing Assistant (CNA) certification responsible for providing clients with help moving in and out of beds, baths, wheelchairs, or automobiles, and with dressing and grooming.  Ensures clients are clean, dry, and all essential adaptive equipment are properly in place such as arm splints, seat belts, and abdominal binders.  Respects and promotes the individual rights of clients including maintaining the dignity of each person during daily care procedures. 
Responsibilities
Maintains a professional level of personal conduct in working with clients and staff members which will promote a friendly, comfortable, safe environment where clients may progress socially, emotionally, and physically
Follows the training program as outlined in the clients’ ISPs (Individual Service Plans)
Respects and promotes the individual rights of clients including maintaining the dignity of each person during daily care procedures
Assists clients with eating and drinking following established feeding techniques and procedures as developed by Occupational Therapist (OT) to promote training and safeguard clients
Knows and follows written behavior intervention plan(s) for clients with behavioral problems. Follows recommendations of Behavior Consultant via QIDP
Passes medication to clients, as assigned, per RN medication administration training
Provides assistance with training of staff as need arises
If eligible to be a driver, attends and assists clients on outings and to appointments
Performs other duties as assigned to meet department and/or business needs
Qualifications
High School Diploma or equivalent
Current accreditation as a Certified Nurse Assistant (CNA)
Experience working with developmentally disabled individuals preferred
Interest in and concern for people with developmental disabilities, and possess sufficient patience and understanding to deal with their special needs
Must attend scheduled in-service trainings and other trainings as required
Ability to successfully pass all post offer, pre-employment screening requirements, including criminal background check, drug screening, physical exam, and provide proof of eligibility to work in the United States
Ability to run, push, pull, bend, squat, kneel, lift, and transfer clients (with assistance of others and mechanical lift)
We offer competitive starting salaries and benefits to full-time staff: Health, Dental, Vision, Life Insurance, Life Assistance Program, Flexible Spending Account (FSA), Paid Holidays, Vacation Benefits, Paid Sick Leave Benefits, Referral Bonus Plan, and Retirement Plan.
 UCPLA is an equal opportunity employer and is required to comply with equal opportunity legislation in each jurisdiction in which it operates. UCPLA also considers qualified applicants with criminal histories for employment pursuant to California Law and, if applicable, the L.A. Fair Chance Ordinance.
 PM17"
154,"Site Data Collectors, Medical - CNA/MA (SDC)",Inovalon,"Winnetka, CA","Inovalon is the nation’s largest medical record reviewer. To accomplish this, Inovalon utilizes Medical Assistants, Certified Nursing Assistants, and Medical Clerks to go to physician offices, clinics, hospitals, and other clinical facilities to obtain and/or review medical data. Inovalon does these reviews in all 50 states around the nation.
 Inovalon is currently recruiting Medical Assistants, Certified Nursing Assistants, and Medical Clerks to perform medical record reviews in the field. Inovalon offers highly competitive hourly compensation as well as compensation for mileage traveled. Inovalon reviewers are provided with a laptop and full abstraction and technology training. Both part-time and full-time hours are available.

Accurately and efficiently conduct medical record review/abstraction services;
Scan relevant components of the medical record to support reviews performed;
Electronically download review assignments to the laptop and data collection tool; daily upload completed assignments and scanned medical records;
Participate in required training;
Complete quality, accuracy and inter-rater reliability testing as requested in a timely manner;
Communicate effectively and professionally with care provider offices, clinics, hospitals, other clinical facilities and Inovalon staff;
Travel to medical facilities in specified area of region from home to complete review services as assigned by Inovalon;
Represent Inovalon with medical facility staff; and
Abide by all HIPAA and associated patient confidentiality requirements.

Medical Assistant or Certified Nursing Assistant or Medical Clerk;
Clinical experience; prefer experience in performing chart abstractions;
Ability to manage and meet deadlines;
Computer literate and detail oriented;
Professionally skilled in verbal and written communication;
Available to perform reviews no less than 24 hours a week;
Must be willing to travel; and
Must have high speed internet access.
 Inovalon provides equal employment opportunities (EEO) to all employees and applicants for employment. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, or protected veteran status and will not be discriminated against on the basis of disability. "
155,Caregiver - Direct Support Professional (DSP) II - CNA 11:00 PM - 7:30 AM,"United Cerebral Palsy of Los Angeles, Ventura & Santa Barbara Counties","Chatsworth, CA","Rate of Pay: $15.00 per hour (additional differential pay available for overnights)
 Schedule Available:  5 Days On/3 Days Off 11:00 PM - 7:30 AM
                                     With 40 programs and service sites spanning several counties, United Cerebral Palsy of Los Angeles, Ventura & Santa Barbara Counties (UCPLA) is the largest nonprofit provider of direct care services for individuals with developmental and intellectual disabilities in Southern California.
 UCPLA is hiring Direct Support Professional IIs (DSP IIs) with Certified Nursing Assistant (CNA) certifications responsible for providing clients with help moving in and out of beds, baths, wheelchairs, or automobiles, and with dressing and grooming.  Ensures clients are clean, dry, and all essential adaptive equipment are properly in place such as arm splints, seat belts, and abdominal binders.  Respects and promotes the individual rights of clients including maintaining the dignity of each person during daily care procedures. 

Maintains a professional level of personal conduct in working with clients and staff members which promotes a friendly, comfortable, safe environment where clients may progress socially, emotionally, and physically
Follows the training program as outlined in the clients’ ISPs (Individual Service Plans)
Respects and promotes the individual rights of clients including maintaining the dignity of each person during daily care procedures
Assists clients with eating and drinking following established feeding techniques and procedures as developed by Occupational Therapist (OT) to promote training and safeguard clients
Knows and follows written behavior intervention plan(s) for clients with behavioral problems. Follows recommendations of Behavior Consultant via QIDP
Passes medication to clients, as assigned, per RN medication administration training
Provides assistance with training of staff as need arises
If eligible to be a driver, attends and assists clients on outings and to appointments
Performs other duties as assigned to meet department and/or business needs

High School Diploma or equivalent
Current accreditation as a Certified Nurse Assistant (CNA)
Experience working with individuals with developmental disabilities preferred
Interest in and concern for people with developmental disabilities, and possess sufficient patience and understanding to deal with their special needs
Must attend scheduled in-service trainings and other trainings as required
Ability to successfully pass all post offer, pre-employment screening requirements, including criminal background check, drug screening, physical exam, and provide proof of eligibility to work in the United States
Ability to run, push, pull, bend, squat, kneel, lift, and transfer clients (with assistance of others and mechanical lift)
 Rate of Pay: $15.00 per hour (additional differential pay available for overnights)
 Schedule Available: Five (5) Days ON and Three (3) Days OFF, 11:00 PM - 7:30 AM
  We offer competitive starting salaries and benefits to full-time staff: Health, Dental, Vision, Life Insurance, Life Assistance Program, Flexible Spending Account (FSA), Paid Holidays, Vacation Benefits, Paid Sick Leave Benefits, Referral Bonus Plan, and Retirement Plan.
 UCPLA is an equal opportunity employer and is required to comply with equal opportunity legislation in each jurisdiction in which it operates. UCPLA also considers qualified applicants with criminal histories for employment pursuant to California Law and, if applicable, the L.A. Fair Chance Ordinance.
  "
156,Error loading,Error loading,Error loading,Error loading
157,"Seeking CNA in Culver City (Culver City, CA; West Los Angeles, CA)",Private Families Looking for Great Care Careers,"Culver City, CA; West Los Angeles, CA","CNA 
 Seeking Certified Nursing Assistant for an elderly patient in her private Culver City Home. The patient is super anxious and very forgetful. She will need someone that will be a companion and also remind her about taking her medication on time. 
The shift for this case is Monday through Sunday. This is a private duty position and you will be hired directly by the family, the pay rate will range from $19-$20/hr depending on experience.
 All qualified applicants are encouraged to apply!"
158,"Certified Nursing Assistant, Full Time, Day Shift, Surgical Telemetry Unit",Adventist Health Physicians Network - North Glendale,"Glendale, CA","Certified Nursing Assistant, Full Time, Day Shift, Surgical Telemetry Unit - 14017 
Organization
: Adventist Health Glendale 
Primary Location
: United States-California-Glendale 
Position Status: Full-time regular 
Job Posting
: Nov 7, 2018, 11:13:09 PM 
Shift
: Day Shift 
 Nursing Support 
Description
: 
Adventist Health is more than an award-winning health system. We provide whole-person care to our communities and champion the greater good - from the operating room to the boardroom, we are driven by our unique passion to live God's love through health, wholeness and hope. From Oregon to Oahu, we have a calling to always do more. Now is your chance to apply your passion to our mission.
 We're looking for someone to join our team as a Certified Nursing Assistant who:
Provides personal nursing care to the patient under the direction of a licensed registered nurse (RN). Performs tasks associated with activities of daily living including self-care needs. Performs routine assigned tasks and reports patients' status and concerns to the Registered Nurse (RN).
 Essential Functions:
Performs tasks associated with activities of daily living, including assisting with nutrition and hydration, elimination, personal care, positioning devices, restraints and restorative care.
Performs tasks associated with technical skills including, pyloric, jejunostomy, gastrostomy tube feedings, warm and cold therapies and finger stick capillary blood testing.
Takes vital signs including, pulse and blood pressure.
Helps patients with their basic needs, i.e., bathing, dressing and feeding.
Performs a variety clerical duties, which include but are not limited to routing patient reports as appropriate.
Uses organizational skills to keep unit running smoothly and uses prioritization skills to meet deadlines as indicated. Provides assessment data.
other job-related duties as assigned.
  Qualifications
: 
You'll be successful with the following qualifications:
 Education: 
High School Education/GED or equivalent: Preferred
Bachelor's Degree or equivalent combination of education/related experience: Preferred
 Required Licenses/Certifications: 
Certified Nursing Assistant (CNA) certification: Required
Basic Life Support (BLS) Health Care Provider certification: Required
Phlebotomy certificate: Preferred
 "
159,Nursing - Non-Certified Nursing Assistant,Genesis Healthcare,"Los Angeles, CA","Are you a motivated, responsible, reliable, and caring person who has wanted to break into the nursing field? If so, apply today to join our sponsored C.N.A. course provided by Genesis HealthCare! We will sponsor you to attend training and become a Certified Nursing Assistant and join the dedicated and caring Genesis Team.



Candidates must be able to attend coursework on Monday-Friday 8am-330pm and have reliable transportation. If you would like to schedule an interview call or email Erin at 844-963-5125 Erin.Kirk-Cuomo@GenesisHCC.com



POSITION SUMMARY:
Under the direction of a licensed nurse, the Resident Care Attendant delivers efficient and effective nursing care while achieving positive clinical outcomes and resident/family satisfaction. He/she will function within the standards of practice as accorded by his/her Certification. The Resident Care Attendant performs various resident care activities and related non-professional services essential to caring for personal needs and comfort of residents.

RESPONSIBILITIES/ACCOUNTABILITIES:
1. Provides resident care in a manner conducive to safety and comfort. Resident care includes, but is not limited to:
2. Assist resident with or performs Activities of Daily Living (ADL);
3. Obtains and records Vital Signs and weights per policy;
4. Assists residents with ambulation and transfers;
5. Positions residents in correct body alignment in and out of bed;
6. Applies adaptive equipment as ordered;
7. Cares for personal belongings;
8. Assists physician and/or licensed nurse with treatments and procedures as needed;
9. Makes both occupied and unoccupied beds;
10. Accompanies residents when transported outside the center for appointments as requested;
11. Ensures residents are ready for scheduled therapy and transports resident to meals and to outside appointments;
12. Participates in the Service Plan process and implements care according to Service Plan;
13. Performs skin care treatments, as permitted by state regulation and Service Plan;
14. Feeds or assists residents with meals and provides additional nourishment and hydration per Service Plan;
15. Records resident's ADL Performance;
16. Answers call light or bell promptly, delivers messages, cleans areas of spillage or accidents;
17. Uses Standard precautions when caring for all residents. Adheres to Contact and/or Droplet Precautions as indicated.
18. Participates in the orientation of new nursing assistants/aides;
19. Reports changes in resident's condition, resident/family concerns or complaints to charge nurse and/or supervisor;
20. Collects and bags soiled linen to be laundered;
21. Assists with the orientation of newly hired Resident Care Attendant /Aides;
22. Promotes a culture of safety to ensure a healthy practice and living environment;
23. Collaborates and coordinates with other departments to provide timely effective care consistent with the individual's needs, choices and preferences;
24. Contributes to an environment that is respectful, team-oriented, and responsive to the concerns of staff, residents, and families;
25. Participates in quality improvement activities as requested;
26. Maintains confidentiality and protects sensitive Protected Health Information (PHI) at all times;
27. Stays and works beyond scheduled shift if needed to meet staffing requirements and/or needs of residents;
28. Performs other duties as requested.



ANCN



SPECIFIC EDUCATIONAL/VOCATIONAL REQUIREMENTS: 1. A minimum of a high school education or high school equivalency diploma is preferred.2. Basic knowledge of computer use or willingness to learn.3. Completes required continuing education.4. This position requires that the employee is able to read, write, speak and understand the spoken English language to ensure the safety and wellbeing of our patients and visitors at the work site when responding to their medical and physical needs.5. Must provide verification of TST (tuberculin skin test) as required by state law and in accordance with Company policy. TSTs will be administered at the work site if required.

Equal Opportunity Employer Minorities/Women/Protected Veterans/Disabled"
160,Nursing Assistant - Medical Surgical Cardiology,Providence Health & Services,"Torrance, CA","Nursing Assistant - Medical Surgical Cardiology
Job Number: 204143
Schedule: Full-time
Shift: Night
Job Category: Certified Nursing Assistant
Location: California-Torrance
Providence is calling a Nursing Assistant ( Full Time/Night Shift ) for Medical Surgical Cardiology to Providence Little Company of Mary Medical Center Torrance in Torrance, CA.
 This is an outstanding opportunity to play a pivotal role in our multidisciplinary care environment. As one of the top private employers in the region, we are motivated by our nearly 160 year tradition of providing high-quality, compassion-filled care and are benefiting from a vibrant employee culture where new ideas are encouraged. 

Discover the atmosphere that will nourish your passion and inspire your best work. Learn more about Providence Health & Services by watching this short video: https://youtu.be/d3UiKKt52Cg?list=PL01D9EB12344ECC85

In this position you will:
 Performs and delegated routine and predictable patient care tasks/duties and works under the direct supervision of a Registered Nurse (RN).
Duties include but are not limited to EKG's, vital signs, basic patient care and transportation.
Responds appropriately to patients and families with knowledge of age-specific needs based on scope of service of unit/department where assigned. 
Required qualifications for this position include:
Current Basic Life Support (BLS) certification for Healthcare Providers from the American Heart Association.
Graduate of any accredited Certified Nursing Assistant program or Nursing Assistant program or demonstrated equivalency (such as experience as a corpsman, EMT, foreign-licensed RN or MD), completion of 2nd semester of accredited Nursing Program, HHA with 1-2 years experience.
Requires fluent ability to understand oral and written English directives, including English text.
Requires the ability to perform basic arithmetic computations (add, subtract, multiply, divide).
Requires the ability to perform all physical requirements pertaining to delegated tasks.
Must demonstrate an understanding of basic medical terminology and abbreviations.
Ability to establish and maintain a courteous and cooperative (service-oriented) working relationship with patients, families and co-workers.
 Preferred qualifications for this position include:
Recent hospital direct patient care experience on an acute, sub-acute, or skilled nursing facility      
About the hospital you will serve:
Providence Little Company of Mary Medical Center Torrance is a 436-bed non-profit hospital serving the greater South Bay communities of Los Angeles since 1960. We are proud of our reputation for clinical excellence, use of advanced technology, and a distinct focus on providing care with a personal, healing touch. In addition to the finest general medical, surgical, and critical care services, we offer a number of specialty programs including Cardiovascular Services, Women’s and Children’s Health, Oncology, and Emergency Care. 

We are the only South Bay area hospital to be named a 100 Top Hospital by Truven Health; a distinction we have held four years in a row.  As a recent recipient of the Premier Award for Quality by the Premier healthcare alliance and the American Hospital Association McKesson Quest for Quality, our commitment to outstanding patient care and operational efficiency is clear.

As a member of Providence Health & Services, a Catholic-sponsored healthcare ministry, we believe strongly in respecting the dignity of each person and give special concern to the most vulnerable members of our community.
Our Mission As expressions of God’s healing love, witnessed through the ministry of Jesus, we are steadfast in serving all, especially those who are poor and vulnerable.
About Us Providence Health & Services is a not-for-profit Catholic network of hospitals, care centers, health plans, physicians, clinics, home health care and services guided by a Mission of caring the Sisters of Providence began over 160 years ago.Providence is proud to be an Equal Opportunity Employer. Providence does not discriminate on the basis of race, color, gender, disability, veteran, military status, religion, age, creed, national origin, sexual identity or expression,sexual orientation, marital status, genetic information, or any other basis prohibited by local, state, or federal law."
161,Certified Nursing Assistant (CNA) - Per Diem - Block Booking,MedNet Professionals,"Downey, CA","Currently seeking CNA - Certified Nursing Assistant for a contract position in Downey, CA. This is a Per Diem contract assignment. PACU dept. Will be transporrting heavy equipment. Full time block booking available Mn- Fri. The ideal candidate will possess a current CA License and have at least 2 years of recent CNA - Certified Nursing Assistant.
Requirements of the CNA - Certified Nursing Assistant:
Current Resume
CA License
A nursing certification from an accredited program
Minimum 2 years of recent CNA - Certified Nursing Assistant experience as a CNA
Current BLS and/or ACLS and/or Specialty Certifications
Two current clinical references
Must be able to pass background/urine drug screening
Knowledge of state and federal regulations
Job Description of the CNA - Certified Nursing Assistant:
The Nursing Assistant (NA) serves as a caregiver to the patient during the scheduled work period. The NA provides patient-centered nursing care and daily living assistance to the assigned patient under the supervision of a Registered Nurse (RN) or Licensed Practical Nurse (LPN). Provide assistance with basic health care needs including daily living activities; bathing, grooming, toileting, eating, meal preparation and dining needs, emotional and spiritual needs. Administer delegated tasks and treatments. Record vital statistics and other basic health information, including assessing the patient's physical condition to aid in diagnosis and treatment. Will collect non-invasive biological specimens from patients as needed. Perform clerical work related to scheduling and documenting patient healthcare. Prepare patient treatment areas for use; prepare and clean medical equipment; dispose of biomedical waste in accordance with standards and policy. Clean patient living areas or treatment rooms."
162,Certified Nursing Assistant CNA Full Time Nights Kindred Hospital La Mirada - (Job Number: 34551,Kindred Healthcare,"La Mirada, CA","Description

Kindred Transitional Care Hospitals has a career opportunity for you as a Certified Nursing Assistant! As a division of Kindred Healthcare, we play a vital role in the recovery process for chronic, critically ill and medically complex patients who require acute care and rehabilitation over an extended period.

Your career growth begins when you join an interdisciplinary team, where doctors, nurses, therapists and other experts work together to form individualized care plans for our patients and residents. Opportunities through our development programs, training seminars and university partnerships, not only allow for continual career growth but emphasize our commitment to investing in our employees and developing future healthcare leaders.

The goal of our team is to deliver intensive, multidisciplinary care and transition patients’ home or to a lower level of care as quickly and safely as possible. Each employee’s dedication is essential to meet and exceed the needs of each patient, resident and family we serve. Ranked as one of Fortune magazine’s “Most Admired Healthcare Company” for 8 years, Kindred welcomes you to join our team and build a career that touches lives.

As a Certified Nursing Assistant / CNA you will:
Assist nursing staff with patients' personal care, emotional support, and activities of daily living.
More complex duties performed under supervision of professional nursing personnel.

cna, cna nursing assistant can, caregiver, home health aide, direct care, pca, Certified Nursing Assistant, Certified Nurses Assistant, Certified Nurse Assistant, CNA, Nursing Assistant, Nurse Assistant, NA, Hospital,  Healthcare, Long Term Acute Care, Transitional Care Hospitals, Aid, Aide, Assistant, Assisted Living Facility, Caretaker, Caregiver, care giver, Certified Medical Assistant, Certified Nursing Assistant, Certified Nurses Aide, CMA, CNA, CAN job, Companion, Customer Service, Direct Care, Direct Support Professional, Daily Living, Entry Level, Entry Level Job, Facility, Healthcare, Helper, HHA, HHA job, Home Care, Homecare, Homecare Assistant, Home Care Assistant, Home Health, Home Health Aide, Homemaker, Home maker, Hospice, Hospice Aide, Hospital, housekeeping, PCA, PCT, PCW, Patient Care Aide, Patient Care Attendant, Personal Care Aid, Personal Care Aide, Personal Care Attendant, Personal Care Worker, Preparing meals, Private Duty, Private Duty Aide, PRN, PDM, Part Time, Part-Time, Retail, Running errands, sitter

 
#MON-HD

#LI-HD

Qualifications
As a Certified Nursing Assistant / CNA you will have:
Completion of course for nursing assistants.
Current Nursing Assistant Certification.
BCLS Certification.
Minimum six months experience in acute or long term care facility.

 If you are a current Kindred/RehabCare employee Click Here.

Job: Aides/Assistants/Coordinators/Care givers
Primary Location: CA-La Mirada-Kindred Hospital - La Mirada
Shift: 4823 - Kindred Hospital - La Mirada"
163,Certified Nursing Assistant--Full Time/Flexible,Sunrise Senior Living,"Beverly Hills, CA","Job ID
2018-81425
JOB OVERVIEW
""It makes me feel good knowing that we make the residents’ lives better. We laugh with them, cry with them, sing and dance with them – we brighten their day. Working here is an unbelievable privilege and it will be something I carry with me for the rest of my life!""- Sunrise Team Member 
 At Sunrise, our Care Manager is responsible for providing the highest degree of quality care and services to a consistent group of residents and their families in our assisted living and reminiscence neighborhoods.
RESPONSIBILITIES & QUALIFICATIONS
 Responsibilities:
- Build meaningful relationships with a specified number of seniors and their families as you provide assistance with activities of daily living, attend to individual care needs and get to know their unique preferences and personalities - Notify management of changes in condition and recommend adjustments in the level of care and service - Assist residents in life skills and other life enriching activities as indicated on their individual profile - Blends a variety of multi-sensory experiences into the resident's day
- Participates in the development of the Individualized Service Plans (ISP) and monthly updates
- Responsible for their designated group of residents during the shift, knows where their residents are and physically checks on them throughout the shift.
- Partners with community team to ensure community is in compliance with OSHA requirements and promotion of Risk Management programs and policies; adherence to safety rules and regulations.
- Responds to the dining needs of the residents and guests while maintaining Sunrise hospitality and service standards
- Invite, Encourage, Assist (IEA) residents in life skills and other life enriching activities as indicated on ISP and demographic profile
- Committed to serving our residents and guests through our Principles of Services 
 Qualifications:- Dedication to and passion to serve seniors with excellent customer service skills - Positive attitude, the flexibility to perform various duties in service to the residents and the ability to work in a team environment are keys to success- High School diploma/GED accepted and may be required per state regulations- In states where appropriate, must maintain certifications- Must be at least 18 years of age- Previous experience working with seniors preferred- Ability to make choices, decisions and act in the resident’s best interest- Possess written and verbal skills for effective communication and a level of understanding- Competent in organizational and time management skills- Demonstrate good judgment, problem solving and decision making skills
 Sunrise maintains a drug-free work environment and all offers of employment with Sunrise are conditioned on submitting to and successfully completing and passing a drug and alcohol test.
ABOUT SUNRISE
Sunrise Senior Living has championed quality of life in senior care for more than 30 years. We believe team members are our greatest resource and are looking for people who share our commitment to provide quality care for seniors and their families. At Sunrise, you will…Make a Difference Every DayWe deliver high-quality care with a personal touch and encourage our residents to enjoy life to the fullest. 
 Be Part of a Uniquely Supportive CommunityWe care for residents and each other, and offer programs, rewards, and benefits to help you live your best. 
 Ignite Your PotentialYou have the opportunity to grow both personally and professionally, and achieve your career goals."
164,"Nursing Assistant 12 hr, days",AHMC Healthcare Inc.,"Alhambra, CA","req5296

Monterey Park Hospital 
Nursing Assistant 12 hr, days 
Department:  Telemetry
Full Time
Shift: Days
Hours per Week:  36

Description:
Monterey Park Hospital, located in the San Gabriel Valley of Los Angeles County, is currently recruiting for a Nursing Assistant for the Telemetry Department. Monterey Park Hospital is a 101 bed acute care community hospital. This is a full time, 12 hour day shift position. We rank highest in patient satisfaction among the six (6) hospitals within the AHMC Healthcare Inc. system. Monterey Park Hospital has provided our community with advanced medical and culturally sensitive healthcare services for over 40 years.
The Nursing Assistant reports to the Telemetry Director, with assignment and direction from the Registered Nurse &/or LVN. This position is directly responsible for the delivery of high quality individualized basic nursing care. The NA utilizes knowledge of patient’s age, developmental status, spiritual and cultural diversity into the provision of patient care. The NA position contributes to the provision of safety and quality nursing care that results in positive outcomes in patient care and supports the hospital’s mission and vision.
Education/Qualifications:  High school diploma or equivalent preferred. Nursing Assistant Certification preferred. Current BLS certification required.


Minimum qualifications:
CURRENT AHMC EMPLOYEES ONLY
If you are currently employed with AHMC and you are interested in this position, please click HERE"
