REF A/C 141,Applied Refrigeration And Air Conditioning Principles,Fr 7:00AM - 10:10AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,REF A/C,"400 W. Washington Blvd, Los Angeles, CA 90015"
REF A/C 143,Refrigeration Servicing Procedures II,MoWe 7:00AM - 12:05PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,REF A/C,"400 W. Washington Blvd, Los Angeles, CA 90015"
REF A/C 145,Air Conditioning And Refrigeration Mechanics,TuTh 7:00AM - 12:05PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,REF A/C,"400 W. Washington Blvd, Los Angeles, CA 90015"
REF A/C 160,Refrigeration System Principles And Practices,Sa 8:00AM - 10:30AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,REF A/C,"400 W. Washington Blvd, Los Angeles, CA 90015"
REF A/C 160,Refrigeration System Principles And Practices,Sa 10:40AM - 3:45PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,REF A/C,"400 W. Washington Blvd, Los Angeles, CA 90015"
REF A/C 161,Air Conditioning System Principles And Practices,MoWe 6:00PM - 7:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,REF A/C,"400 W. Washington Blvd, Los Angeles, CA 90015"
REF A/C 161,Air Conditioning System Principles And Practices,MoWe 7:20PM - 9:35PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,REF A/C,"400 W. Washington Blvd, Los Angeles, CA 90015"
REF A/C 162,Piping Principles And Practices,TuTh 6:00PM - 7:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,REF A/C,"400 W. Washington Blvd, Los Angeles, CA 90015"
REF A/C 162,Piping Principles And Practices,TuTh 7:20PM - 9:35PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,REF A/C,"400 W. Washington Blvd, Los Angeles, CA 90015"
REF A/C 164,Gas Heating Systems,MoWe 6:00PM - 7:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,REF A/C,"400 W. Washington Blvd, Los Angeles, CA 90015"
REF A/C 164,Gas Heating Systems,MoWe 7:20PM - 9:35PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,REF A/C,"400 W. Washington Blvd, Los Angeles, CA 90015"
REF A/C 165,Ice Storage Air Conditioning,TuFr 6:00PM - 7:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,REF A/C,"400 W. Washington Blvd, Los Angeles, CA 90015"
REF A/C 165,Ice Storage Air Conditioning,TuFr 7:20PM - 9:35PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,REF A/C,"400 W. Washington Blvd, Los Angeles, CA 90015"
REF A/C 166,"Water Towers, Evaporative Condensers And Chemical Treatment",Sa 8:00AM - 12:15PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,REF A/C,"400 W. Washington Blvd, Los Angeles, CA 90015"
REF A/C 176,Heating And Air Conditioning I,Tu 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,REF A/C,"400 W. Washington Blvd, Los Angeles, CA 90015"
REF A/C 177,Heating And Air Conditioning II,Tu 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,REF A/C,"400 W. Washington Blvd, Los Angeles, CA 90015"
REF A/C 187,Servicing I,Th 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,REF A/C,"400 W. Washington Blvd, Los Angeles, CA 90015"
REF A/C 199,Mechanical Code I -Hvacr,Tu 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,REF A/C,"400 W. Washington Blvd, Los Angeles, CA 90015"
REF A/C 202,Refrigeration Fundamentals,We 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,REF A/C,"400 W. Washington Blvd, Los Angeles, CA 90015"
REF A/C 203,Compression Systems Of Refrigeration,We 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,REF A/C,"400 W. Washington Blvd, Los Angeles, CA 90015"
REF A/C 203,Compression Systems Of Refrigeration,We 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,REF A/C,"400 W. Washington Blvd, Los Angeles, CA 90015"
REF A/C 204,Technical Aspects Of Refrigeration System Components,Th 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,REF A/C,"400 W. Washington Blvd, Los Angeles, CA 90015"
REF A/C 204,Technical Aspects Of Refrigeration System Components,Th 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,REF A/C,"400 W. Washington Blvd, Los Angeles, CA 90015"
MSCNC 121,Principles Of Machine Tools II,Th 7:00AM - 8:25AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,MSCNC,"400 W. Washington Blvd, Los Angeles, CA 90015"
MSCNC 121,Principles Of Machine Tools II,Tu 7:00AM - 8:25AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,MSCNC,"400 W. Washington Blvd, Los Angeles, CA 90015"
MSCNC 122A,Technology And Application Of Machining IIa,MoWeFr 7:00AM - 10:10AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,MSCNC,"400 W. Washington Blvd, Los Angeles, CA 90015"
MSCNC 122B,Technology And Application Of Machining IIB,TuTh 10:10AM - 11:35AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,MSCNC,"400 W. Washington Blvd, Los Angeles, CA 90015"
MSCNC 124,Print Interpretation And Inspection (Blueprint II),TuTh 8:35AM - 10:00AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,MSCNC,"400 W. Washington Blvd, Los Angeles, CA 90015"
MSCNC 124,Print Interpretation And Inspection (Blueprint II),Mo 3:30PM - 6:40PM,02/04/2019 - 06/03/2019,Instructional Television,MSCNC,"5800 Fulton Avenue, Valley Glen, CA 91401"
MSCNC 125,Intermediate Applied Mathematical Calculations,MoWe 10:10AM - 11:35AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,MSCNC,"400 W. Washington Blvd, Los Angeles, CA 90015"
MSCNC 141,Principles Of Machine Tools (Cnc) Iv,Tu 8:35AM - 10:00AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,MSCNC,"400 W. Washington Blvd, Los Angeles, CA 90015"
MSCNC 141,Principles Of Machine Tools (Cnc) Iv,Th 8:35AM - 10:00AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,MSCNC,"400 W. Washington Blvd, Los Angeles, CA 90015"
MSCNC 142A,Technology And Application Of Machining IV A,MoWeFr 7:00AM - 10:10AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,MSCNC,"400 W. Washington Blvd, Los Angeles, CA 90015"
MSCNC 142B,Technology And Application Of Machining IV B,TuTh 7:00AM - 8:25AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,MSCNC,"400 W. Washington Blvd, Los Angeles, CA 90015"
MSCNC 161A,Computer Assisted Machine Programming (Cam) Ia,TuTh 10:10AM - 11:35AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,MSCNC,"400 W. Washington Blvd, Los Angeles, CA 90015"
MSCNC 161B,Computer Assisted Machine Programming (Cam) Ib,MoWe 10:10AM - 11:35AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,MSCNC,"400 W. Washington Blvd, Los Angeles, CA 90015"
MIT 201,Fundamentals Of Manufacturing And Processes,Mo 3:30PM - 6:00PM,02/04/2019 - 06/03/2019,East Los Angeles College,MIT,"1301 Avenida Cesar Chavez, Monterey Park, CA 91754"
MIT 201,Fundamentals Of Manufacturing And Processes,We 3:30PM - 6:00PM,02/04/2019 - 06/03/2019,East Los Angeles College,MIT,"1301 Avenida Cesar Chavez, Monterey Park, CA 91754"
ECONMT 006,Security And Fire Alarm Technician Certification,MoWe 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 100,(O.S.H.A.) Safety Standards: Construction & Industry,We 8:30AM - 10:35AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 101,Electrical Craft Helper,Tu 5:00PM - 9:15PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 101,Electrical Craft Helper,We 5:30PM - 9:45PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 101,Electrical Craft Helper,Th 5:30PM - 9:45PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 101,Electrical Craft Helper,We 5:00PM - 9:15PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 105,Fundamentals Of Solar Electricity,Fr 2:30PM - 5:40PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 110,Renewable Energy Systems,Fr 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 115,Fundamentals Of D.C. Electricity,Mo 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 115,Fundamentals Of D.C. Electricity,Fr 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 115,Fundamentals Of D.C. Electricity,Th 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 115,Fundamentals Of D.C. Electricity,We 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 115,Fundamentals Of D.C. Electricity,Tu 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 115,Fundamentals Of D.C. Electricity,TuTh 7:00AM - 8:25AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 115,Fundamentals Of D.C. Electricity,TuTh 7:00AM - 8:25AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 116,Handtools And Wiring Practices,Sa 8:00AM - 2:20PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 116,Handtools And Wiring Practices,MoWe 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 116,Handtools And Wiring Practices,TuTh 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 116,Handtools And Wiring Practices,Fr 7:00AM - 1:30PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 116,Handtools And Wiring Practices,Fr 7:00AM - 1:30PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 117,Elementary Circuit Practices,MoTuWeTh 8:35AM - 11:45AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 117,Elementary Circuit Practices,MoTuWeTh 8:35AM - 11:45AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 119,Applied Calculations and Measurements,MoWe 7:00AM - 8:25AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 119,Applied Calculations and Measurements,MoWe 7:00AM - 8:25AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 120,Industrial Control Systems,Mo 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 120,Industrial Control Systems,Sa 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 120,Industrial Control Systems,MoTu 10:45AM - 12:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 120,Industrial Control Systems,MoTu 9:00AM - 10:25AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 128,Industrial Control Systems Practices,MoTuThFr 7:00AM - 9:15AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 128,Industrial Control Systems Practices,MoTuWeThFr 10:45AM - 12:35PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 128A,Industrial Control Systems Practices A,Mo 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 128A,Industrial Control Systems Practices A,Sa 8:00AM - 11:10AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 128A,Industrial Control Systems Practices A,We 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 128B,Industrial Control Systems Practices B,Mo 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 128B,Industrial Control Systems Practices B,We 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 128B,Industrial Control Systems Practices B,Sa 8:00AM - 11:10AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 128C,Industrial Control Systems Practices C,Mo 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 128C,Industrial Control Systems Practices C,We 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 128C,Industrial Control Systems Practices C,Sa 8:00AM - 11:10AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 129,Fundamentals Of Alternating Current,Fr 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 129,Fundamentals Of Alternating Current,Sa 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 129,Fundamentals Of Alternating Current,Fr 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 129,Fundamentals Of Alternating Current,Fr 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 129,Fundamentals Of Alternating Current,ThFr 10:45AM - 12:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 129,Fundamentals Of Alternating Current,ThFr 9:00AM - 10:25AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 130,Principles Of Industrial Electric Power,Sa 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 130,Principles Of Industrial Electric Power,MoWe 10:10AM - 11:35AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 130,Principles Of Industrial Electric Power,MoWe 8:45AM - 10:10AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 136,Industrial Power Applications,MoWeFr 7:00AM - 10:10AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 136,Industrial Power Applications,MoWeFr 10:10AM - 1:20PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 137,Industrial Electronic Control Systems,TuTh 10:10AM - 11:35AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 137,Industrial Electronic Control Systems,TuTh 8:45AM - 10:10AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 138,Applications Of Electrical And Electronics Devices,TuTh 7:00AM - 10:10AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 138,Applications Of Electrical And Electronics Devices,TuTh 10:10AM - 1:20PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 140,Construction Wiring Principles And Practices,MoWe 7:00AM - 8:25AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 140,Construction Wiring Principles And Practices,MoWe 7:00AM - 8:25AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 142,Basic Programmable Logic Controls (Plc),TuTh 11:40AM - 1:05PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 142,Basic Programmable Logic Controls (Plc),Fr 7:00AM - 10:10AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 142,Basic Programmable Logic Controls (Plc),Fr 1:00PM - 4:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 150,Introduction To The Electrical Codes,TuFr 7:00AM - 8:25AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 159,Programmable Logic Controls (Plc),TuTh 6:00PM - 7:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 159,Programmable Logic Controls (Plc),TuTh 7:20PM - 9:35PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 167,Electrical Construction Wiring Techniques,MoWeFr 8:25AM - 11:35AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 168,Installation Of Electrical Wiring,Tu 8:25AM - 11:35AMTh 7:00AM - 10:10AM,02/04/2019 - 06/03/201902/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 168,Installation Of Electrical Wiring,Tu 8:25AM - 11:35AMTh 7:00AM - 10:10AM,02/04/2019 - 06/03/201902/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 169,Alternating Current Practices,MoTuThFr 9:20AM - 10:45AM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 169,Alternating Current Practices,MoTuWeThFr 12:50PM - 2:00PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 171,Electrical Codes And Ordinances I,Tu 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 171,Electrical Codes And Ordinances I,Mo 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 171,Electrical Codes And Ordinances I,Fr 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 172,Electrical Codes And Ordinances II,Mo 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 173,Electrical Mathematics I,Fr 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 173,Electrical Mathematics I,Mo 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 173,Electrical Mathematics I,Tu 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 174,Electrical Mathematics II,Fr 10:20AM - 1:30PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 177,Electric Motor Control I,Tu 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 178,Electric Motor Control II,Mo 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 181,Basic Wiring Practices,Tu 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 181,Basic Wiring Practices,Mo 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 182,Basic Diagram And Circuit Practices,Th 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 182,Basic Diagram And Circuit Practices,We 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 183,Residential Electric Wiring,We 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 183,Residential Electric Wiring,Fr 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 184,Motor Control Principles And Practices,MoWe 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 186,Industrial Electrical Principles And Practices,TuTh 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 187,Advanced Programmable Controllers,MoWe 6:00PM - 7:25PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 187,Advanced Programmable Controllers,MoWe 7:35PM - 9:40PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 190,Electrical Code Calculations,Th 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 193,Conduit Bending And Calculations,TuTh 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 193A,Conduit Bending Laboratory,Th 10:10AM - 1:20PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 195,"Grounding: Fundamentals, Applications And Practices",Fr 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 199,Journeyman Electrican Exam Preparation,TuTh 6:00PM - 9:10PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
ECONMT 205,Solar Energy Installation & Maintenance Principles And Practices,MoWe 2:30PM - 5:40PM,02/04/2019 - 06/03/2019,LA Trade-Technical College,ECONMT,"400 W. Washington Blvd, Los Angeles, CA 90015"
EGT 100,Introduction To Sustainable Construction Management,We 6:50PM - 10:00PM,02/04/2019 - 06/03/2019,Instructional Television,EGT,"5800 Fulton Avenue, Valley Glen, CA 91401"
EGT 211,Elementary Engineering Graphics,Tu 6:50PM - 7:55PM,02/04/2019 - 06/03/2019,Instructional Television,EGT,"5800 Fulton Avenue, Valley Glen, CA 91401"
EGT 211,Elementary Engineering Graphics,Tu 7:55PM - 10:00PMTh 6:50PM - 9:55PM,02/04/2019 - 06/03/201902/04/2019 - 06/03/2019,Instructional Television,EGT,"5800 Fulton Avenue, Valley Glen, CA 91401"
EGT 212,Applied Engineering Computer Graphics I,Tu 6:50PM - 7:55PM,02/04/2019 - 06/03/2019,Instructional Television,EGT,"5800 Fulton Avenue, Valley Glen, CA 91401"
EGT 212,Applied Engineering Computer Graphics I,Tu 7:55PM - 10:00PMTh 6:50PM - 9:55PM,02/04/2019 - 06/03/201902/04/2019 - 06/03/2019,Instructional Television,EGT,"5800 Fulton Avenue, Valley Glen, CA 91401"
EGT 213,Introduction To Autocad,Tu 6:50PM - 7:55PM,02/04/2019 - 06/03/2019,Instructional Television,EGT,"5800 Fulton Avenue, Valley Glen, CA 91401"
EGT 213,Introduction To Autocad,Tu 7:55PM - 10:00PMTh 6:50PM - 9:55PM,02/04/2019 - 06/03/201902/04/2019 - 06/03/2019,Instructional Television,EGT,"5800 Fulton Avenue, Valley Glen, CA 91401"
