,0,1,2,3
69,Workers' Compensation Telephonic Nurse Case Manager - CA RN License,Ascential Care,"Fresno, CA","Ascential Care Partners, LLC is a rapidly growing regional and nationally recognized case management company looking for qualified, experienced case managers to do telephonic nurse case management for worker's compensation injured workers.
Qualifications:
2 years case management experience
TCM experience
Current CA RN license
Minimum of 2-year RN degree
CCM credential preferred
Benefits:
Work from home
Competitive salary
Insurance benefits
Paid time off
401k
Bonus opportunity
About Ascential Care:
Ascential Care was founded on compassion, ingenuity, integrity, and ardent customer service. Equipped with innovative, solution-oriented tools and the most advanced technologies, the Ascential Care team provides quality, cost effective care management.
Ascential Care is the industry leader in client-centered, aggressive managed care programs and is deeply committed to empathy, kindness, and concern. Since our inception, Ascential Care has experienced tremendous growth. As a national leader in Case Management, we seamlessly deliver the best solutions by leveraging our core competencies and redefining case management. Our unparalleled services address the most challenging problems, and we regularly assess new issues and the viable solutions. Utilizing today's latest technologies, our case managers provide expedient, cost effective, and solution-minded services unmatched in the industry.
Ascential Care is dedicated to the best practices, a strong clinical focus, aggressive outcomes, compassion, and cutting edge deliverables.
Ascential Care delivers a better return in managed care.
0"
70,Medical Surgical Nurse - Travel - (MS RN),Onward,"Fresno, CA","As a top community care provider, this Neuro Med/Surgical (MS) unit strives to reach optimal patient outcomes with compassionate care at all times. This unit prides itself on providing unparalleled comfort and service to all patients and is now looking for a team-oriented Neuro MS RN to join its elite staff."
71,Medical Surgical Nurse - Travel - (MS RN),NursesRx,"Fresno, CA","As a top community care provider, this Neuro Med/Surgical (MS) unit strives to reach optimal patient outcomes with compassionate care at all times. This unit prides itself on providing unparalleled comfort and service to all patients and is now looking for a team-oriented Neuro MS RN to join its elite staff."
72,Medical Surgical Nurse - Travel - (MS RN),NursingJobs,"Fresno, CA","As a top community care provider, this Neuro Med/Surgical (MS) unit strives to reach optimal patient outcomes with compassionate care at all times. This unit prides itself on providing unparalleled comfort and service to all patients and is now looking for a team-oriented Neuro MS RN to join its elite staff."
73,Medical Surgical Nurse - Travel - Travel (MS RN),AmericanMobile,"Fresno, CA","As a top community care provider, this Neuro Med/Surgical (MS) unit strives to reach optimal patient outcomes with compassionate care at all times. This unit prides itself on providing unparalleled comfort and service to all patients and is now looking for a team-oriented Neuro MS RN to join its elite staff."
74,Medical Surgical Nurse - Travel - (MS RN),TravelNursing,"Fresno, CA","As a top community care provider, this Neuro Med/Surgical (MS) unit strives to reach optimal patient outcomes with compassionate care at all times. This unit prides itself on providing unparalleled comfort and service to all patients and is now looking for a team-oriented Neuro MS RN to join its elite staff."
75,RN Case Manager,Family Health Care Network,"Fresno, CA","Summary of Duties:
Responsible for actively managing and advocating for patients currently enrolled in the Community Special Services Program. The Case Manager will be responsible for having comprehensive knowledge of the patient's medical status. Work with providers and other multidisciplinary team members, utilizing a proactive approach, to ensure that medical care is provided based on current standards of care.
Qualifications:
Possesses work-related skills at a higher level than completion of high school, including formal written and verbal communications skills, computational and computer skills, mathematical, technical or health care related knowledge frequently acquired through completion of a trade school, para-professional, or certificate type program. Graduation from an accredited School of Nursing or successful completion of sufficient units in nursing to qualify for California licensure. In addition to the basic training of the trade/profession, job duties require the use of higher level skills of the trade/profession. Applies the principles of comprehensive continuity of care, community-based, patient-centered, and culturally and linguistically appropriate care coordination. More than three years disease specific experience (e.g. HIV/AIDS). Medical/Surgical or critical care experience preferred.
Licenses & Certifications: Valid CA RN licensure"
76,Travel Nurse - ICU RN - Intensive Care Unit Registered Nurse,ADEX Medical Staffing,"Fresno, CA","ADEX Travel Nursing has been employing and servicing nurse travelers, sending them to great destinations around the country. Our vast networking affords us exclusive relationships at top facilities offering you unique career opportunities. Call us for more positions, 866-341-2339!
 
Benefits:
- Hundreds of locations
- Day One Major Medical and Dental
- Top Pay
- Custom pay package                                   
- Fully furnished housing or housing stipend
- Weekly direct deposit and weekly pay
- $750 referral bonuses"
77,"RN-CVICU - Fresno, CA",Huff Consulting,"Fresno, CA","We are seeking Registered Nurses for the ICU in a hospital setting. 

ICU RN'S JOB DESCRIPTION :
Provides nursing consideration to patients in the ICU.
Keeps all patients under close surveillance and systematizes recommended pharmaceuticals and medicines.
Provides help to faculty in the evaluation of patients and conveyance of medicines, for example, dressing wounds, and screening the life support hardware.
Provides the patient's family with support and in additional training on the most proficient method for home care.
Provides guidance and direction to other authorized medical caretakers, telemetry, and nursing aides in the ICU,.
ICU RN must be highly skilled in blood work in various capacities. (E.g. central and arterial draw)
Completes and records beginning evaluation of the patient as per the facilities intake policy.
Initiates and modifies the patient's arrangement of care.
Incorporates clinical and specialized parts of care with nursing activities in agreement of facility techniques.
Documents nursing actions and patient reaction as per facility guidelines.
Supervises staff in their execution of doled out employment related obligations..
Maintains and updates abilities required for success in patient care.
 

Applicant Requirements and Qualifications:
Active RN State license
Recent ICU, PICU, CCU, Nursing experience in a hospital setting
Compact license a plus for travel assignments
Valid AHA ARC Certifications e.g. ACLS, BCLS
No extended international travel for 7 years
Completed skills checklist questioner
Satisfactory drug screen and background check
2 professional references

 We offer competitive pay and accommodation packages tailored to our Nurses' needs."
78,Labor and Delivery RN,North Star Staffing Solutions,"Fresno, CA","Company Description

North Star connect skilled candidates with the best companies in the area. We take pride in understanding a candidates skill set, experience and needs and then pairing them up with the right organization. We conduct thorough interviews, reference and background checks, and we verify previous work history of all our candidates before we place them. As one of the premier Staffing agencies in Colorado, we help place candidates in various fields of work at the top organizations nationwide. Not only do we provide you with opportunity of a life time, we also offer ongoing support to make sure you stay ahead of the curve.



Job Description

Job ID: 13789
Job Title: LABOR & DELIVERY (RN) - PER DIEM & TRAVEL POSITIONS AVAILABLE NOW
***Permanent & Contract Positions Available***
Location: California; Baldwin Park, CA -Santa Clara, CA -Downey, CA -Panama City, CA -Moreno Valley, CA -Oakland, CA -Fresno, CA -Sacramento, CA -South Bay, CA -Panorama City, CA -Riverside, CA
-Vallejo, CA -San Jose, CA -Modesto, CA -Roseville, CA -San Rafael, CA -Anaheim, CA
-San Francisco, CA -Antioch, CA -Ontario, CA -Santa Rosa, CA -Richmond, CA -Redwood City, CA -Walnut creek, CA -San Leandro, CA -Los Angeles, CA -Manteca, CA -Woodland Hills, CA-Irvine, CA

North Star Healthcare has an immediate need for several RNs to work in the Labor and Delivery (L&D) unit. Labor & Delivery Nurses offer the skills needed to provide quality care to the Labor & Delivery patient, working as part of the healthcare team, collaborating with physicians and other nurses to assess mother and baby during the perinatal period to develop a specific care plan. L&D RNs have the ability to perform all nursing duties in accordance with the state nurse practice act while adhering to all facility policies and procedures. L&D nurses provide effective communication to patient/family, team members, and other healthcare professionals for all L&D patients.
Job Requirements:
-All Licenses must be current and in good standing RN, BLS, ACLS
-All Immunizations Current TB / MMR / Tetanus / Varicella / Etc.
-At least one year Experience

For immediate consideration, contact Lyric with an update copy of your resume.


Qualifications

Job Requirements:

-All Licenses must be current and in good standing RN, BLS, ACLS

-All Immunizations Current TB / MMR / Tetanus / Varicella / Etc.

-At least one year Experience




Additional Information

470.767.1481"
79,RN- MED/SURG- REGISTRY CRMC,ATC Healthcare San Diego,"Fresno, CA","RN- MED/SURG- REGISTRY Fresno
* Med/Surg ONLY RNs*
BLS and ACLS both required
(Not a travel position)

******
Responsible for the nursing care administered to all patients through assessing, planning, implementing, and evaluating total patient needs. Two years of current clinical experience in specific specialty areas as a Clinical Nurse in an acute care setting."
80,Error loading,Error loading,Error loading,Error loading
81,RN I - Explorer - FT/Nights,Valley Children's Healthcare,"Madera, CA","RN I - Explorer - FT/Nights

JOB SUMMARY: This position is accountable for providing competent nursing care for patients with common health problems. This is an entry level position responsible for coordination of the patient's plan of care through assessment, planning, implementation and evaluation of nursing interventions that lead to established outcomes. This position practices under the direction of the designated nurse executive, within the scope of the Nursing Practice Act, and in accordance with Children's policies.
REQUIREMENTS: A) a graduate from an accredited nursing program. BSN strongly preferred; B) an active California Registered Nurse licensure (RN); C) Life Support Certifications (see specifics below); and D) experience to correlate with Clinical Ladder level. Bilingual skills desirable. Life Support Certifications Required:1) Heart Code Basic Life Support (BLS) within 30 days; 2) Advanced Cardiovascular Life Support (ACLS) within 12 months: Cardiac Cath Lab and Endoscopy. Within 18 months: Recovery Room/PACU and Sedation;3) Focused Pediatric Resuscitation (FPR) within 12 months: Ambulatory Treatment Center (ATC), Apollo, Charlie Mitchell Clinic, Craycroft, Day Surgery, Discovery, Endoscopy, Explorer, Heart Center Clinic, Hematology Clinic, Neurology Testing Center, Oncology Clinic, Peds Rehab, and Pulmonology Clinic.
POSITION DETAILS: Full Time, 69 hours per pay period, Night Shift
LOCATION: Madera, CA"
82,RN - Intensive / Critical Care Unit ICU CCU,United Health Care Staffing,"Madera, CA","LOCATION:  Oakland , CALIFORNIA

RN - Intensive / Critical Care Unit ICU CCU

Currently seeking an ICU Registered Nurse to fill a role in California. The ideal candidate will be Graduate from an accredited school of Nursing, BSN, possess 2 or more years recent clinical experience as a RN in Intensive Care Unit and hold a current RN licensure by California Board of Nursing or a Board of Nursing from a compact state.
 
Responsibilities and Requirements of RN - ICU - CCU
Assessing a patient's condition and planning and implementing patient care plans.
Treating wounds and providing advanced life support.
Assisting physicians in performing procedures.
Observing and recording patient vital signs.
Ensuring that ventilators, monitors and other types of medical equipment function properly.
Administering intravenous fluids and medications.
Ordering diagnostic tests.
Collaborating with fellow members of the critical care team.
Responding to life-saving situations, using nursing standards and protocols for treatment.
Acting as patient advocate.
Providing education and support to patient families.
Minimum of 2-3 years experience in an Acute Care Setting.
Current BCLS certification from the American Heart Association required
Excellent communication skills
Current active license as a RN to practice in the state of CALIFORNIA
Benefits of working as an RN for UNITED Nurses include
Personalized Compensation Packages
Weekly Pay
Healthcare Benefits
Health Care Company Staffing, Inc (www.uhcstaffing.com) is a full service healthcare staffing company. We specialize in providing contract, temp-to-perm, travel, per diem, and direct hire personnel across wide spectrum of rehabilitation service providers servicing in the areas of Hospitals, Skilled Nursing, School therapy, Out-patient clinics, private settings, Home health and ADHC's.

For consideration, please contact Natasha Karihaloo, Account Manager: email Natasha@uhcstaffing.com
 "
83,"CA-OR RN CIRCULATOR, VARIED SHIFT, $95, URGENT!!!",ALOIS LLC,"Madera, CA","Job Description:
POSITION SUMMARY:The Clinical Nurse III is a clinical specialist for his/her unit and is responsible for safe and appropriate patient care, for providing instruction, direction and supervision to unit staff, serving as a clinical resource for all departments. Work requires thorough and advanced knowledge of the nursing process, patient assessment and nursing standards, knowledge of the California Nursing Practice Act, hospital policies and procedures, intermediate/>pharmaceutical, math skills and knowledge of management and assignment personnel. Analyzes data, determines time, place and sequence of healthcare or action to be taken on the basis of analysis of data; executing determination and/or reporting on events. Teaches, instructs patients and families on healthcare subjects, provides explanation. Demonstrates and supervises practice, may make recommendations to physicians or other nursing staff based on nursing care principles to assure optimum patient care. POSITION QUALIFICATIONS: Experience:• Prefer minimum 5 years experience in the area of practice, i.e. surgical services. Nursing practice consistent with the performance standards of the Clinical Level III position per Hospital Clinical Ladder policy requirements.• Successful completion of the Unit specific criteria for Clinical II and competencies.Training:• Must possess good verbal and written English communication skills, time management and prioritizing skills.• Computer knowledge and experience preferred.• Peripheral IV experience and skills required.License/Registration/Certification:• Require current State of California Board of Registered Nursing License.• Require current American Heart Association BCLS certification.• Require current American Heart Association ACLS and PALS or ENPC certification.• TNCC preferred
SHIFT: VARIED SHIFT, WEEKENDS, ON-CALL AND CALL-BACK

Position Urgency:
Rapid Response Crisis

State License Details:
Must Be Currently Active

Minimum Years of Experience:
5

Minimum Guaranteed Hours:
36

SPECIALTY INFORMATION
Specialty Type:
Nursing

SUB SPECIALTY
Operating Room
Operating Room / Circulate
Operating Room / Circulation & Scrub
CANDIDATE CREDENTIALS
General Certifications
ACLS
BLS/BCLS"
84,"Nurse Practitioner, Correctional Facility",California Prison Health Care System,"Fresno, CA","Nurse Practitioner, Correctional Facility
$122,988 - $139,032 Annual Range
Are you looking to practice medicine and maintain a positive work-life balance? A career with California Correctional Health Care Services (CCHCS) allows you to focus on providing quality care without the burdens of managing insurance paperwork or maintaining an unrealistic patient load. In our Fresno Regional Office, and in conjunction with a collaborative health care team, you will support the delivery of primary care to our diverse patient population.

The largest metropolitan city in the San Joaquin Valley, Fresno features family-friendly neighborhoods and a wide range of amenities. Here, you can enjoy a variety of activities, including exploring Yosemite National Park, discovering regional wineries, or cheering for the Fresno State Bulldogs.
In return for your efforts, CCHCS provides a competitive compensation package, including:
40-hour workweek – affords you true work-life balance
Generous paid time off and holiday schedule
Secure State of California pension that vests in five years
Paid insurance, license, and DEA renewal
Robust 401(k) and 457 retirement options – tax defer up to $48k per year
Visa sponsorship opportunities
Paid CEU with paid time off to attend
And much more
Take the first step in joining one of our outstanding multidisciplinary teams and contact Jennifer Choo at (916) 691-3159 or Jennifer.Choo@cdcr.ca.gov.
Special Requirements
Current Nurse Practitioner Furnishing certificate issued by the California Board of Registered Nursing (BRN).
Current board certification issued by the American Academy of Nurse Practitioners (AANP) or American Nurse Credentialing Center (ANCC) as a Family or Adult Nurse Practitioner




 

 

 "
85,New RN Openning! Great Benefits! (71494),GRIFOLS,"Fresno, CA","For more than 75 years, Grifols has worked to improve the health and well-being of people around the world. We are a global healthcare company that produces essential plasma-derived medicines for patients and provides hospitals and healthcare professionals with the tools, information and services they need to deliver expert medical care.
For more information call or text Brian at: 501 605 6923 or Email at: Brian.Cullan@Grifols.com
Center Medical Specialist
Primary responsibilities for role:
· Promote customer satisfaction through appropriate interaction and responsiveness to customer needs.
· Builds rapport with donors to ensure overall customer satisfaction with the center to support long term donation.
· Selection of suitable plasmapheresis donors by performing physical examinations and taking medical histories on all donors through the use of FDA approved Standard Operating Procedure (SOP) Manual, current State and Federal guidelines, OSHA, CLIA, CGMP, all internal company procedures and personal education and experience.
· Responsible for donor awareness to potential hazards .
· Administration of donor consent form.
· Provides Donor education on trends identified regarding general health assessment completed at the Center.
· Provides counseling to Donors regarding unacceptable test results.
· Evaluates and manages donor injuries and adverse events.
· Performs evaluations of any history of illness or medications to ensure continued donor suitability.
· Ensures Donor medical information is complete and accurate prior to donation.
· Review of donor screening test to ensure eligibility of continued donation.
· Assists in employee training and coaching regarding medical SOPs as necessary.
· Assists with the administration of employee Hepatitis Vaccine program.
· Maintain supplies necessary to perform job duties.
· Maintains and ensures proper sanitation and cleaning of equipment and work areas between donors.
· Ensures Donor and Staff confidentiality.
· Reports all unsafe situations or conditions to Center Management.
· Perform other duties as required.
Job Requirements
· Educated and currently certified/licensed in the state of employment and according to state requirements as an Advanced Emergency Medical Technician (or equivalent) , Licensed Practical Nurse, Licensed Vocation Nurse, Paramedic or Registered Nurse, Nurse Practitioners or Physician Assistant.
· Current CPR certification required.
· Requires 6 months of related experience providing medical care and assessing patients. Plasma or whole blood experience preferred.
Attributes:
Work is performed in a plasma center. Exposure to biological fluids with potential exposure to infectious organisms. Exposure to electrical office and laboratory equipment. Exposure to extreme cold below 32 degrees F while performing functions in plasma freezers. Personal protective equipment required such as protective eyewear, garments, gloves and cold-gear. Work is performed both standing and sitting for up to 2 to 4 hours per day each. The position does require bending and twisting of neck up from 1 to 2 hours per day. Frequent hand movement of both hands with the ability to make fast, simple, movements of the fingers, hands, and wrists. Ability to make precise coordinated movements, of the fingers to grasp and manipulate objects. Frequent foot movement; may squat, crouch or sit on one's heels on rare occasion. Occasionally walks, bends and twists at waist. Light lifting of 15lbs. with a maximum lift of 50lbs. May reach below shoulder height. Hearing acuity essential. Color perception/discrimination, near vision and far vision correctable in one eye to 20/30 and to 20/100 in the other eye. Able to communicate information and ideas so others will understand; with the ability to listen to and understand information and ideas presented through spoken words and sentences. Works independently and within guidance of oral or written instructions. Performs a wide range of tasks as dictated by variable demands and changing conditions. Relates sensitive information to diverse groups.
EEO Minorities/Females/Disability/Veterans
CLK789
Location: NORTH AMERICA : USA : CA-Fresno:USFRE - Fresno CA-N Blackstone Ave-BIO 
Learn more about Grifols"
86,"Nurse Practitioner or Physician Assistant for House Call Program - Fresno, CA",The Grey Group,"Fresno, CA","NP Nurse Practitioner or Physician Assistant for House Call Program needed. This position is located in nearby Fresno, CA. Registered Nurse to function as our Pediatric Emergency Department Clinical Nurse Specialist. Multiple RN positions available. Send your resume and we'll find your best fit. Lead the charge in improving the patient care experience. Join an action-oriented team at an Ivy League medical center, and go to the next level in your advanced nursing career. The Pediatric Emergency Department provides state-of-the-art care to approximately 55,000 children each year. It is designated a Level 1 Pediatric Trauma Center for our region, and supports a fellowship program in Pediatric Emergency Medicine. Job Description: Join the passionate nurses as a Clinical Nurse Specialist, and deliver clinical teaching and support that makes a life-changing difference. Be a well-respected expert at the bedside and work to maintain compliance with mandates. Lead and inspire by example across Pediatric Emergency Medicine services. Assist with new staff development and data collection. Help us build and transform a growing team dedicated to Putting Patients First. Minimum Requirements: MSN. Current New York State License as a Registered Nurse required. Master's Degree in Nursing required. CNS certification is required. Experience: Five years of pediatric acute care experience required. BCLS certification required for all nurses who provide direct patient care, excluding the NICU unless they float to general pediatrics. ACLS certification required within 90 days of hire/transfer. This is a high level position so potential candidate must meet all specified requirements to be eligible for consideration. NO Sponsorship or Visa transfers, No 3rd Party Vendor Referrals, and NO foreign Based Resumes will be accepted at this time. Potential Paid Relocation within the US for ideal candidate. Immediate need and Incredible Pay offered for exceptional candidates.
Apply now to be considered for this opportunity. Email or applying directly with your resume will result in the quickest response.
 
Alicia E. Berntsen
apply@tggstaffing.com
http://www.tggstaffing.com
 "
87,Nurse PACU,Fresno Surgical Hospital,"Fresno, CA","Job Summary
This position is accountable for providing direct care to the patient immediately postoperatively until the patient is discharged from the Post Anesthesia Care Unit. Participates in performance improvement activities. Communicates with surgeon and anesthesiologist continuously, and as needed, about patient conditions; receive direction for patient management. Intercedes to maintain optimum homeostasis.

Reasonable Accommodation Statement
To perform this job successfully, an individual must be able to perform each essential duty satisfactorily. Reasonable accommodation may be made to enable individuals with disabilities to perform the essential functions of the position without compromising patient care.

Minimum Education and Work Experience
Completion of an accredited registered nursing program.
Two years of work experience in Postanesthesia Care Unit (PACU), Intensive Care Unit (ICU) or Emergency Room (ER) preferred.

Required Skills
Ability to maintain collaborative working relationships to ensure a positive and productive work environment.
Ability to plan and prioritize work with frequent interruptions.
Ability to provide exceptional customer service.
Effective verbal and written communication skills.
Knowledge and proficiency of hospital information technology applications.

Required Licenses/Certifications
Current California Registered Nursing license
ACLS and BLS Certificate required.

Minimum Standards
Time & Attendance (see FSH Time & Attendance Policy)
Professional Appearance (see FSH Dress Policy)
Staff meetings (90%)
Annual Requirements
Mock Code Blue (min. 2 per year if applicable)
PPD/TB Screen
Annual Competencies
Flu Vaccine
License/Certifications
Compliance Training

Essential Functions
Provides comprehensive electronic and/or paper documentation for any procedures, assessments, vital signs, changes in patient condition or information regarding the patient’s total care needs from admission to discharge while in the PACU.
Develops an individualized plan of care based on nursing assessment and surgical procedure. Revises the plan of care according to the patient’s changing needs.
Demonstrates the ability to adequately assess and reassess pain, utilizes appropriate pain management techniques and educates the family on how to manage post-op pain.
Observes behavioral and physiologic changes due to medications and/or procedures, takes appropriate actions, documents and reports to the surgeon or anesthesiologist when indicated.
Interprets the physician's postoperative instructions and the nursing rationale for postoperative care. Provides education to the patient and family, answering questions as needed.
Provides comprehensive face-to-face report for any transfers in patient care.
Provides general nursing care, such as responding to call lights, providing nourishments, re-positioning patients, transferring patients and assisting patients with ambulation.
Contacts patients by phone on the first postoperative day to assess and evaluate the patient’s status, address any concerns and provide appropriate follow-up as necessary.
Other duties as assigned.

PhysicalDemands
Ability to Adjust Focus- (ability to adjust eye to bring an object into sharp focus)
Color Vision- (ability to identify and distinguish colors)
Depth Perception- (three-dimensional vision; ability to judge distances and spatial relationships)
Lift up to 10 pounds- 2/3 and more of time
Lift up to 25 pounds- 1/3 to 1/2 of time
Lift up to 50 pounds- up to 1/3 of time
Lift more than 100 pounds- up to 1/3 of time with assistance
Push/Pull- 1/3 to 1/2 of time
Reach with hands and arms- 1/3 to 1/2 of time
Stand- up to 1/3 of time
Talk or hear- 2/3 and more of time
Use hands to finger, handle or feel- 1/3 to 1/2 of time
Walk- 2/3 and more of time

Work Environment
Body fluid exposure- Yes
Fine Dexterity- Both (5-6 hours)
Grasping: simple/light- Both (5-6 hours)
Grasping: firm/heavy- Both (1-2 hours)
Hearing- Ability to hear alarms on equipment
Hearing- Ability to hear instructions from physician/department staff
Hearing- Ability to hear patient call
Repetitive use of hands- Both (5-6 hours)
Risk of electrical shock- 2/3 and more of time
Risk of radiation- up to 1/3 of time
Toxic or caustic chemicals- 1/3 to 1/2 of time
Typical noise level- Moderate Noise
Wet, humid conditions (non-weather)- 1/3 to 1/2 of time
Work near moving mechanical parts- up to 1/3 of time
Work with explosives- up to 1/3 of time"
88,Health Sciences (13621 Community Health Nurse),California State University,"Fresno, CA","Description:
Title: Community Health

Rank: Assistant / Associate Professor

Status: Tenure Track

Start: Fall 2019 (August 2019)

General: The School of Nursing in the College of Health and Human Services at California State University, Fresno is accepting applications for one tenure track position in the area of Community Health Nursing. The successful candidate will be involved in teaching undergraduate, graduate, and doctoral level courses, advising students, conducting research in areas of specialization, and participating in department, college, and university level committees. The individual may be called upon to teach in a variety of modalities including laboratory simulation and will be encouraged to develop web­enhanced and /or web­based instruction.

The School of Nursing’s mission, consistent with the mission of California State University, Fresno is an expression of commitment to excellence in professional education in meeting the health needs of the community and the central San Joaquin Valley. The School of Nursing offers a baccalaureate program which leads to the Bachelor of Science in Nursing, a post­baccalaureate School Nurse Services Credential Program, a master's program for Clinical Nurse Educators and Nurse Practitioners in select areas of practice, and a joint Doctor of Nursing Practice program with San José State University. Specific assignments are dependent on departmental needs and the background of the individual.


Our Students: California State University, Fresno is committed to serving our students with a focus on inclusion. Fresno State has been recognized as a Hispanic-Serving Institution (HSI); an Asian American/Native American/Pacific Islander-Serving Institution (AANAPISI); and has been designated to the Community Engagement Classification by the Carnegie Foundation for the Advancement of Teaching.


Qualifications:

Required Education (from an accredited institution or foreign equivalent):

A Master’s Degree in Nursing (MSN) and an earned doctorate (PhD or equivalent) in nursing or a related field.

Required Experience:

Ability to demonstrate a commitment to working effectively with faculty, staff and students from diverse ethnic, cultural and socioeconomic backgrounds
Current RN licensure in California by the Board of Registered Nursing (BRN) or candidate must be eligible for licensure and posses licensure at the time of hire.
Additionally, eligibility for Public Health Certification and faculty approval in teaching in the assigned area of specialization (community health nursing) by the California BRN.
Appointment to the rank of Associate Professor requires a higher level of experience and accomplishment in teaching and scholarly productivity than that required for appointment at the Assistant Professor level.

Preferred Experience:

National certification as an Advanced Practice Nurse in area of specialization.
Candidates with a history of attracting external funding and evidence of collaboration with other research scientists are highly desirable.
Experience teaching at the baccalaureate, masters and/or doctoral levels is preferred. Active participation or leadership roles within the profession of Nursing or relevant professional organizations.
Experience with teaching in an online mode, laboratory simulation instruction, successful research, publications, and/or experience in outcomes assessment and/or service learning.


Application Procedures: Review of applications will begin on 11/30/2018. If it chooses, the committee may review applications submitted after this date. This position automatically closes May 1, 2019. Apply online at: http://jobs.csufresno.edu

Attach the following:

Cover letter specifically addressing required experience and preferred qualifications
Curriculum vitae
List of three professional references
Statement addressing your commitment to working with faculty, staff, and students from diverse ethnic, cultural, and socioeconomic backgrounds.


Candidates invited for an on-campus visit must submit by mail/e-mail within designated deadline. The Search Chair will send information and request for these items:

Three current letters of recommendation (dated within 12 months of full consideration date.)
Official transcripts


Committee Information and Search process:

Search Chair: Dr. Janine Spencer
School of Nursing
College of Health and Human Services
Email: jspencer@csufresno.edu

About Fresno State: California State University, Fresno is an engaged University. We focus on broadening students' intellectual horizons, fostering lifelong learning skills, developing the leaders of tomorrow, promoting community involvement, and instilling an appreciation of world cultures. We nurture cultural competence by celebrating the rich diversity of the campus community and welcoming the participation of all. Members of the University community are expected to work effectively with faculty, staff and students from diverse ethnic, cultural and socioeconomic backgrounds. For information on the University's commitment and dedication to creating a university known for its integrity, civility, equity, respect and ethical behavior, please visit: http://www.fresnostate.edu/academics/diversity The campus is ranked 24th in the nation by Washington Monthly; ranked 3rd by U.S. News & World Report in graduation rate performance for public institutions; and, ranked 41st in the nation in MONEY Magazines 50 Best Public Colleges.

Tenure-Track Faculty members gain a clear path to tenure through the University's Probationary Plan Process. For additional information, please visit: www.fresnostate.edu/academics/facultyaffairs/procedures/facultyrtp/. We value our commitment to the success of our faculty by providing services from the Center for Faculty Excellence to Research and Sponsored Programs.


About the College and Department: The School of Nursing’s mission, consistent with the mission of California State University, Fresno is an expression of commitment to excellence in professional education in meeting the health needs of the community and the central San Joaquin Valley. The School of Nursing offers a baccalaureate program which leads to the Bachelor of Science in Nursing, a post­baccalaureate School Nurse Services Credential Program, a master's program for Clinical Nurse Educators and Nurse Practitioners in select areas of practice, and a joint Doctor of Nursing Practice program with San José State University.


Other Campus Information: In compliance with the Annual Security Report & Fire Safety Report of Campus Security Policy and Campus Crime Statistics Act, California State University, Fresno has made crime-reporting statistics available to applicants, students, and employees online at www.fresnostate.edu/police/clery/index.shtml. Print copies are available by request from the Campus Police Department.

A background check (including criminal records check) must be completed satisfactorily for this position. An offer of employment may be withdrawn or employment may be terminated based upon the results of the background investigation.

The person holding this position is considered a ""limited reporter"" under the California Child Abuse and Neglect Reporting Act and is required to comply with the requirements set forth in CSU Executive Order 1083 Revised July 21, 2017 as a condition of employment. You can obtain a copy of this Executive order by accessing the following website: http://www.calstate.edu/eo/EO-1083.html.

California State University, Fresno is a smoke-free campus. For more information, please click http://fresnostate.edu/adminserv/smokefree/index.html

California State University, Fresno is an Affirmative Action/Equal Opportunity Employer. We consider qualified applicants for employment without regard to race, religion, color, national origin, ancestry, age, sex, gender, gender identity, gender expression, sexual orientation, genetic information, medical condition, disability, marital status, or protected veteran status."
89,Clovis Community Medical Center - PA or NP,"Medamerica, Inc.","Clovis, CA","As a Physician Assistant or Nurse Practitioner you play a critical role in improving the level of care in Emergency Department. At Vituity, we never forget that. To ensure your success, we provide the systems of support you need to practice to the full extent of your education and training.

TheVituity Team. When you join Vituity, one of the leading multispecialty medical groups in the United States, you’ll work closely with physicians who respect your skills, training, and judgement. We offer unparalleled professional development support to help you enhance your clinical foundation, grow as a leader, and reach your professional goals.

The Opportunity
Seeking  ED/UCC physician assistants and nurse practitioners
Current national certification and DEA required. Current state license and ACLS a plus.
Full time opportunity available
Applicant Only. No agencies please.

The Practice
Clovis Community Medical Center – Clovis, California
The facility offers a full range of inpatient and outpatient services that include central California’s premier breast cancer center, a highly-rated bariatric surgery program accredited by the American College of Surgeons, and the most advanced (Level 3) fertility center between Los Angeles and Sacramento
The hospital recently completed a large expansion to accommodate the Valley’s growing population that will make it the first full-service hospital in the area
The new 42-bed ED sees 60,000+ patients annually and has a full call panel available with a simple transfer process to a sister Level 1 trauma center in Fresno.
 
The Community
Awesome place to raise a family with access to high ranking public and charter schools
The local area and proximity to several national parks are ideal for year-round outdoor activities: world-class hiking, boating, fishing, camping, water skiing, fishing, and more!
Small-town atmosphere amidst booming growth
A multitude of excellent restaurants, cultural events and festivals

Our passion for patient care unifies us across practice sites and specialties. We know that when we work together as an integrated healthcare team, we can exceed the expectations of our patients and the hospitals and clinics we work in. If you’re looking for a medical partnership where you can transform your practice with a team of providers who strive to balance great work with a full life—contact us today. Come grow with us!
 "
